Gene stable ID	Sorghum bicolor gene stable ID	% identity	Sorghum bicolor % identity	Orthology confidence [0 low, 1 high]
OS11G0655800	Sb05g025890	71	72	1
OS11G0655900	Sb05g025900	73	75	1
OS11G0655900	Sb05g025910	76	75	1
OS11G0656000	Sb05g025900	66	69	1
OS11G0656000	Sb05g025910	69	69	1
OS11G0656400	Sb05g025900	66	69	1
OS11G0656400	Sb05g025910	70	70	1
OS11G0656500	Sb01g025335	7	43	0
OS11G0656500	Sb06g013016	9	39	0
OS11G0656700	Sb05g025900	67	70	1
OS11G0656700	Sb05g025910	69	69	1
OS11G0657100	Sb05g025920	86	87	1
OS11G0657200	Sb05g025940	74	73	1
OS11G0657300	Sb04g005200	97	97	0
OS11G0657400	Sb05g025950	28	53	1
OS11G0657900	Sb05g027220	37	42	0
OS11G0657900	Sb05g027240	21	37	0
OS11G0658700	Sb05g025970	72	19	0
OS11G0658800	Sb05g025980	78	78	1
OS11G0659400	Sb03g046570	77	49	1
OS11G0659400	Sb07g005650	76	48	1
OS11G0659400	Sb08g006660	11	60	1
OS11G0659500	Sb10g002990	84	84	1
OS11G0659600	Sb04g037730	34	25	0
OS11G0659700	Sb04g037730	27	26	0
OS11G0660000	Sb05g026100	81	80	1
OS11G0660300	Sb05g026120	90	90	1
OS11G0660500	Sb04g000750	81	81	1
OS11G0660500	Sb05g019035	57	69	1
OS11G0661000	Sb09g020580	60	80	1
OS11G0661200	Sb05g026150	63	61	1
OS11G0661300	Sb04g008410	81	81	1
OS11G0661400	Sb05g026170	96	19	1
OS11G0661400	Sb08g023323	0	0	1
OS11G0663100	Sb04g023545	16	33	0
OS11G0664100	Sb08g000420	33	22	0
OS11G0664133	Sb08g000420	37	13	0
OS11G0664500	Sb04g023545	16	33	0
OS11G0664800	Sb04g023545	13	27	0
OS11G0670700	Sb01g008330	19	76	1
OS11G0670700	Sb01g044890	88	89	1
OS11G0670700	Sb02g030570	89	89	1
OS11G0670800	Sb02g030580	55	27	1
OS11G0671000	Sb01g016810	77	79	1
OS11G0671600	Sb09g007990	27	22	0
OS11G0671950	Sb10g030680	46	20	1
OS11G0672300	Sb05g026280	52	60	1
OS11G0672400	Sb05g026290	49	71	1
OS11G0672600	Sb01g007250	37	25	1
OS11G0672600	Sb01g013045	37	20	1
OS11G0672600	Sb01g029732	11	38	1
OS11G0672600	Sb01g029735	23	18	1
OS11G0672600	Sb03g005350	14	32	1
OS11G0672600	Sb03g008085	13	30	1
OS11G0672600	Sb03g028660	18	33	1
OS11G0672600	Sb03g040515	23	23	1
OS11G0672600	Sb04g024700	11	17	1
OS11G0672600	Sb05g000335	16	27	1
OS11G0672600	Sb05g000580	20	17	1
OS11G0672600	Sb05g003410	14	20	1
OS11G0672600	Sb05g021390	38	19	1
OS11G0672600	Sb06g019215	30	22	1
OS11G0672600	Sb06g024125	23	24	1
OS11G0672600	Sb07g024300	12	36	1
OS11G0672600	Sb08g003575	41	21	1
OS11G0672600	Sb10g000820	19	21	1
OS11G0672600	Sb10g022350	20	32	1
OS11G0672600	Sb10g026100	11	20	1
OS11G0672700	Sb05g026350	78	74	1
OS11G0672900	Sb05g026360	67	64	0
OS11G0673000	Sb05g026370	78	79	1
OS11G0673100	Sb05g026390	85	86	1
OS11G0673200	Sb05g026400	79	66	1
OS11G0673600	Sb01g026710	43	20	0
OS11G0673600	Sb05g004430	3	3	0
OS11G0673600	Sb05g026470	47	23	0
OS11G0673600	Sb05g026480	46	22	0
OS11G0673900	Sb01g026710	56	45	0
OS11G0673900	Sb05g004430	8	14	0
OS11G0673900	Sb05g026470	61	50	0
OS11G0673900	Sb05g026480	58	48	0
OS11G0674400	Sb01g026710	55	54	0
OS11G0674400	Sb05g004430	12	26	0
OS11G0674400	Sb05g026470	62	63	0
OS11G0674400	Sb05g026480	57	58	0
OS11G0675200	Sb01g026710	43	14	0
OS11G0675200	Sb05g004430	3	2	0
OS11G0675200	Sb05g026470	46	15	0
OS11G0675200	Sb05g026480	45	15	0
OS11G0676050	Sb05g019680	12	12	1
OS11G0676100	Sb01g026710	52	21	0
OS11G0676100	Sb05g004430	24	21	0
OS11G0676100	Sb05g026470	63	26	0
OS11G0676100	Sb05g026480	54	22	0
OS11G0676200	Sb01g026710	59	32	0
OS11G0676200	Sb05g004430	7	8	0
OS11G0676200	Sb05g026470	63	35	0
OS11G0676200	Sb05g026480	61	34	0
OS11G0676500	Sb05g019680	10	10	1
OS11G0676650	Sb05g026420	46	34	1
OS11G0676800	Sb01g026710	53	32	0
OS11G0676800	Sb05g004430	15	20	0
OS11G0676800	Sb05g026470	59	37	0
OS11G0676800	Sb05g026480	53	33	0
OS11G0677000	Sb01g026710	45	19	0
OS11G0677000	Sb05g004430	3	3	0
OS11G0677000	Sb05g026470	47	21	0
OS11G0677000	Sb05g026480	45	19	0
OS11G0677101	Sb01g026710	54	21	0
OS11G0677101	Sb05g004430	5	4	0
OS11G0677101	Sb05g026470	58	23	0
OS11G0677101	Sb05g026480	56	22	0
OS11G0677400	Sb05g026520	24	20	1
OS11G0677425	Sb02g043630	46	11	1
OS11G0677500	Sb02g043630	55	34	1
OS11G0679700	Sb05g026580	62	60	1
OS11G0680200	Sb01g027765	63	73	1
OS11G0681300	Sb02g002703	43	53	1
OS11G0681400	Sb05g024540	23	72	0
OS11G0682000	Sb05g025350	55	37	0
OS11G0682501	Sb09g015250	72	26	1
OS11G0683500	Sb05g026810	87	86	1
OS11G0683600	Sb05g026800	79	79	1
OS11G0683700	Sb05g026816	54	67	1
OS11G0683800	Sb05g026816	51	66	1
OS11G0684000	Sb08g018370	49	42	0
OS11G0684700	Sb02g021250	60	62	1
OS11G0684700	Sb08g021880	61	59	1
OS11G0685600	Sb0019s003130	32	17	0
OS11G0685700	Sb06g013835	27	22	1
OS11G0686500	Sb02g021250	56	63	1
OS11G0686500	Sb08g021880	59	63	1
OS11G0686900	Sb02g021226	45	23	1
OS11G0686900	Sb02g021230	17	46	1
OS11G0686900	Sb08g021870	43	31	1
OS11G0687100	Sb10g002200	36	37	1
OS11G0687100	Sb10g002210	56	56	1
OS11G0687200	Sb10g002200	41	39	1
OS11G0687200	Sb10g002210	35	33	1
OS11G0687900	Sb05g026930	52	30	1
OS11G0687900	Sb05g026940	2	1	1
OS11G0687900	Sb05g026965	51	29	1
OS11G0687900	Sb05g026970	2	1	1
OS11G0688832	Sb05g027033	13	9	1
OS11G0689300	Sb04g008250	79	78	1
OS11G0689500	Sb05g027060	5	3	0
OS11G0689650	Sb05g027060	22	16	0
OS11G0690066	Sb05g027090	35	40	1
OS11G0690066	Sb05g027230	41	43	1
OS11G0691100	Sb05g027090	32	18	1
OS11G0691100	Sb05g027230	47	23	1
OS11G0691280	Sb05g027090	37	40	1
OS11G0691280	Sb05g027230	42	42	1
OS11G0691300	Sb05g027090	32	25	1
OS11G0691300	Sb05g027230	42	29	1
OS11G0691500	Sb05g027090	36	17	1
OS11G0691500	Sb05g027230	52	22	1
OS11G0691650	Sb05g027090	37	19	1
OS11G0691650	Sb05g027230	48	22	1
OS11G0693800	Sb05g027180	86	53	1
OS11G0693900	Sb05g027171	54	11	1
OS11G0694100	Sb05g027090	36	41	1
OS11G0694100	Sb05g027230	42	42	1
OS11G0695900	Sb05g027171	72	80	1
OS11G0696200	Sb05g027180	95	95	1
OS11G0696400	Sb10g020500	74	75	1
OS11G0696900	Sb04g027860	66	65	1
OS11G0696900	Sb04g034610	61	61	1
OS11G0696900	Sb04g034620	61	61	1
OS11G0696900	Sb05g022480	59	62	1
OS11G0700500	Sb05g027360	59	58	1
OS11G0700900	Sb05g008530	51	50	0
OS11G0700900	Sb05g008550	53	52	0
OS11G0701000	Sb05g008530	50	51	0
OS11G0701000	Sb05g008550	50	50	0
OS11G0701800	Sb05g008530	62	61	0
OS11G0701800	Sb05g008550	63	62	0
OS11G0702400	Sb05g027450	39	37	1
OS11G0702700	Sb05g021710	76	78	1
OS11G0702700	Sb05g027460	81	81	1
OS11G0703000	Sb01g021450	60	59	1
OS11G0703000	Sb05g027480	66	54	1
OS11G0703100	Sb01g021450	53	51	1
OS11G0703100	Sb05g027480	58	46	1
OS11G0703400	Sb05g027600	94	94	1
OS11G0703600	Sb05g027610	74	67	1
OS11G0703600	Sb07g023793	70	63	1
OS11G0703600	Sb09g017566	72	66	1
OS11G0703900	Sb08g018750	96	96	0
OS11G0704000	Sb01g013770	71	63	1
OS11G0704300	Sb05g027660	66	64	1
OS11G0704500	Sb05g027670	82	80	1
OS11G0704600	Sb05g027690	74	75	1
OS11G0704700	Sb05g027700	18	35	1
OS11G0704800	Sb05g027720	59	76	1
OS11G0705900	Sb05g027785	56	56	1
OS11G0706100	Sb05g027840	73	68	1
OS11G0706200	Sb05g026250	47	46	1
OS11G0706200	Sb05g026260	44	43	1
OS11G0706200	Sb05g026270	44	44	1
OS11G0706200	Sb05g026273	42	43	1
OS11G0706200	Sb05g027795	42	46	1
OS11G0706200	Sb05g027810	43	46	1
OS11G0706200	Sb06g017860	43	43	1
OS11G0706600	Sb05g027850	75	71	1
OS11G0706801	Sb05g027860	48	46	1
OS11G0707050	Sb05g027880	75	11	1
OS11G0707100	Sb05g027880	41	17	1
OS11G0707300	Sb05g027890	29	23	1
OS11G0707600	Sb01g048370	92	91	1
OS11G0707700	Sb10g008840	77	83	1
OS11G0707800	Sb05g027910	93	74	1
OS11G0707900	Sb05g027941	28	37	1
OS11G0708400	Sb02g020850	83	84	1
OS11G0708400	Sb06g033200	84	86	1
OS11G0708500	Sb02g000720	74	84	0
OS11G0708600	Sb01g027020	71	57	1
OS12G0100100	Sb0120s002030	23	39	0
OS12G0100200	Sb0120s002040	46	47	1
OS12G0100500	Sb05g000200	64	61	1
OS12G0100500	Sb08g000200	65	62	1
OS12G0100700	Sb08g000230	62	50	1
OS12G0101600	Sb05g003490	48	43	1
OS12G0101800	Sb08g000260	85	62	1
OS12G0102100	Sb07g006220	63	33	1
OS12G0102200	Sb05g000250	90	91	1
OS12G0102200	Sb08g000270	90	91	1
OS12G0102350	Sb07g006230	70	37	1
OS12G0102400	Sb05g000270	65	60	1
OS12G0102400	Sb08g000280	65	61	1
OS12G0102500	Sb05g000280	74	78	1
OS12G0102500	Sb08g000290	21	74	1
OS12G0102600	Sb03g031900	68	65	1
OS12G0102700	Sb04g025580	39	51	0
OS12G0102900	Sb02g010875	15	35	1
OS12G0102900	Sb02g010880	16	27	1
OS12G0102900	Sb05g000320	51	37	1
OS12G0103000	Sb05g000325	11	88	1
OS12G0103000	Sb05g000330	53	62	1
OS12G0103150	Sb02g020960	54	21	1
OS12G0104200	Sb03g039690	40	36	1
OS12G0104200	Sb10g004050	42	41	1
OS12G0104300	Sb05g000365	64	69	1
OS12G0104300	Sb08g000390	68	68	1
OS12G0104400	Sb05g000390	77	76	1
OS12G0104400	Sb05g000400	81	76	1
OS12G0104400	Sb08g000430	69	74	1
OS12G0104400	Sb08g000460	81	73	1
OS12G0104700	Sb08g000470	78	75	1
OS12G0104700	Sb08g020080	78	75	1
OS12G0104766	Sb05g000445	58	97	0
OS12G0104766	Sb05g000450	9	5	0
OS12G0104766	Sb08g000475	58	97	0
OS12G0104766	Sb08g000480	9	5	0
OS12G0104800	Sb05g000445	0	0	0
OS12G0104800	Sb05g000450	89	9	0
OS12G0104800	Sb08g000475	0	0	0
OS12G0104800	Sb08g000480	89	9	0
OS12G0104900	Sb06g017310	56	50	1
OS12G0105200	Sb05g000456	17	52	1
OS12G0105200	Sb05g000460	82	85	1
OS12G0105200	Sb08g000490	83	86	1
OS12G0105300	Sb09g029360	70	82	1
OS12G0105500	Sb05g000470	75	74	1
OS12G0105500	Sb08g000500	76	75	1
OS12G0105600	Sb05g000480	34	29	1
OS12G0105600	Sb08g000510	34	29	1
OS12G0105700	Sb05g000490	76	77	1
OS12G0105700	Sb08g000520	75	76	1
OS12G0105800	Sb05g000510	52	34	1
OS12G0105800	Sb08g000535	26	27	1
OS12G0105950	Sb05g000520	94	40	1
OS12G0105950	Sb08g000540	94	41	1
OS12G0105975	Sb05g000520	82	29	1
OS12G0105975	Sb08g000540	81	29	1
OS12G0106000	Sb05g000530	78	78	0
OS12G0106000	Sb08g000550	76	67	0
OS12G0106100	Sb05g000540	63	65	1
OS12G0106100	Sb08g000570	35	60	1
OS12G0106200	Sb08g000575	58	49	1
OS12G0106300	Sb05g000560	63	77	1
OS12G0106300	Sb05g000570	63	71	1
OS12G0106300	Sb05g000600	54	64	1
OS12G0106300	Sb08g000580	62	75	1
OS12G0106300	Sb08g000590	62	71	1
OS12G0106300	Sb08g000630	56	66	1
OS12G0106500	Sb05g000610	73	75	1
OS12G0106500	Sb08g000640	73	74	1
OS12G0106550	Sb05g000620	87	87	1
OS12G0106550	Sb08g000650	86	86	1
OS12G0106600	Sb08g000660	69	66	1
OS12G0107500	Sb05g000640	90	90	0
OS12G0107500	Sb08g000670	92	92	0
OS12G0107600	Sb01g023310	34	65	1
OS12G0107600	Sb01g034225	48	70	1
OS12G0107600	Sb05g000650	73	67	1
OS12G0107600	Sb08g000680	78	73	1
OS12G0107700	Sb05g000670	71	63	1
OS12G0107700	Sb08g000710	71	60	1
OS12G0108000	Sb05g000680	81	78	1
OS12G0108100	Sb09g006610	81	80	1
OS12G0108500	Sb05g000740	72	73	1
OS12G0108500	Sb08g000800	62	71	1
OS12G0108600	Sb05g000750	64	61	1
OS12G0108600	Sb08g000810	64	62	1
OS12G0108900	Sb01g043010	56	35	1
OS12G0108900	Sb01g049860	50	24	1
OS12G0108900	Sb03g010500	52	30	1
OS12G0109150	Sb05g000770	77	62	1
OS12G0109150	Sb08g000820	78	37	1
OS12G0109300	Sb05g000785	69	76	1
OS12G0109600	Sb01g003890	25	41	1
OS12G0109633	Sb08g000860	45	21	1
OS12G0109800	Sb08g000870	67	66	1
OS12G0109800	Sb08g000890	36	71	1
OS12G0109900	Sb05g000800	15	59	1
OS12G0110000	Sb05g000820	87	87	1
OS12G0110000	Sb08g000910	88	80	1
OS12G0110050	Sb05g000830	63	53	1
OS12G0110100	Sb08g000930	86	87	1
OS12G0110300	Sb05g000840	29	47	1
OS12G0110300	Sb05g000860	78	78	1
OS12G0110300	Sb08g000940	74	75	1
OS12G0110400	Sb05g000870	90	72	1
OS12G0110700	Sb04g007990	35	24	1
OS12G0111400	Sb05g000880	20	17	1
OS12G0111500	Sb05g000930	69	64	1
OS12G0111600	Sb05g000940	74	72	1
OS12G0111600	Sb05g001035	57	71	1
OS12G0111700	Sb05g000950	27	22	1
OS12G0111700	Sb08g000960	28	30	1
OS12G0111800	Sb05g001030	87	87	1
OS12G0111900	Sb05g001020	54	53	0
OS12G0112000	Sb05g001000	81	80	1
OS12G0112000	Sb05g001010	80	80	1
OS12G0112000	Sb08g000990	80	80	1
OS12G0112200	Sb08g002800	59	59	1
OS12G0112300	Sb08g002790	81	78	1
OS12G0112401	Sb05g000960	37	35	1
OS12G0112401	Sb08g002780	45	45	1
OS12G0112500	Sb08g002770	79	76	1
OS12G0112600	Sb08g002760	67	72	1
OS12G0112800	Sb08g002750	54	81	1
OS12G0113500	Sb05g001050	86	85	1
OS12G0113500	Sb08g002740	82	80	1
OS12G0113700	Sb05g001060	30	23	1
OS12G0113900	Sb08g002730	44	41	1
OS12G0114100	Sb05g001070	62	54	0
OS12G0114200	Sb05g001080	58	51	1
OS12G0114200	Sb08g002707	34	46	1
OS12G0114400	Sb08g002705	69	62	1
OS12G0114800	Sb08g002700	60	57	1
OS12G0115000	Sb08g002670	76	71	1
OS12G0115000	Sb08g002680	73	71	1
OS12G0115000	Sb08g002690	77	74	1
OS12G0115100	Sb08g002670	73	69	1
OS12G0115100	Sb08g002680	73	71	1
OS12G0115100	Sb08g002690	74	72	1
OS12G0115300	Sb08g002660	62	59	1
OS12G0115500	Sb08g002660	66	63	1
OS12G0115700	Sb08g002620	74	70	1
OS12G0115900	Sb08g002610	78	74	1
OS12G0116000	Sb05g001160	78	91	0
OS12G0116000	Sb09g017805	15	59	0
OS12G0116400	Sb05g001175	56	65	1
OS12G0116400	Sb08g002590	64	65	1
OS12G0116600	Sb05g001180	47	43	1
OS12G0116600	Sb08g002540	39	38	1
OS12G0116600	Sb08g002570	52	50	1
OS12G0116700	Sb05g001200	22	28	1
OS12G0116700	Sb08g002560	29	32	1
OS12G0117100	Sb05g001240	56	62	1
OS12G0117200	Sb05g001250	87	87	1
OS12G0117300	Sb05g001260	77	77	1
OS12G0117400	Sb05g001300	64	62	1
OS12G0117400	Sb08g002330	59	51	1
OS12G0117600	Sb08g002310	76	77	1
OS12G0117800	Sb05g001310	74	71	1
OS12G0117800	Sb08g002300	75	71	1
OS12G0117800	Sb08g002320	75	72	1
OS12G0118200	Sb08g002270	64	36	1
OS12G0118400	Sb09g007920	60	67	0
OS12G0118800	Sb04g022360	25	46	0
OS12G0118900	Sb05g001320	69	21	0
OS12G0119000	Sb05g001330	69	66	0
OS12G0119350	Sb06g020880	38	48	1
OS12G0119700	Sb06g020880	51	50	1
OS12G0119800	Sb05g001340	68	70	1
OS12G0120000	Sb05g001370	66	64	1
OS12G0120100	Sb05g001380	56	50	1
OS12G0120100	Sb05g001390	52	50	1
OS12G0120100	Sb08g002190	55	53	1
OS12G0120100	Sb08g002210	56	52	1
OS12G0120100	Sb08g002230	56	55	1
OS12G0120200	Sb08g002160	45	27	1
OS12G0120400	Sb08g002160	41	24	1
OS12G0120500	Sb05g001420	64	60	1
OS12G0121000	Sb05g001430	54	52	0
OS12G0121000	Sb05g001440	45	37	0
OS12G0121000	Sb08g002130	47	43	0
OS12G0121100	Sb05g001450	93	85	1
OS12G0121100	Sb08g002100	93	85	1
OS12G0121300	Sb05g001470	88	89	1
OS12G0121400	Sb05g001480	79	78	1
OS12G0121600	Sb05g001490	74	73	1
OS12G0122000	Sb05g001500	74	82	1
OS12G0122100	Sb08g002020	77	67	1
OS12G0123100	Sb08g002000	62	60	1
OS12G0123500	Sb05g001560	69	66	1
OS12G0123500	Sb05g006993	15	65	1
OS12G0123500	Sb05g007000	70	69	1
OS12G0123500	Sb08g001970	69	66	1
OS12G0123700	Sb05g001580	72	31	1
OS12G0123700	Sb08g001940	74	30	1
OS12G0123800	Sb05g001590	35	35	1
OS12G0123900	Sb05g001600	73	72	1
OS12G0123900	Sb08g001905	14	47	1
OS12G0124000	Sb08g001890	45	53	1
OS12G0124200	Sb05g001680	92	93	0
OS12G0124200	Sb08g001870	94	94	0
OS12G0124400	Sb08g001860	76	73	1
OS12G0124500	Sb05g001690	62	66	1
OS12G0124500	Sb08g001830	65	74	1
OS12G0124700	Sb05g001720	85	83	1
OS12G0124700	Sb08g001810	89	88	1
OS12G0125000	Sb05g001730	55	48	0
OS12G0125000	Sb08g001800	53	52	0
OS12G0125000	Sb08g001820	43	44	0
OS12G0125200	Sb08g001740	70	66	1
OS12G0125300	Sb05g001750	64	67	1
OS12G0125300	Sb08g001730	67	61	1
OS12G0125400	Sb08g001720	87	87	1
OS12G0125500	Sb03g010660	28	22	0
OS12G0125800	Sb07g023833	23	34	0
OS12G0126000	Sb05g001760	78	75	1
OS12G0126000	Sb08g001710	78	75	1
OS12G0126100	Sb05g001770	64	48	1
OS12G0126200	Sb05g001780	67	67	1
OS12G0126300	Sb05g001790	52	56	1
OS12G0126800	Sb05g001810	48	62	1
OS12G0126800	Sb08g001630	57	64	1
OS12G0126800	Sb08g001652	13	73	1
OS12G0126800	Sb08g001657	7	55	1
OS12G0127100	Sb05g001830	74	73	1
OS12G0127100	Sb08g001620	79	79	1
OS12G0127200	Sb05g001840	67	60	1
OS12G0127200	Sb08g001610	65	58	1
OS12G0127600	Sb08g021135	24	14	0
OS12G0127650	Sb05g001850	43	33	1
OS12G0127800	Sb08g001595	39	36	1
OS12G0127900	Sb05g001860	60	60	1
OS12G0128000	Sb08g020940	32	22	0
OS12G0128000	Sb10g024600	35	34	0
OS12G0128450	Sb08g001570	75	63	1
OS12G0128600	Sb08g001560	73	73	1
OS12G0128700	Sb05g001900	88	87	1
OS12G0128700	Sb05g007100	68	76	1
OS12G0128700	Sb08g001540	88	89	1
OS12G0128800	Sb08g001500	24	67	1
OS12G0129000	Sb01g032100	47	85	1
OS12G0129300	Sb08g001500	4	2	1
OS12G0129350	Sb08g001500	37	66	1
OS12G0129400	Sb08g001495	77	84	1
OS12G0129650	Sb08g001495	37	7	1
OS12G0130100	Sb08g001490	1	1	1
OS12G0130200	Sb09g017130	77	58	1
OS12G0130800	Sb08g008420	72	71	0
OS12G0131000	Sb09g029770	74	75	1
OS12G0131000	Sb09g029780	75	77	1
OS12G0131100	Sb08g001480	92	44	1
OS12G0131150	Sb08g001480	91	11	1
OS12G0131200	Sb08g001470	65	62	1
OS12G0131266	Sb08g001460	46	75	1
OS12G0131300	Sb08g001495	25	6	1
OS12G0131900	Sb05g001996	11	25	1
OS12G0132200	Sb05g002000	96	56	1
OS12G0132200	Sb08g001430	91	53	1
OS12G0132300	Sb05g002010	59	60	1
OS12G0132400	Sb05g002020	79	40	0
OS12G0132400	Sb08g001420	82	26	0
OS12G0132500	Sb08g008410	70	17	0
OS12G0132800	Sb05g002050	54	74	1
OS12G0133000	Sb08g001410	62	75	1
OS12G0133050	Sb07g002560	87	87	1
OS12G0133050	Sb09g028230	86	86	1
OS12G0133100	Sb05g002060	75	75	1
OS12G0133300	Sb08g001400	75	19	1
OS12G0133400	Sb05g002100	68	69	1
OS12G0133500	Sb05g002110	81	81	1
OS12G0133500	Sb08g001380	82	78	1
OS12G0133600	Sb05g002120	76	76	1
OS12G0133700	Sb05g002140	75	82	1
OS12G0133800	Sb04g001087	10	15	1
OS12G0133900	Sb02g031250	72	71	0
OS12G0133900	Sb09g026144	73	72	0
OS12G0134000	Sb05g002170	86	61	1
OS12G0134200	Sb05g002180	83	59	1
OS12G0134200	Sb05g002190	0	1	1
OS12G0134500	Sb01g044680	18	14	1
OS12G0134500	Sb04g005840	14	12	1
OS12G0134500	Sb08g008340	18	18	1
OS12G0134700	Sb05g002200	67	66	1
OS12G0134900	Sb08g001320	77	73	1
OS12G0135051	Sb05g002230	44	24	1
OS12G0135051	Sb05g002240	44	25	1
OS12G0135200	Sb05g002260	73	71	1
OS12G0135500	Sb05g008440	61	58	1
OS12G0135850	Sb08g001520	38	14	1
OS12G0135900	Sb05g002290	96	96	1
OS12G0135900	Sb08g001530	94	94	1
OS12G0136100	Sb08g001300	71	79	1
OS12G0136200	Sb05g002300	65	65	1
OS12G0136200	Sb08g001290	57	59	1
OS12G0136600	Sb08g001270	52	36	1
OS12G0136900	Sb05g002380	86	86	1
OS12G0136900	Sb08g001260	87	87	1
OS12G0137000	Sb05g002390	28	25	0
OS12G0137100	Sb05g002410	72	69	1
OS12G0137200	Sb08g014945	19	63	0
OS12G0137300	Sb05g002430	62	47	0
OS12G0137400	Sb05g002440	44	48	1
OS12G0137500	Sb05g002450	89	89	1
OS12G0137500	Sb07g025686	28	92	1
OS12G0138050	Sb05g002460	52	66	1
OS12G0138100	Sb08g001190	78	40	1
OS12G0138166	Sb08g001190	61	22	1
OS12G0138200	Sb08g001190	41	22	1
OS12G0138500	Sb05g002500	84	56	1
OS12G0138500	Sb08g001180	84	57	1
OS12G0138800	Sb05g002470	59	65	1
OS12G0138800	Sb05g002520	60	65	1
OS12G0138900	Sb05g002540	86	88	1
OS12G0138900	Sb08g001160	82	82	1
OS12G0139100	Sb05g002550	23	30	1
OS12G0139100	Sb05g002560	24	27	1
OS12G0139300	Sb05g002580	85	83	1
OS12G0139400	Sb05g002590	78	77	1
OS12G0139400	Sb08g001140	79	67	1
OS12G0139500	Sb05g002600	73	63	1
OS12G0139600	Sb05g002615	14	74	1
OS12G0139600	Sb05g002630	86	86	1
OS12G0139600	Sb05g002655	5	26	1
OS12G0139600	Sb05g002676	9	76	1
OS12G0139600	Sb07g001170	11	61	1
OS12G0140266	Sb04g003736	8	8	1
OS12G0141100	Sb05g002690	74	74	1
OS12G0141100	Sb08g001115	67	66	1
OS12G0141600	Sb03g046475	23	54	1
OS12G0141600	Sb03g046613	29	48	1
OS12G0141800	Sb03g046330	38	21	1
OS12G0141900	Sb04g027780	65	55	1
OS12G0142600	Sb08g001110	75	73	1
OS12G0143200	Sb05g002730	64	63	1
OS12G0143200	Sb05g002740	41	56	1
OS12G0143200	Sb08g001070	43	52	1
OS12G0143200	Sb08g001080	12	35	1
OS12G0143200	Sb08g001083	10	54	1
OS12G0143300	Sb08g001060	73	50	1
OS12G0143400	Sb05g002755	84	82	1
OS12G0143400	Sb08g001030	86	82	1
OS12G0143750	Sb01g044680	30	19	1
OS12G0143750	Sb04g005840	27	18	1
OS12G0143750	Sb08g008340	30	24	1
OS12G0143800	Sb04g008730	94	94	1
OS12G0143800	Sb08g001020	95	95	1
OS12G0143900	Sb05g002770	82	85	1
OS12G0144000	Sb05g002780	84	84	1
OS12G0144000	Sb07g019996	36	83	1
OS12G0144200	Sb05g009750	11	3	0
OS12G0144200	Sb05g021700	9	3	0
OS12G0144600	Sb04g008870	69	74	0
OS12G0144600	Sb05g002800	47	49	0
OS12G0144600	Sb05g002820	46	51	0
OS12G0144600	Sb05g002830	35	44	0
OS12G0144600	Sb08g002810	70	65	0
OS12G0144600	Sb08g017782	29	40	0
OS12G0145100	Sb05g002860	87	87	1
OS12G0145100	Sb08g002850	86	84	1
OS12G0145400	Sb05g002870	68	63	1
OS12G0145400	Sb08g002870	70	65	1
OS12G0145500	Sb05g002890	86	87	1
OS12G0145632	Sb08g002880	35	12	1
OS12G0145700	Sb05g002900	94	94	0
OS12G0145700	Sb08g002890	94	94	0
OS12G0145900	Sb05g002910	65	73	1
OS12G0146400	Sb01g015710	41	27	1
OS12G0146400	Sb05g002920	65	38	1
OS12G0146400	Sb06g025500	42	27	1
OS12G0146500	Sb08g002930	55	30	1
OS12G0147000	Sb05g002940	54	56	1
OS12G0147000	Sb08g002940	59	63	1
OS12G0147200	Sb08g002950	69	69	1
OS12G0147500	Sb08g002960	70	70	1
OS12G0147800	Sb05g002960	61	50	1
OS12G0147800	Sb08g002970	52	36	1
OS12G0147800	Sb08g002990	52	42	1
OS12G0148400	Sb05g002180	15	11	1
OS12G0148400	Sb05g002190	33	62	1
OS12G0148700	Sb05g003030	56	56	1
OS12G0149000	Sb07g024350	27	32	0
OS12G0149100	Sb08g003050	53	6	1
OS12G0149300	Sb08g003080	59	53	1
OS12G0149300	Sb08g003090	68	68	1
OS12G0149700	Sb05g003060	85	55	1
OS12G0149800	Sb03g040410	89	89	1
OS12G0149900	Sb05g003090	72	76	1
OS12G0149900	Sb08g003100	70	73	1
OS12G0150100	Sb03g006610	95	91	1
OS12G0150200	Sb05g003100	82	82	1
OS12G0150200	Sb08g003110	79	79	1
OS12G0150700	Sb05g010080	2	5	1
OS12G0151000	Sb06g018143	18	69	1
OS12G0151000	Sb08g003190	75	68	1
OS12G0151500	Sb05g003150	60	61	1
OS12G0151500	Sb05g003160	73	72	1
OS12G0151500	Sb05g003170	58	57	1
OS12G0152100	Sb05g003210	16	40	1
OS12G0152100	Sb08g003220	87	86	1
OS12G0152500	Sb05g003210	25	29	1
OS12G0152500	Sb08g003220	69	31	1
OS12G0152600	Sb05g003220	72	71	1
OS12G0152600	Sb08g003240	74	73	1
OS12G0152700	Sb08g003250	76	78	1
OS12G0152800	Sb05g003230	75	76	1
OS12G0152900	Sb05g003240	64	64	1
OS12G0152900	Sb08g003260	56	72	1
OS12G0153200	Sb05g003260	51	51	1
OS12G0153200	Sb08g003270	40	40	1
OS12G0153500	Sb05g003270	55	57	1
OS12G0153700	Sb08g003350	27	52	0
OS12G0153900	Sb05g003280	61	62	1
OS12G0153900	Sb08g003280	58	60	1
OS12G0154000	Sb01g019245	19	61	1
