Gene stable ID	Hordeum vulgare gene stable ID	% identity	Hordeum vulgare % identity	Orthology confidence [0 low, 1 high]
OS11G0169200	MLOC_81185	83	73	1
OS11G0169400	MLOC_64234	47	47	1
OS11G0169600	MLOC_19942	83	87	1
OS11G0169700	MLOC_62349	76	76	1
OS11G0169800	MLOC_11136	89	46	1
OS11G0169900	MLOC_19684	61	97	0
OS11G0170200	MLOC_5253	71	73	1
OS11G0170300	MLOC_53965	77	79	1
OS11G0171300	MLOC_58958	92	93	0
OS11G0171400	MLOC_52040	77	75	1
OS11G0171500	MLOC_38029	46	97	1
OS11G0171700	MLOC_69909	48	53	1
OS11G0171800	MLOC_37499	62	63	0
OS11G0172350	MLOC_32179	30	34	0
OS11G0172400	MLOC_32179	0	0	0
OS11G0173432	MLOC_32179	12	48	0
OS11G0173750	MLOC_32179	2	1	0
OS11G0173800	MLOC_37499	64	64	0
OS11G0173900	MLOC_37499	63	63	0
OS11G0174000	MLOC_19323	48	56	0
OS11G0175400	MLOC_80687	93	92	1
OS11G0175500	MLOC_60365	52	84	1
OS11G0175700	MLOC_35578	14	76	0
OS11G0175900	MLOC_53234	56	52	1
OS11G0176000	MLOC_20047	36	60	1
OS11G0176100	MLOC_65799	78	79	1
OS11G0176200	MLOC_10989	87	88	1
OS11G0176200	MLOC_11045	90	90	1
OS11G0177400	MLOC_62985	79	59	1
OS11G0178800	MLOC_45357	73	70	0
OS11G0178800	MLOC_78379	70	69	0
OS11G0179000	MLOC_45357	6	6	0
OS11G0179000	MLOC_78379	6	6	0
OS11G0179400	MLOC_45357	39	38	0
OS11G0179400	MLOC_78379	37	36	0
OS11G0179500	MLOC_7556	52	50	1
OS11G0179700	MLOC_7556	53	52	1
OS11G0180000	MLOC_7556	66	65	1
OS11G0180200	MLOC_34233	53	15	1
OS11G0180600	MLOC_13987	0	0	0
OS11G0180600	MLOC_69650	56	52	0
OS11G0180900	MLOC_65957	59	58	1
OS11G0181100	MLOC_54701	92	94	1
OS11G0181400	MLOC_11560	40	76	1
OS11G0181700	MLOC_57385	71	73	1
OS11G0181800	MLOC_57385	74	76	1
OS11G0182200	MLOC_68092	53	55	1
OS11G0182400	MLOC_11427	24	67	0
OS11G0183700	MLOC_52711	49	75	1
OS11G0183800	MLOC_20977	91	91	0
OS11G0183800	MLOC_66265	1	1	0
OS11G0183900	MLOC_13635	79	80	1
OS11G0184100	MLOC_21961	28	78	1
OS11G0184300	MLOC_16595	61	56	0
OS11G0184900	MLOC_61270	74	73	1
OS11G0186200	MLOC_12946	63	82	1
OS11G0186300	MLOC_69207	70	68	1
OS11G0186400	MLOC_64602	65	90	1
OS11G0186600	MLOC_32369	20	43	1
OS11G0186600	MLOC_42866	16	45	1
OS11G0186900	MLOC_34709	83	81	1
OS11G0189600	MLOC_11269	28	80	1
OS11G0191300	MLOC_17764	61	64	1
OS11G0191400	MLOC_76839	64	82	1
OS11G0194050	MLOC_14403	38	25	1
OS11G0194900	MLOC_73409	77	70	1
OS11G0195000	MLOC_77505	19	23	1
OS11G0195100	MLOC_60899	49	87	1
OS11G0195500	MLOC_1340	54	56	1
OS11G0195800	MLOC_72706	53	56	0
OS11G0197500	MLOC_62238	57	54	1
OS11G0197600	MLOC_62237	34	28	1
OS11G0198100	MLOC_31548	75	66	1
OS11G0198200	MLOC_61118	59	63	1
OS11G0199200	MLOC_351	85	85	1
OS11G0199600	MLOC_6384	69	71	1
OS11G0199700	MLOC_68801	41	70	1
OS11G0199801	MLOC_53810	61	61	1
OS11G0200600	MLOC_13551	25	31	0
OS11G0201900	MLOC_37530	26	49	0
OS11G0202500	MLOC_59319	49	17	0
OS11G0202500	MLOC_62994	46	15	0
OS11G0202500	MLOC_69133	39	20	0
OS11G0202500	MLOC_79554	40	18	0
OS11G0202500	MLOC_8944	9	11	0
OS11G0202600	MLOC_2298	8	18	0
OS11G0205200	MLOC_14996	32	46	0
OS11G0205200	MLOC_3966	31	48	0
OS11G0205200	MLOC_48540	8	41	0
OS11G0205200	MLOC_56568	10	36	0
OS11G0205500	MLOC_68121	25	29	0
OS11G0206101	MLOC_6027	39	10	0
OS11G0206200	MLOC_6027	44	46	0
OS11G0206300	MLOC_6027	34	28	0
OS11G0206400	MLOC_6027	34	40	0
OS11G0206600	MLOC_6027	43	44	0
OS11G0206700	MLOC_19378	70	86	1
OS11G0207000	MLOC_1207	23	75	1
OS11G0207000	MLOC_44187	46	79	1
OS11G0207100	MLOC_1207	23	77	1
OS11G0207100	MLOC_44187	47	83	1
OS11G0207200	MLOC_5307	79	66	1
OS11G0207600	MLOC_13062	48	41	1
OS11G0207700	MLOC_17415	61	67	0
OS11G0207700	MLOC_20159	16	53	0
OS11G0207700	MLOC_75511	12	53	0
OS11G0207900	MLOC_17415	59	64	0
OS11G0207900	MLOC_20159	15	52	0
OS11G0207900	MLOC_75511	12	53	0
OS11G0208900	MLOC_19324	39	55	0
OS11G0208900	MLOC_54815	63	62	0
OS11G0208900	MLOC_70200	41	50	0
OS11G0209600	MLOC_37530	32	25	0
OS11G0209700	MLOC_36974	80	47	1
OS11G0209900	MLOC_33537	67	73	0
OS11G0210100	MLOC_62512	78	78	1
OS11G0210300	MLOC_26717	31	94	0
OS11G0210500	MLOC_53566	67	92	1
OS11G0210500	MLOC_59323	91	91	1
OS11G0211600	MLOC_54830	38	19	1
OS11G0211650	MLOC_19010	28	14	0
OS11G0211650	MLOC_72627	40	15	0
OS11G0212100	MLOC_38734	48	41	0
OS11G0212100	MLOC_77972	47	27	0
OS11G0212300	MLOC_59765	57	25	1
OS11G0212900	MLOC_59765	49	16	1
OS11G0213000	MLOC_59765	49	17	1
OS11G0213500	MLOC_70572	74	71	1
OS11G0213600	MLOC_70573	88	87	1
OS11G0214001	MLOC_12195	53	19	1
OS11G0214100	MLOC_69433	40	27	0
OS11G0214400	MLOC_69433	58	57	0
OS11G0214700	MLOC_69433	32	35	0
OS11G0214900	MLOC_69433	54	52	0
OS11G0215100	MLOC_10159	67	69	1
OS11G0215100	MLOC_62798	51	52	1
OS11G0216000	MLOC_16606	59	86	1
OS11G0216100	MLOC_16607	65	75	1
OS11G0216300	MLOC_65936	77	83	1
OS11G0216400	MLOC_3078	39	49	1
OS11G0216900	MLOC_71132	84	86	1
OS11G0217300	MLOC_52928	73	72	1
OS11G0217500	MLOC_10084	3	4	1
OS11G0218000	MLOC_8098	33	56	1
OS11G0219000	MLOC_64991	29	15	1
OS11G0220300	MLOC_15936	56	46	0
OS11G0221000	MLOC_75265	37	30	1
OS11G0221200	MLOC_58278	43	34	1
OS11G0221300	MLOC_58278	43	37	1
OS11G0222000	MLOC_28289	25	82	0
OS11G0222200	MLOC_16399	45	77	1
OS11G0222800	MLOC_21137	35	38	0
OS11G0222900	MLOC_10439	34	45	1
OS11G0223201	MLOC_12653	44	24	1
OS11G0224200	MLOC_21137	37	40	0
OS11G0224301	MLOC_21137	29	34	0
OS11G0225300	MLOC_12169	40	51	1
OS11G0225300	MLOC_64580	40	39	1
OS11G0225300	MLOC_72544	41	52	1
OS11G0226100	MLOC_5024	61	38	1
OS11G0226201	MLOC_20786	40	44	0
OS11G0226201	MLOC_45296	35	16	0
OS11G0226201	MLOC_63678	35	39	0
OS11G0226201	MLOC_72272	35	35	0
OS11G0226700	MLOC_32154	41	18	0
OS11G0226700	MLOC_59845	40	11	0
OS11G0226700	MLOC_7601	42	12	0
OS11G0226933	MLOC_64033	69	49	0
OS11G0227000	MLOC_20747	45	45	1
OS11G0227100	MLOC_64033	72	42	0
OS11G0228800	MLOC_64033	46	26	0
OS11G0229100	MLOC_65861	53	31	0
OS11G0231400	MLOC_34683	22	39	0
OS11G0231800	MLOC_17783	27	10	0
OS11G0231800	MLOC_22042	21	35	0
OS11G0232000	MLOC_17783	42	38	0
OS11G0232000	MLOC_22042	13	51	0
OS11G0232100	MLOC_11189	73	74	1
OS11G0233000	MLOC_67858	45	35	1
OS11G0233800	MLOC_63615	80	83	0
OS11G0234200	MLOC_70587	58	69	1
OS11G0235200	MLOC_18094	29	82	1
OS11G0236000	MLOC_26643	21	13	1
OS11G0237700	MLOC_67302	73	75	0
OS11G0239500	MLOC_66879	71	66	0
OS11G0240600	MLOC_8592	75	78	1
OS11G0240900	MLOC_54071	57	83	1
OS11G0241000	MLOC_19340	10	24	1
OS11G0241700	MLOC_57380	43	45	1
OS11G0241900	MLOC_37383	77	81	1
OS11G0242100	MLOC_53162	71	85	0
OS11G0242300	MLOC_55144	63	68	1
OS11G0242400	MLOC_64318	76	76	1
OS11G0242500	MLOC_68702	64	57	1
OS11G0242600	MLOC_68701	59	58	0
OS11G0242700	MLOC_57060	76	79	1
OS11G0242800	MLOC_57061	90	89	1
OS11G0243300	MLOC_61416	42	65	1
OS11G0244100	MLOC_76666	40	65	1
OS11G0244100	MLOC_76927	69	68	1
OS11G0244200	MLOC_66477	60	47	0
OS11G0244600	MLOC_4925	65	65	1
OS11G0244800	MLOC_73904	43	83	1
OS11G0245500	MLOC_5720	50	68	1
OS11G0246100	MLOC_6027	38	41	0
OS11G0246200	MLOC_14259	65	75	1
OS11G0246200	MLOC_684	39	79	1
OS11G0246600	MLOC_52584	26	70	1
OS11G0246900	MLOC_21417	65	90	1
OS11G0247000	MLOC_21416	66	67	1
OS11G0247300	MLOC_69930	98	98	0
OS11G0247300	MLOC_7079	98	98	0
OS11G0247400	MLOC_63770	86	80	1
OS11G0247500	MLOC_63768	29	55	1
OS11G0249000	MLOC_62062	35	33	0
OS11G0249000	MLOC_79525	20	39	0
OS11G0249300	MLOC_12108	46	25	1
OS11G0249400	MLOC_67885	69	72	1
OS11G0249900	MLOC_2655	86	71	1
OS11G0250000	MLOC_56091	84	79	1
OS11G0251200	MLOC_12561	43	51	0
OS11G0251200	MLOC_70539	43	54	0
OS11G0251400	MLOC_12561	55	53	0
OS11G0251400	MLOC_70539	57	58	0
OS11G0255300	MLOC_73076	73	76	1
OS11G0256000	MLOC_15435	69	41	0
OS11G0256050	MLOC_15435	0	1	0
OS11G0256100	MLOC_56654	56	79	1
OS11G0256200	MLOC_52119	41	77	1
OS11G0256300	MLOC_28121	41	25	0
OS11G0256300	MLOC_80344	41	36	0
OS11G0256400	MLOC_74282	31	43	0
OS11G0258500	MLOC_5056	40	39	1
OS11G0258700	MLOC_38470	22	29	1
OS11G0261900	MLOC_60206	61	84	1
OS11G0263000	MLOC_388	15	27	0
OS11G0263000	MLOC_7719	14	22	0
OS11G0264000	MLOC_61948	79	79	0
OS11G0264000	MLOC_68201	78	79	0
OS11G0264200	MLOC_19192	76	75	1
OS11G0264300	MLOC_13610	63	20	0
OS11G0264500	MLOC_51166	69	52	1
OS11G0264600	MLOC_39962	27	81	1
OS11G0265000	MLOC_53811	90	90	1
OS11G0265200	MLOC_43948	52	73	1
OS11G0265400	MLOC_5651	86	86	1
OS11G0265500	MLOC_5649	5	4	1
OS11G0265600	MLOC_15720	53	79	1
OS11G0266000	MLOC_44123	25	71	1
OS11G0266800	MLOC_51339	71	71	1
OS11G0267000	MLOC_62485	72	71	1
OS11G0267100	MLOC_23033	46	20	1
OS11G0267400	MLOC_61350	72	76	1
OS11G0268300	MLOC_54901	43	45	1
OS11G0269100	EPlHVUG00000010054	82	78	0
OS11G0274100	MLOC_37980	31	20	0
OS11G0274100	MLOC_77747	34	27	0
OS11G0275000	MLOC_58795	64	33	1
OS11G0275200	MLOC_58795	62	55	1
OS11G0275400	MLOC_2952	39	70	1
OS11G0275400	MLOC_76523	58	54	1
OS11G0275500	MLOC_58795	63	58	1
OS11G0276000	MLOC_11154	57	86	0
OS11G0276300	MLOC_34808	85	83	1
OS11G0278300	MLOC_10533	35	36	0
OS11G0278300	MLOC_10807	27	24	0
OS11G0278300	MLOC_11926	35	36	0
OS11G0278300	MLOC_44646	33	30	0
OS11G0278300	MLOC_57281	40	35	0
OS11G0278300	MLOC_57592	26	23	0
OS11G0278300	MLOC_58167	29	26	0
OS11G0278300	MLOC_74516	21	25	0
OS11G0278300	MLOC_76896	43	37	0
OS11G0279750	MLOC_67023	66	66	0
OS11G0282300	MLOC_61950	35	54	1
OS11G0282800	MLOC_9838	66	69	1
OS11G0283500	MLOC_78293	75	76	0
OS11G0284032	MLOC_78293	63	25	0
OS11G0284300	MLOC_78293	67	37	0
OS11G0286400	MLOC_14782	60	35	0
OS11G0286400	MLOC_49710	62	39	0
OS11G0289700	MLOC_10110	57	57	0
OS11G0292050	MLOC_18662	51	5	1
OS11G0293300	MLOC_55617	68	63	1
OS11G0293800	MLOC_57326	79	84	1
OS11G0293900	MLOC_52836	58	61	1
OS11G0294600	MLOC_15337	82	80	1
OS11G0295000	MLOC_52837	2	2	1
OS11G0296500	MLOC_53961	25	27	0
OS11G0296500	MLOC_65712	25	22	0
OS11G0296800	MLOC_38994	34	65	1
OS11G0297800	MLOC_6473	66	83	1
OS11G0297900	MLOC_6472	54	92	1
OS11G0298400	MLOC_14924	35	83	1
OS11G0298866	MLOC_14403	32	21	1
OS11G0299300	MLOC_66189	36	83	1
OS11G0300400	MLOC_55457	78	17	1
OS11G0300700	MLOC_71874	60	43	0
OS11G0302500	MLOC_19111	61	62	1
OS11G0302800	MLOC_13050	12	16	1
OS11G0303050	MLOC_11947	68	24	1
OS11G0303400	MLOC_17377	51	28	1
OS11G0303500	MLOC_19763	10	38	1
OS11G0303600	MLOC_55770	68	69	1
OS11G0304050	MLOC_55770	67	69	1
OS11G0305400	MLOC_55770	67	67	1
OS11G0306400	MLOC_14101	77	77	1
OS11G0306400	MLOC_19305	77	77	1
OS11G0306400	MLOC_51427	76	76	1
OS11G0306400	MLOC_56220	81	80	1
OS11G0306400	MLOC_66090	76	69	1
OS11G0307300	MLOC_14101	71	70	1
OS11G0307300	MLOC_19305	71	71	1
OS11G0307300	MLOC_51427	72	72	1
OS11G0307300	MLOC_56220	71	69	1
OS11G0307300	MLOC_66090	73	66	1
OS11G0307600	MLOC_12853	17	21	0
OS11G0307600	MLOC_24086	12	24	0
OS11G0307600	MLOC_28203	7	25	0
OS11G0307600	MLOC_29950	7	18	0
OS11G0307600	MLOC_31442	6	14	0
OS11G0307600	MLOC_33448	6	22	0
OS11G0307600	MLOC_36718	10	23	0
OS11G0307600	MLOC_39950	12	24	0
OS11G0307600	MLOC_51625	7	14	0
OS11G0307600	MLOC_82016	15	17	0
OS11G0308800	MLOC_64280	18	33	1
OS11G0308800	MLOC_66741	63	81	1
OS11G0309000	MLOC_54383	78	84	1
OS11G0311300	MLOC_16682	86	86	1
OS11G0312340	MLOC_64928	76	27	1
OS11G0323860	MLOC_14280	58	50	1
OS11G0346016	MLOC_56527	70	33	1
OS11G0351555	MLOC_10046	80	78	1
OS11G0351555	MLOC_64719	81	82	1
OS11G0357094	MLOC_10331	68	63	1
OS11G0362633	MLOC_56528	31	42	1
OS11G0368172	MLOC_56528	75	77	1
OS11G0379251	MLOC_56527	64	42	1
OS11G0384789	MLOC_70125	46	87	1
OS11G0412484	MLOC_14280	58	50	1
OS11G0414000	MLOC_21204	53	93	1
OS11G0416900	MLOC_37941	44	81	1
OS11G0417400	MLOC_12470	42	77	1
OS11G0417400	MLOC_13413	27	67	1
OS11G0421800	MLOC_5312	58	61	1
OS11G0423800	MLOC_71875	6	5	1
OS11G0424400	MLOC_66401	56	51	1
OS11G0425100	MLOC_54413	48	28	1
OS11G0425100	MLOC_70133	41	25	1
OS11G0425300	MLOC_4066	65	86	1
OS11G0425800	MLOC_59942	81	28	1
OS11G0427500	MLOC_30349	0	0	0
OS11G0427700	MLOC_78248	82	83	1
OS11G0427800	MLOC_15917	57	58	1
OS11G0427800	MLOC_19141	62	63	1
OS11G0427800	MLOC_19551	64	63	1
OS11G0427800	MLOC_71436	62	63	1
OS11G0427800	MLOC_79050	57	58	1
OS11G0427800	MLOC_81870	36	67	1
OS11G0428700	MLOC_23439	58	36	1
OS11G0429100	MLOC_66147	47	68	1
OS11G0430000	MLOC_62749	36	58	0
OS11G0430600	MLOC_62749	22	8	0
OS11G0431100	MLOC_62749	60	48	0
OS11G0431700	MLOC_62749	55	68	0
OS11G0432400	MLOC_11692	87	88	1
OS11G0432600	MLOC_76008	27	76	0
OS11G0432900	MLOC_62749	44	66	0
OS11G0433101	MLOC_6998	78	78	1
OS11G0433200	MLOC_56960	73	77	1
OS11G0433500	MLOC_14394	0	0	1
OS11G0433600	MLOC_59847	85	62	1
OS11G0433800	MLOC_37958	63	67	1
OS11G0433900	MLOC_8820	59	85	0
OS11G0434400	MLOC_60771	58	58	0
OS11G0434850	MLOC_60771	60	60	0
OS11G0435300	MLOC_60771	43	62	0
OS11G0441500	MLOC_53299	43	64	1
OS11G0444700	MLOC_33422	61	63	1
OS11G0444900	MLOC_33422	63	63	1
OS11G0445300	MLOC_71090	74	76	1
OS11G0446000	MLOC_53096	65	38	1
OS11G0446500	MLOC_10374	47	90	1
OS11G0447300	MLOC_53740	68	68	1
OS11G0448000	MLOC_62227	49	64	1
OS11G0448400	MLOC_41791	35	82	0
OS11G0448700	MLOC_1392	46	47	1
OS11G0448700	MLOC_60258	44	45	1
OS11G0454800	MLOC_73964	53	79	1
OS11G0455500	MLOC_73371	50	94	0
OS11G0455500	MLOC_80737	54	95	0
OS11G0455800	MLOC_80158	95	95	1
OS11G0456000	MLOC_13827	61	54	1
OS11G0456100	MLOC_66000	72	79	1
OS11G0456300	MLOC_70481	83	85	0
OS11G0457300	MLOC_36976	72	75	1
OS11G0458100	MLOC_74712	40	35	1
OS11G0459300	MLOC_49945	21	23	0
OS11G0460500	MLOC_61463	52	36	1
OS11G0460900	MLOC_71397	46	42	1
OS11G0461200	MLOC_36976	69	48	1
OS11G0462500	MLOC_11254	43	45	1
OS11G0462500	MLOC_34833	27	43	1
OS11G0462500	MLOC_38183	48	40	1
OS11G0462500	MLOC_4344	50	45	1
OS11G0462500	MLOC_64709	50	45	1
OS11G0462500	MLOC_75786	21	42	1
OS11G0462500	MLOC_79489	14	48	1
OS11G0462500	MLOC_8798	13	47	1
OS11G0462900	MLOC_26797	5	28	1
OS11G0462900	MLOC_28942	11	40	1
OS11G0462900	MLOC_35625	6	44	1
OS11G0462900	MLOC_37321	13	47	1
OS11G0462900	MLOC_4343	13	39	1
OS11G0462900	MLOC_46069	2	28	1
OS11G0462900	MLOC_53995	4	41	1
OS11G0462900	MLOC_64708	30	37	1
OS11G0462900	MLOC_76493	22	48	1
OS11G0462900	MLOC_77358	10	42	1
OS11G0462900	MLOC_78474	8	37	1
OS11G0464600	MLOC_7556	69	40	1
OS11G0465200	MLOC_19930	55	55	0
OS11G0465200	MLOC_32876	39	58	0
OS11G0465200	MLOC_76138	34	54	0
OS11G0465200	MLOC_77287	40	51	0
OS11G0466300	MLOC_59383	85	85	1
OS11G0469900	MLOC_19930	42	18	0
OS11G0469900	MLOC_32876	31	20	0
OS11G0469900	MLOC_76138	43	30	0
OS11G0469900	MLOC_77287	21	12	0
OS11G0470500	MLOC_15450	58	82	0
OS11G0470500	MLOC_55684	58	81	0
OS11G0472600	MLOC_10355	41	45	1
OS11G0473000	MLOC_3045	94	94	1
OS11G0473100	MLOC_13255	84	84	1
OS11G0473200	MLOC_51223	1	1	1
OS11G0473200	MLOC_71063	36	74	1
OS11G0473832	MLOC_52070	55	60	1
OS11G0479232	MLOC_11714	84	36	1
OS11G0479232	MLOC_72414	80	35	1
OS11G0479400	MLOC_58526	25	5	0
OS11G0481600	MLOC_59777	30	9	1
OS11G0481600	MLOC_65041	41	11	1
OS11G0481600	MLOC_78227	39	11	1
OS11G0482000	MLOC_81866	62	96	0
OS11G0482400	MLOC_4564	81	80	1
OS11G0482500	MLOC_56731	46	48	1
OS11G0483000	MLOC_8996	24	37	0
OS11G0483950	MLOC_34332	70	77	1
OS11G0484000	MLOC_66412	27	90	1
OS11G0484300	MLOC_36634	87	96	1
OS11G0484500	MLOC_50930	88	90	1
OS11G0484700	MLOC_63390	43	41	1
OS11G0485900	MLOC_44276	63	30	1
OS11G0485900	MLOC_73327	64	19	1
OS11G0486000	MLOC_44276	0	0	1
OS11G0486000	MLOC_73327	49	13	1
OS11G0487100	MLOC_69447	62	60	0
OS11G0488400	MLOC_40705	4	20	1
OS11G0488500	MLOC_43249	59	67	1
OS11G0488600	MLOC_21573	71	78	1
OS11G0490100	MLOC_25453	63	56	1
OS11G0490100	MLOC_78266	70	72	1
OS11G0490200	MLOC_81219	62	64	1
OS11G0490300	MLOC_16169	54	56	1
OS11G0490600	MLOC_67623	57	61	1
OS11G0490800	MLOC_57837	63	37	1
OS11G0490900	MLOC_36657	50	62	1
OS11G0491400	MLOC_58953	73	73	1
OS11G0491500	MLOC_22492	59	61	1
OS11G0492800	MLOC_56069	46	49	1
OS11G0492800	MLOC_71415	28	45	1
OS11G0495400	MLOC_65298	45	54	0
OS11G0495950	MLOC_62372	66	68	1
OS11G0496500	MLOC_67236	86	86	1
OS11G0497000	MLOC_22682	35	59	1
OS11G0498400	MLOC_18618	72	68	1
OS11G0498600	MLOC_67097	80	79	1
OS11G0499600	MLOC_5672	63	81	1
OS11G0500100	MLOC_30512	25	74	0
OS11G0503900	MLOC_39235	54	52	1
OS11G0503900	MLOC_71681	58	53	1
OS11G0503900	MLOC_72629	53	51	1
OS11G0505300	MLOC_39235	52	59	1
OS11G0505300	MLOC_71681	51	55	1
OS11G0505300	MLOC_72629	51	58	1
OS11G0507200	MLOC_44556	53	89	1
OS11G0507400	MLOC_70174	73	70	1
OS11G0508600	MLOC_13612	69	71	1
OS11G0508600	MLOC_17903	67	70	1
OS11G0513000	MLOC_61780	11	29	1
OS11G0513500	MLOC_12514	1	1	1
OS11G0513500	MLOC_63385	2	1	1
OS11G0513500	MLOC_72059	2	2	1
OS11G0513700	MLOC_61780	10	27	1
OS11G0514100	MLOC_24388	66	63	0
OS11G0514500	MLOC_2895	61	68	0
OS11G0514500	MLOC_72157	56	57	0
OS11G0514700	MLOC_2895	49	53	0
OS11G0514700	MLOC_72157	45	45	0
OS11G0514800	MLOC_50852	81	82	1
OS11G0515000	MLOC_69529	49	63	1
OS11G0515000	MLOC_79305	44	79	1
OS11G0515500	MLOC_40251	18	75	1
OS11G0515500	MLOC_52024	71	71	1
OS11G0516100	MLOC_26187	87	90	1
OS11G0516400	MLOC_61780	0	0	1
OS11G0517200	MLOC_46237	17	27	1
OS11G0517350	EPlHVUG00000010024	64	10	0
OS11G0517350	MLOC_24802	64	16	0
OS11G0518600	MLOC_46237	16	15	1
OS11G0518900	MLOC_13813	13	40	0
OS11G0518900	MLOC_57552	22	35	0
OS11G0520500	MLOC_12250	34	77	1
OS11G0521000	MLOC_17130	73	73	0
OS11G0521900	MLOC_3482	71	70	1
OS11G0522000	MLOC_45294	47	83	1
OS11G0522900	MLOC_43913	86	87	1
OS11G0523110	MLOC_75131	65	73	1
OS11G0523700	MLOC_56814	34	34	1
OS11G0523700	MLOC_76805	49	49	1
OS11G0524601	MLOC_11485	41	22	0
OS11G0524900	MLOC_11485	36	30	0
OS11G0525200	MLOC_60449	86	86	0
OS11G0525600	MLOC_57227	44	83	0
OS11G0525700	MLOC_14288	30	51	1
OS11G0525800	MLOC_79907	37	92	1
OS11G0525900	MLOC_3355	58	42	1
OS11G0526200	MLOC_21680	54	74	0
OS11G0528200	MLOC_43877	87	29	1
OS11G0528300	MLOC_38165	72	76	1
OS11G0528400	MLOC_38167	85	88	1
OS11G0528500	MLOC_61025	68	67	1
OS11G0529036	MLOC_58415	60	16	0
OS11G0529036	MLOC_81417	64	18	0
OS11G0529100	MLOC_58415	60	17	0
OS11G0529100	MLOC_81417	57	17	0
OS11G0530600	MLOC_64305	91	92	1
OS11G0530600	MLOC_74116	92	92	1
OS11G0530600	MLOC_7936	91	92	1
OS11G0531300	MLOC_38608	14	48	1
OS11G0533400	MLOC_34983	68	69	1
OS11G0533500	MLOC_57590	71	78	0
OS11G0536800	MLOC_60550	77	81	1
OS11G0537300	MLOC_44532	49	60	1
OS11G0537350	MLOC_22730	79	79	1
OS11G0538400	MLOC_40018	24	36	1
OS11G0538900	MLOC_66594	87	91	1
OS11G0539000	MLOC_40018	25	35	1
OS11G0539200	MLOC_4539	46	36	0
OS11G0539500	MLOC_51326	30	55	0
OS11G0539500	MLOC_66877	51	52	0
OS11G0539800	MLOC_75036	16	25	0
OS11G0540600	MLOC_22665	49	52	1
OS11G0540600	MLOC_67880	54	52	1
OS11G0540600	MLOC_69209	50	51	1
OS11G0540600	MLOC_77740	24	60	1
OS11G0540800	MLOC_22665	36	25	1
OS11G0540800	MLOC_67880	36	24	1
OS11G0540800	MLOC_69209	36	24	1
OS11G0540800	MLOC_77740	35	57	1
OS11G0541600	MLOC_22665	46	51	1
OS11G0541600	MLOC_67880	48	48	1
OS11G0541600	MLOC_69209	46	49	1
OS11G0541600	MLOC_77740	21	56	1
OS11G0543800	MLOC_18309	1	0	1
OS11G0544000	MLOC_16383	37	70	1
OS11G0544100	MLOC_20913	38	72	1
OS11G0544200	MLOC_10020	84	54	1
OS11G0544300	MLOC_74026	75	76	1
OS11G0544500	MLOC_68294	72	66	1
OS11G0544600	MLOC_22080	15	66	1
OS11G0544700	MLOC_11547	80	81	1
OS11G0544800	MLOC_73744	44	93	1
OS11G0544800	MLOC_74973	44	88	1
OS11G0545650	MLOC_60705	34	40	1
OS11G0545700	MLOC_71149	83	34	1
OS11G0546000	MLOC_11230	61	90	1
OS11G0546000	MLOC_26106	85	86	1
OS11G0546000	MLOC_66006	53	95	1
OS11G0546100	MLOC_32814	60	92	1
OS11G0546200	MLOC_16602	85	85	1
OS11G0546300	MLOC_5147	75	79	1
OS11G0546500	MLOC_44386	50	74	1
OS11G0546600	MLOC_70340	46	63	1
OS11G0546900	MLOC_53619	92	92	1
OS11G0547000	MLOC_53725	83	83	1
OS11G0549615	MLOC_17970	54	61	1
OS11G0549620	MLOC_72474	73	74	1
OS11G0549635	MLOC_76564	43	77	1
OS11G0549650	MLOC_80023	51	56	1
OS11G0549655	MLOC_7157	83	64	1
OS11G0549670	MLOC_64516	17	41	1
OS11G0549686	MLOC_76564	37	54	1
OS11G0549690	MLOC_80023	77	39	1
OS11G0549695	MLOC_7157	82	65	1
OS11G0549900	MLOC_58689	32	69	1
OS11G0550100	MLOC_44470	54	22	1
OS11G0550100	MLOC_4541	54	21	1
OS11G0550100	MLOC_6032	60	23	1
OS11G0550800	MLOC_62559	62	67	1
OS11G0550900	MLOC_10356	22	49	1
OS11G0551350	MLOC_10356	10	4	1
OS11G0551800	MLOC_19653	90	90	1
OS11G0552000	MLOC_76303	73	50	1
OS11G0552100	MLOC_20665	10	14	0
OS11G0552500	MLOC_12642	28	49	1
OS11G0552600	MLOC_69347	2	2	1
OS11G0553500	MLOC_34622	34	34	0
OS11G0555300	MLOC_10643	60	58	0
OS11G0555300	MLOC_12201	58	56	0
OS11G0555300	MLOC_18121	40	53	0
OS11G0555300	MLOC_62897	64	61	0
OS11G0555300	MLOC_6393	28	60	0
OS11G0555300	MLOC_67378	54	56	0
OS11G0555300	MLOC_67712	42	55	0
OS11G0555600	MLOC_34622	42	23	0
OS11G0556400	MLOC_34622	31	29	0
OS11G0557400	MLOC_55884	49	34	1
OS11G0557700	MLOC_78891	80	88	1
OS11G0557900	MLOC_3021	91	93	1
OS11G0558200	MLOC_17662	45	53	1
OS11G0558300	MLOC_66827	85	85	1
OS11G0558400	MLOC_69602	46	55	0
OS11G0560900	MLOC_56936	54	40	0
OS11G0565400	MLOC_22171	0	0	0
OS11G0567600	MLOC_56936	27	48	0
OS11G0567800	MLOC_251	39	3	0
OS11G0568300	MLOC_53238	52	56	0
OS11G0568500	MLOC_14497	85	86	1
OS11G0568600	MLOC_60726	63	63	1
OS11G0568700	MLOC_19267	49	62	1
