Gene stable ID	Trifolium pratense gene stable ID	% identity	Trifolium pratense % identity	Orthology confidence [0 low, 1 high]
OS11G0446000	Tp57577_TGAC_v2_gene7964	5.68182	4.57317	1
OS11G0446500	Tp57577_TGAC_v2_gene6498	73.8225	76.6698	0
OS11G0447300	Tp57577_TGAC_v2_gene18252	63.2432	19.0244	1
OS11G0448000	Tp57577_TGAC_v2_gene21757	13.2223	26.3158	1
OS11G0448400	Tp57577_TGAC_v2_gene38555	47.2813	20.3046	0
OS11G0450400	Tp57577_TGAC_v2_gene1432	37.0031	35.5882	1
OS11G0450400	Tp57577_TGAC_v2_gene3365	37.0031	33.518	1
OS11G0450400	Tp57577_TGAC_v2_gene9712	35.474	34.4214	1
OS11G0454800	Tp57577_TGAC_v2_gene29396	43.4879	30.5901	1
OS11G0454800	Tp57577_TGAC_v2_gene35516	26.7108	34.7701	1
OS11G0454800	Tp57577_TGAC_v2_gene37523	43.4879	28.8012	1
OS11G0455500	Tp57577_TGAC_v2_gene11821	81.165	91.8681	1
OS11G0455500	Tp57577_TGAC_v2_gene25381	69.3204	86.6505	1
OS11G0455800	Tp57577_TGAC_v2_gene11963	77.707	79.0497	1
OS11G0455800	Tp57577_TGAC_v2_gene25378	83.8641	83.8641	1
OS11G0456000	Tp57577_TGAC_v2_gene33206	35.5769	29.8387	1
OS11G0456000	Tp57577_TGAC_v2_gene39809	43.2692	35.7143	1
OS11G0456000	Tp57577_TGAC_v2_gene6043	35.5769	14.8594	1
OS11G0456000	Tp57577_TGAC_v2_gene9615	39.4231	34.4538	1
OS11G0456100	Tp57577_TGAC_v2_gene16681	36.0104	35.9173	1
OS11G0457300	Tp57577_TGAC_v2_gene13390	42.5887	42.4116	1
OS11G0458100	Tp57577_TGAC_v2_gene6388	7.73639	35.0649	1
OS11G0458100	Tp57577_TGAC_v2_gene976	12.894	11.3924	1
OS11G0460800	Tp57577_TGAC_v2_gene10582	14.0787	25.4682	0
OS11G0460800	Tp57577_TGAC_v2_gene11833	38.5093	37.5	0
OS11G0460800	Tp57577_TGAC_v2_gene11892	14.2857	30.3965	0
OS11G0460800	Tp57577_TGAC_v2_gene11894	15.1139	38.6243	0
OS11G0460800	Tp57577_TGAC_v2_gene26022	34.5756	44.4149	0
OS11G0460800	Tp57577_TGAC_v2_gene26047	30.6418	40.4372	0
OS11G0460800	Tp57577_TGAC_v2_gene26062	18.4265	44.7236	0
OS11G0460800	Tp57577_TGAC_v2_gene26221	24.0166	51.5556	0
OS11G0460800	Tp57577_TGAC_v2_gene26260	32.7122	30.5609	0
OS11G0460800	Tp57577_TGAC_v2_gene26800	15.1139	31.3305	0
OS11G0460800	Tp57577_TGAC_v2_gene26812	14.2857	28.9916	0
OS11G0460800	Tp57577_TGAC_v2_gene35589	16.5631	42.328	0
OS11G0460800	Tp57577_TGAC_v2_gene4000	9.31677	46.3918	0
OS11G0460800	Tp57577_TGAC_v2_gene5558	10.559	46.789	0
OS11G0460800	Tp57577_TGAC_v2_gene5584	28.5714	37.5	0
OS11G0460800	Tp57577_TGAC_v2_gene5590	29.1925	45.0479	0
OS11G0460800	Tp57577_TGAC_v2_gene5609	27.3292	21.9269	0
OS11G0460800	Tp57577_TGAC_v2_gene5614	27.7433	45.5782	0
OS11G0460800	Tp57577_TGAC_v2_gene5636	23.6025	26.087	0
OS11G0460800	Tp57577_TGAC_v2_gene897	39.1304	43.8515	0
OS11G0460900	Tp57577_TGAC_v2_gene12153	46.3277	41.4141	1
OS11G0461000	Tp57577_TGAC_v2_gene10582	12.831	23.5955	0
OS11G0461000	Tp57577_TGAC_v2_gene11833	36.4562	36.0887	0
OS11G0461000	Tp57577_TGAC_v2_gene11892	14.664	31.7181	0
OS11G0461000	Tp57577_TGAC_v2_gene11894	14.053	36.5079	0
OS11G0461000	Tp57577_TGAC_v2_gene26022	34.6232	45.2128	0
OS11G0461000	Tp57577_TGAC_v2_gene26047	30.9572	41.5301	0
OS11G0461000	Tp57577_TGAC_v2_gene26062	17.9226	44.2211	0
OS11G0461000	Tp57577_TGAC_v2_gene26221	24.6436	53.7778	0
OS11G0461000	Tp57577_TGAC_v2_gene26260	31.9756	30.3675	0
OS11G0461000	Tp57577_TGAC_v2_gene26800	15.0713	31.7597	0
OS11G0461000	Tp57577_TGAC_v2_gene26812	15.6823	32.3529	0
OS11G0461000	Tp57577_TGAC_v2_gene35589	15.8859	41.2698	0
OS11G0461000	Tp57577_TGAC_v2_gene4000	8.75764	44.3299	0
OS11G0461000	Tp57577_TGAC_v2_gene5558	9.77597	44.0367	0
OS11G0461000	Tp57577_TGAC_v2_gene5584	27.0876	36.1413	0
OS11G0461000	Tp57577_TGAC_v2_gene5590	28.3096	44.4089	0
OS11G0461000	Tp57577_TGAC_v2_gene5609	25.4582	20.7641	0
OS11G0461000	Tp57577_TGAC_v2_gene5614	26.8839	44.898	0
OS11G0461000	Tp57577_TGAC_v2_gene5636	22.4033	25.1716	0
OS11G0461000	Tp57577_TGAC_v2_gene897	37.6782	42.9234	0
OS11G0461200	Tp57577_TGAC_v2_gene13390	43.75	29.106	1
OS11G0462100	Tp57577_TGAC_v2_gene15091	25.4989	22.158	1
OS11G0462100	Tp57577_TGAC_v2_gene33055	11.9734	33.75	1
OS11G0463600	Tp57577_TGAC_v2_gene6446	53.2995	29.9145	1
OS11G0463700	Tp57577_TGAC_v2_gene14664	37.0968	45.5446	1
OS11G0463700	Tp57577_TGAC_v2_gene30343	37.9032	40.1709	1
OS11G0465200	Tp57577_TGAC_v2_gene10733	36.4522	36.3813	1
OS11G0465200	Tp57577_TGAC_v2_gene12010	22.2222	35.9621	1
OS11G0465200	Tp57577_TGAC_v2_gene12024	36.0624	37	1
OS11G0465200	Tp57577_TGAC_v2_gene12061	36.6472	36.0845	1
OS11G0465200	Tp57577_TGAC_v2_gene12120	36.2573	23.0769	1
OS11G0465200	Tp57577_TGAC_v2_gene33079	19.4932	29.5858	1
OS11G0465200	Tp57577_TGAC_v2_gene33080	37.232	36.6603	1
OS11G0465200	Tp57577_TGAC_v2_gene37536	37.6218	36.3465	1
OS11G0465200	Tp57577_TGAC_v2_gene8433	36.4522	35.619	1
OS11G0466300	Tp57577_TGAC_v2_gene35011	53.1532	49.8592	1
OS11G0469900	Tp57577_TGAC_v2_gene10733	27.7533	12.2568	1
OS11G0469900	Tp57577_TGAC_v2_gene12010	4.84582	3.47003	1
OS11G0469900	Tp57577_TGAC_v2_gene12024	25.9912	11.8	1
OS11G0469900	Tp57577_TGAC_v2_gene12061	25.9912	11.3244	1
OS11G0469900	Tp57577_TGAC_v2_gene12120	25.9912	7.3201	1
OS11G0469900	Tp57577_TGAC_v2_gene33079	24.2291	16.2722	1
OS11G0469900	Tp57577_TGAC_v2_gene33080	25.9912	11.3244	1
OS11G0469900	Tp57577_TGAC_v2_gene37536	31.7181	13.5593	1
OS11G0469900	Tp57577_TGAC_v2_gene8433	23.7885	10.2857	1
OS11G0470500	Tp57577_TGAC_v2_gene18251	13.3748	54.7771	1
OS11G0470500	Tp57577_TGAC_v2_gene37335	48.2115	46.3378	1
OS11G0470500	Tp57577_TGAC_v2_gene37353	29.549	32.0946	1
OS11G0472000	Tp57577_TGAC_v2_gene14647	48.3092	56.1798	1
OS11G0472000	Tp57577_TGAC_v2_gene30345	63.285	62.5298	1
OS11G0472500	Tp57577_TGAC_v2_gene30354	72.043	70.2797	0
OS11G0473100	Tp57577_TGAC_v2_gene14135	54.8718	57.8378	0
OS11G0473200	Tp57577_TGAC_v2_gene35198	0	0	1
OS11G0473200	Tp57577_TGAC_v2_gene36582	0.26178	0.155039	1
OS11G0474800	Tp57577_TGAC_v2_gene28437	36.3229	19.4245	1
OS11G0474800	Tp57577_TGAC_v2_gene3601	35.6502	19.1106	1
OS11G0474900	Tp57577_TGAC_v2_gene28437	29.6512	6.11511	1
OS11G0474900	Tp57577_TGAC_v2_gene3601	29.6512	6.12981	1
OS11G0479232	Tp57577_TGAC_v2_gene17133	19.8556	35.4839	1
OS11G0479232	Tp57577_TGAC_v2_gene17135	54.8736	22.8228	1
OS11G0481200	Tp57577_TGAC_v2_gene17403	67.2381	69.0802	0
OS11G0482000	Tp57577_TGAC_v2_gene31109	31.6583	66.3158	1
OS11G0482000	Tp57577_TGAC_v2_gene32296	75.8794	77.0408	1
OS11G0482000	Tp57577_TGAC_v2_gene543	58.2915	62.3656	1
OS11G0482000	Tp57577_TGAC_v2_gene908	12.0603	29.6296	1
OS11G0482100	Tp57577_TGAC_v2_gene2430	63.4315	35.7771	1
OS11G0482400	Tp57577_TGAC_v2_gene27049	41.4286	48.0422	1
OS11G0482500	Tp57577_TGAC_v2_gene23127	8.7409	25.6881	1
OS11G0483000	Tp57577_TGAC_v2_gene24122	26.8657	23.5808	0
OS11G0483600	Tp57577_TGAC_v2_gene19215	34.5946	44.1379	1
OS11G0483900	Tp57577_TGAC_v2_gene28277	70.4	67.9537	1
OS11G0483950	Tp57577_TGAC_v2_gene39370	40.795	51.7241	1
OS11G0484000	Tp57577_TGAC_v2_gene7973	60.4247	70.6546	1
OS11G0484300	Tp57577_TGAC_v2_gene25402	77.5234	79.9356	1
OS11G0484400	Tp57577_TGAC_v2_gene30521	69.6737	73.4818	0
OS11G0484400	Tp57577_TGAC_v2_gene32203	73.7044	69.3141	0
OS11G0484500	Tp57577_TGAC_v2_gene14742	71.8504	73.8866	1
OS11G0484700	Tp57577_TGAC_v2_gene22564	24.1667	25.8929	1
OS11G0487100	Tp57577_TGAC_v2_gene14214	46.1957	45.4545	1
OS11G0487100	Tp57577_TGAC_v2_gene19237	46.7391	49.2837	1
OS11G0487100	Tp57577_TGAC_v2_gene37441	8.96739	37.931	1
OS11G0488500	Tp57577_TGAC_v2_gene17786	55.0769	50	1
OS11G0488600	Tp57577_TGAC_v2_gene38286	52.8796	55.4945	1
OS11G0488900	Tp57577_TGAC_v2_gene14224	10.3352	19.171	1
OS11G0488900	Tp57577_TGAC_v2_gene17097	45.5307	42.7822	1
OS11G0488900	Tp57577_TGAC_v2_gene17788	43.8547	38.67	1
OS11G0488900	Tp57577_TGAC_v2_gene33495	29.8883	29.235	1
OS11G0489250	Tp57577_TGAC_v2_gene17085	44.4238	49.177	1
OS11G0490100	Tp57577_TGAC_v2_gene14539	10.2649	68.8889	1
OS11G0490100	Tp57577_TGAC_v2_gene17093	41.0596	41.7508	1
OS11G0490100	Tp57577_TGAC_v2_gene17785	44.702	46.5517	1
OS11G0490100	Tp57577_TGAC_v2_gene38265	38.4106	46.7742	1
OS11G0490200	Tp57577_TGAC_v2_gene17246	39.74	41.5938	1
OS11G0490200	Tp57577_TGAC_v2_gene17278	38.2544	40.2737	1
OS11G0490200	Tp57577_TGAC_v2_gene29819	39.0901	40.8341	1
OS11G0490200	Tp57577_TGAC_v2_gene8106	36.2117	41.1392	1
OS11G0490600	Tp57577_TGAC_v2_gene2957	25.9615	28.9544	1
OS11G0490600	Tp57577_TGAC_v2_gene8576	24.2788	26.2338	1
OS11G0490600	Tp57577_TGAC_v2_gene8908	24.0385	27.3224	1
OS11G0490800	Tp57577_TGAC_v2_gene8551	30.8176	16.388	1
OS11G0490900	Tp57577_TGAC_v2_gene12903	29.3388	45.5128	0
OS11G0490900	Tp57577_TGAC_v2_gene29065	41.7355	58.046	0
OS11G0491400	Tp57577_TGAC_v2_gene24412	33.4895	34.6247	1
OS11G0491500	Tp57577_TGAC_v2_gene12345	30.1887	30.622	1
OS11G0492200	Tp57577_TGAC_v2_gene10837	9.42029	10.2362	0
OS11G0492200	Tp57577_TGAC_v2_gene11648	31.1594	17.4513	0
OS11G0492200	Tp57577_TGAC_v2_gene11741	31.7391	17.4224	0
OS11G0492200	Tp57577_TGAC_v2_gene11753	30.7246	16.4852	0
OS11G0492200	Tp57577_TGAC_v2_gene11754	8.26087	8.37004	0
OS11G0492200	Tp57577_TGAC_v2_gene11758	31.8841	16.9231	0
OS11G0492200	Tp57577_TGAC_v2_gene12203	26.3768	14.6302	0
OS11G0492200	Tp57577_TGAC_v2_gene1408	29.4203	15.1154	0
OS11G0492200	Tp57577_TGAC_v2_gene1410	30.8696	16.7321	0
OS11G0492200	Tp57577_TGAC_v2_gene14551	14.058	20.2505	0
OS11G0492200	Tp57577_TGAC_v2_gene14554	28.6957	14.4843	0
OS11G0492200	Tp57577_TGAC_v2_gene14557	28.9855	16.2075	0
OS11G0492200	Tp57577_TGAC_v2_gene14563	31.3043	17.0213	0
OS11G0492200	Tp57577_TGAC_v2_gene18809	31.3043	18.7663	0
OS11G0492200	Tp57577_TGAC_v2_gene18813	30.5797	18.2526	0
OS11G0492200	Tp57577_TGAC_v2_gene18824	5.07246	5.63607	0
OS11G0492200	Tp57577_TGAC_v2_gene19801	31.1594	19.9074	0
OS11G0492200	Tp57577_TGAC_v2_gene20255	6.08696	8.58896	0
OS11G0492200	Tp57577_TGAC_v2_gene20284	16.9565	26.2332	0
OS11G0492200	Tp57577_TGAC_v2_gene22143	8.84058	12.3984	0
OS11G0492200	Tp57577_TGAC_v2_gene24930	15.5072	12.6179	0
OS11G0492200	Tp57577_TGAC_v2_gene24945	26.5217	17.2968	0
OS11G0492200	Tp57577_TGAC_v2_gene25198	27.6812	17.7509	0
OS11G0492200	Tp57577_TGAC_v2_gene26682	25.942	15.26	0
OS11G0492200	Tp57577_TGAC_v2_gene2766	26.6667	14.5916	0
OS11G0492200	Tp57577_TGAC_v2_gene27940	30.5797	17.2668	0
OS11G0492200	Tp57577_TGAC_v2_gene30440	29.1304	16.3415	0
OS11G0492200	Tp57577_TGAC_v2_gene30887	8.4058	9.60265	0
OS11G0492200	Tp57577_TGAC_v2_gene31988	12.3188	13.4281	0
OS11G0492200	Tp57577_TGAC_v2_gene32257	29.8551	17.1239	0
OS11G0492200	Tp57577_TGAC_v2_gene33622	28.9855	20.9644	0
OS11G0492200	Tp57577_TGAC_v2_gene33678	19.5652	26.1122	0
OS11G0492200	Tp57577_TGAC_v2_gene35615	11.0145	22.7545	0
OS11G0492200	Tp57577_TGAC_v2_gene36031	29.5652	17.8947	0
OS11G0492200	Tp57577_TGAC_v2_gene36032	27.6812	19.4501	0
OS11G0492200	Tp57577_TGAC_v2_gene36882	29.5652	16.3987	0
OS11G0492200	Tp57577_TGAC_v2_gene36958	29.1304	16.2359	0
OS11G0492200	Tp57577_TGAC_v2_gene3823	23.4783	16.1838	0
OS11G0492200	Tp57577_TGAC_v2_gene3826	32.6087	18.0144	0
OS11G0492200	Tp57577_TGAC_v2_gene3847	27.3913	17.2131	0
OS11G0492200	Tp57577_TGAC_v2_gene3852	19.4203	18.306	0
OS11G0492200	Tp57577_TGAC_v2_gene3859	22.6087	18.4397	0
OS11G0492200	Tp57577_TGAC_v2_gene38970	28.9855	16.38	0
OS11G0492200	Tp57577_TGAC_v2_gene569	15.3623	15.727	0
OS11G0492200	Tp57577_TGAC_v2_gene5894	30.8696	18.8163	0
OS11G0492200	Tp57577_TGAC_v2_gene6367	28.1159	18.0633	0
OS11G0492200	Tp57577_TGAC_v2_gene8096	31.1594	16.3747	0
OS11G0492200	Tp57577_TGAC_v2_gene968	25.942	24.7922	0
OS11G0492200	Tp57577_TGAC_v2_gene9874	27.3913	18	0
OS11G0492300	Tp57577_TGAC_v2_gene10837	12.1107	16.5354	0
OS11G0492300	Tp57577_TGAC_v2_gene11648	28.2584	19.8864	0
OS11G0492300	Tp57577_TGAC_v2_gene11741	28.2584	19.4909	0
OS11G0492300	Tp57577_TGAC_v2_gene11753	28.9504	19.5179	0
OS11G0492300	Tp57577_TGAC_v2_gene11754	12.3414	15.7122	0
OS11G0492300	Tp57577_TGAC_v2_gene11758	28.8351	19.2308	0
OS11G0492300	Tp57577_TGAC_v2_gene12203	22.2607	15.5145	0
OS11G0492300	Tp57577_TGAC_v2_gene1408	28.7197	18.5406	0
OS11G0492300	Tp57577_TGAC_v2_gene1410	29.2964	19.9529	0
OS11G0492300	Tp57577_TGAC_v2_gene14551	10.2653	18.5804	0
OS11G0492300	Tp57577_TGAC_v2_gene14554	27.797	17.6298	0
OS11G0492300	Tp57577_TGAC_v2_gene14557	27.797	19.53	0
OS11G0492300	Tp57577_TGAC_v2_gene14563	28.9504	19.7794	0
OS11G0492300	Tp57577_TGAC_v2_gene18809	29.0657	21.894	0
OS11G0492300	Tp57577_TGAC_v2_gene18813	28.9504	21.7128	0
OS11G0492300	Tp57577_TGAC_v2_gene18824	8.53518	11.9163	0
OS11G0492300	Tp57577_TGAC_v2_gene19801	28.489	22.8704	0
OS11G0492300	Tp57577_TGAC_v2_gene20255	9.68858	17.1779	0
OS11G0492300	Tp57577_TGAC_v2_gene20284	13.8408	26.9058	0
OS11G0492300	Tp57577_TGAC_v2_gene22143	12.1107	21.3415	0
OS11G0492300	Tp57577_TGAC_v2_gene24930	17.301	17.6887	0
OS11G0492300	Tp57577_TGAC_v2_gene24945	21.7993	17.8639	0
OS11G0492300	Tp57577_TGAC_v2_gene25198	25.9516	20.9108	0
OS11G0492300	Tp57577_TGAC_v2_gene26682	25.3749	18.7553	0
OS11G0492300	Tp57577_TGAC_v2_gene2766	27.2203	18.7153	0
OS11G0492300	Tp57577_TGAC_v2_gene27940	28.3737	20.1309	0
OS11G0492300	Tp57577_TGAC_v2_gene30440	28.2584	19.9187	0
OS11G0492300	Tp57577_TGAC_v2_gene30887	11.3033	16.2252	0
OS11G0492300	Tp57577_TGAC_v2_gene31988	11.6494	15.9558	0
OS11G0492300	Tp57577_TGAC_v2_gene32257	28.8351	20.7814	0
OS11G0492300	Tp57577_TGAC_v2_gene33622	27.797	25.2621	0
OS11G0492300	Tp57577_TGAC_v2_gene33678	19.0311	31.9149	0
OS11G0492300	Tp57577_TGAC_v2_gene35615	7.38178	19.1617	0
OS11G0492300	Tp57577_TGAC_v2_gene36031	28.489	21.6667	0
OS11G0492300	Tp57577_TGAC_v2_gene36032	26.2976	23.2179	0
OS11G0492300	Tp57577_TGAC_v2_gene36882	29.7578	20.7395	0
OS11G0492300	Tp57577_TGAC_v2_gene36958	28.8351	20.1939	0
OS11G0492300	Tp57577_TGAC_v2_gene3823	19.0311	16.4835	0
OS11G0492300	Tp57577_TGAC_v2_gene3826	30.3345	21.0568	0
OS11G0492300	Tp57577_TGAC_v2_gene3847	22.8374	18.0328	0
OS11G0492300	Tp57577_TGAC_v2_gene3852	16.7243	19.8087	0
OS11G0492300	Tp57577_TGAC_v2_gene3859	18.2238	18.6761	0
OS11G0492300	Tp57577_TGAC_v2_gene38970	27.5663	19.5741	0
OS11G0492300	Tp57577_TGAC_v2_gene569	12.8028	16.4688	0
OS11G0492300	Tp57577_TGAC_v2_gene5894	29.5271	22.6148	0
OS11G0492300	Tp57577_TGAC_v2_gene6367	26.9896	21.7877	0
OS11G0492300	Tp57577_TGAC_v2_gene8096	29.1811	19.2689	0
OS11G0492300	Tp57577_TGAC_v2_gene968	20.5306	24.6537	0
OS11G0492300	Tp57577_TGAC_v2_gene9874	22.722	18.7619	0
OS11G0492500	Tp57577_TGAC_v2_gene10837	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene11648	34.6369	10.0649	0
OS11G0492500	Tp57577_TGAC_v2_gene11741	36.5922	10.4216	0
OS11G0492500	Tp57577_TGAC_v2_gene11753	35.4749	9.87558	0
OS11G0492500	Tp57577_TGAC_v2_gene11754	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene11758	35.1955	9.69231	0
OS11G0492500	Tp57577_TGAC_v2_gene12203	34.9162	10.0482	0
OS11G0492500	Tp57577_TGAC_v2_gene1408	33.5196	8.93522	0
OS11G0492500	Tp57577_TGAC_v2_gene1410	33.5196	9.42655	0
OS11G0492500	Tp57577_TGAC_v2_gene14551	25.419	18.9979	0
OS11G0492500	Tp57577_TGAC_v2_gene14554	32.4022	8.48573	0
OS11G0492500	Tp57577_TGAC_v2_gene14557	34.6369	10.0486	0
OS11G0492500	Tp57577_TGAC_v2_gene14563	35.4749	10.0079	0
OS11G0492500	Tp57577_TGAC_v2_gene18809	32.1229	9.99131	0
OS11G0492500	Tp57577_TGAC_v2_gene18813	31.5642	9.77509	0
OS11G0492500	Tp57577_TGAC_v2_gene18824	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene19801	35.1955	11.6667	0
OS11G0492500	Tp57577_TGAC_v2_gene20255	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene20284	24.0223	19.2825	0
OS11G0492500	Tp57577_TGAC_v2_gene22143	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene24930	6.14525	2.59434	0
OS11G0492500	Tp57577_TGAC_v2_gene24945	31.0056	10.4915	0
OS11G0492500	Tp57577_TGAC_v2_gene25198	31.2849	10.4089	0
OS11G0492500	Tp57577_TGAC_v2_gene26682	27.933	8.52515	0
OS11G0492500	Tp57577_TGAC_v2_gene2766	28.4916	8.08882	0
OS11G0492500	Tp57577_TGAC_v2_gene27940	35.7542	10.4746	0
OS11G0492500	Tp57577_TGAC_v2_gene30440	33.7989	9.8374	0
OS11G0492500	Tp57577_TGAC_v2_gene30887	0	0	0
OS11G0492500	Tp57577_TGAC_v2_gene31988	2.23464	1.26382	0
OS11G0492500	Tp57577_TGAC_v2_gene32257	31.8436	9.47631	0
OS11G0492500	Tp57577_TGAC_v2_gene33622	32.4022	12.1593	0
OS11G0492500	Tp57577_TGAC_v2_gene33678	14.5251	10.058	0
OS11G0492500	Tp57577_TGAC_v2_gene35615	18.9944	20.3593	0
OS11G0492500	Tp57577_TGAC_v2_gene36031	32.9609	10.3509	0
OS11G0492500	Tp57577_TGAC_v2_gene36032	25.6983	9.36864	0
OS11G0492500	Tp57577_TGAC_v2_gene36882	33.7989	9.72669	0
OS11G0492500	Tp57577_TGAC_v2_gene36958	32.9609	9.5315	0
OS11G0492500	Tp57577_TGAC_v2_gene3823	20.9497	7.49251	0
OS11G0492500	Tp57577_TGAC_v2_gene3826	35.1955	10.0881	0
OS11G0492500	Tp57577_TGAC_v2_gene3847	27.3743	8.92532	0
OS11G0492500	Tp57577_TGAC_v2_gene3852	15.9218	7.78689	0
OS11G0492500	Tp57577_TGAC_v2_gene3859	22.3464	9.45626	0
OS11G0492500	Tp57577_TGAC_v2_gene38970	32.4022	9.50041	0
OS11G0492500	Tp57577_TGAC_v2_gene569	5.02793	2.67062	0
OS11G0492500	Tp57577_TGAC_v2_gene5894	34.9162	11.0424	0
OS11G0492500	Tp57577_TGAC_v2_gene6367	30.4469	10.149	0
OS11G0492500	Tp57577_TGAC_v2_gene8096	36.0335	9.82483	0
OS11G0492500	Tp57577_TGAC_v2_gene968	26.8156	13.2964	0
OS11G0492500	Tp57577_TGAC_v2_gene9874	31.8436	10.8571	0
OS11G0492800	Tp57577_TGAC_v2_gene11356	40.1434	43.0769	1
OS11G0492800	Tp57577_TGAC_v2_gene11366	14.3369	37.037	1
OS11G0492900	Tp57577_TGAC_v2_gene10837	0.571429	0.15748	0
OS11G0492900	Tp57577_TGAC_v2_gene11648	42.2857	6.00649	0
OS11G0492900	Tp57577_TGAC_v2_gene11741	41.7143	5.80748	0
OS11G0492900	Tp57577_TGAC_v2_gene11753	43.4286	5.9098	0
OS11G0492900	Tp57577_TGAC_v2_gene11754	0.571429	0.146843	0
OS11G0492900	Tp57577_TGAC_v2_gene11758	43.4286	5.84615	0
OS11G0492900	Tp57577_TGAC_v2_gene12203	39.4286	5.54662	0
OS11G0492900	Tp57577_TGAC_v2_gene1408	36.5714	4.76545	0
OS11G0492900	Tp57577_TGAC_v2_gene1410	36.5714	5.02749	0
OS11G0492900	Tp57577_TGAC_v2_gene14551	32.5714	11.8998	0
OS11G0492900	Tp57577_TGAC_v2_gene14554	36	4.60863	0
OS11G0492900	Tp57577_TGAC_v2_gene14557	40	5.67261	0
OS11G0492900	Tp57577_TGAC_v2_gene14563	44	6.06777	0
OS11G0492900	Tp57577_TGAC_v2_gene18809	37.7143	5.73414	0
OS11G0492900	Tp57577_TGAC_v2_gene18813	37.7143	5.70934	0
OS11G0492900	Tp57577_TGAC_v2_gene18824	0	0	0
OS11G0492900	Tp57577_TGAC_v2_gene19801	41.7143	6.75926	0
OS11G0492900	Tp57577_TGAC_v2_gene20255	1.71429	0.613497	0
OS11G0492900	Tp57577_TGAC_v2_gene20284	28.5714	11.2108	0
OS11G0492900	Tp57577_TGAC_v2_gene22143	0.571429	0.203252	0
OS11G0492900	Tp57577_TGAC_v2_gene24930	4	0.825472	0
OS11G0492900	Tp57577_TGAC_v2_gene24945	32	5.29301	0
OS11G0492900	Tp57577_TGAC_v2_gene25198	38.8571	6.3197	0
OS11G0492900	Tp57577_TGAC_v2_gene26682	19.4286	2.89855	0
OS11G0492900	Tp57577_TGAC_v2_gene2766	36	4.99604	0
OS11G0492900	Tp57577_TGAC_v2_gene27940	38.8571	5.56465	0
OS11G0492900	Tp57577_TGAC_v2_gene30440	38.2857	5.44715	0
OS11G0492900	Tp57577_TGAC_v2_gene30887	0.571429	0.165563	0
OS11G0492900	Tp57577_TGAC_v2_gene31988	0.571429	0.157978	0
OS11G0492900	Tp57577_TGAC_v2_gene32257	37.1429	5.40316	0
OS11G0492900	Tp57577_TGAC_v2_gene33622	34.8571	6.39413	0
OS11G0492900	Tp57577_TGAC_v2_gene33678	16.5714	5.60928	0
OS11G0492900	Tp57577_TGAC_v2_gene35615	37.1429	19.4611	0
OS11G0492900	Tp57577_TGAC_v2_gene36031	35.4286	5.4386	0
OS11G0492900	Tp57577_TGAC_v2_gene36032	32.5714	5.80448	0
OS11G0492900	Tp57577_TGAC_v2_gene36882	38.2857	5.38585	0
OS11G0492900	Tp57577_TGAC_v2_gene36958	39.4286	5.57351	0
OS11G0492900	Tp57577_TGAC_v2_gene3823	33.7143	5.89411	0
OS11G0492900	Tp57577_TGAC_v2_gene3826	43.4286	6.08487	0
OS11G0492900	Tp57577_TGAC_v2_gene3847	25.1429	4.00729	0
OS11G0492900	Tp57577_TGAC_v2_gene3852	8.57143	2.04918	0
OS11G0492900	Tp57577_TGAC_v2_gene3859	12.5714	2.60047	0
OS11G0492900	Tp57577_TGAC_v2_gene38970	38.8571	5.56921	0
OS11G0492900	Tp57577_TGAC_v2_gene569	0	0	0
OS11G0492900	Tp57577_TGAC_v2_gene5894	40.5714	6.27208	0
OS11G0492900	Tp57577_TGAC_v2_gene6367	39.4286	6.42458	0
OS11G0492900	Tp57577_TGAC_v2_gene8096	38.2857	5.10282	0
OS11G0492900	Tp57577_TGAC_v2_gene968	35.4286	8.58726	0
OS11G0492900	Tp57577_TGAC_v2_gene9874	37.7143	6.28571	0
OS11G0493100	Tp57577_TGAC_v2_gene10837	4.83871	1.41732	0
OS11G0493100	Tp57577_TGAC_v2_gene11648	0	0	0
OS11G0493100	Tp57577_TGAC_v2_gene11741	3.22581	0.477327	0
OS11G0493100	Tp57577_TGAC_v2_gene11753	2.68817	0.388802	0
OS11G0493100	Tp57577_TGAC_v2_gene11754	3.22581	0.881057	0
OS11G0493100	Tp57577_TGAC_v2_gene11758	3.22581	0.461538	0
OS11G0493100	Tp57577_TGAC_v2_gene12203	0	0	0
OS11G0493100	Tp57577_TGAC_v2_gene1408	3.76344	0.521221	0
OS11G0493100	Tp57577_TGAC_v2_gene1410	3.22581	0.471328	0
OS11G0493100	Tp57577_TGAC_v2_gene14551	0	0	0
OS11G0493100	Tp57577_TGAC_v2_gene14554	3.22581	0.438917	0
OS11G0493100	Tp57577_TGAC_v2_gene14557	3.76344	0.567261	0
OS11G0493100	Tp57577_TGAC_v2_gene14563	3.76344	0.551615	0
OS11G0493100	Tp57577_TGAC_v2_gene18809	4.30108	0.695048	0
OS11G0493100	Tp57577_TGAC_v2_gene18813	5.91398	0.951557	0
