Gene stable ID	Glycine max gene stable ID	% identity	Glycine max % identity	Orthology confidence [0 low, 1 high]
OS11G0586900	GLYMA20G35410	84	84	0
OS11G0586900	GLYMA20G35430	84	85	0
OS11G0587000	GLYMA02G16170	47	53	1
OS11G0587000	GLYMA03G31451	38	46	1
OS11G0587000	GLYMA10G03631	48	52	1
OS11G0587300	GLYMA02G16181	29	35	1
OS11G0587300	GLYMA10G03621	30	35	1
OS11G0587500	GLYMA06G42090	58	37	1
OS11G0587500	GLYMA12G16370	54	35	1
OS11G0587500	GLYMA12G34110	60	38	1
OS11G0587500	GLYMA13G36430	59	38	1
OS11G0588100	GLYMA01G41770	28	38	1
OS11G0588100	GLYMA05G04700	31	37	1
OS11G0588100	GLYMA11G03610	28	37	1
OS11G0588100	GLYMA17G15150	27	43	1
OS11G0588300	GLYMA02G22530	22	41	0
OS11G0588300	GLYMA05G37905	62	61	0
OS11G0588300	GLYMA05G37910	56	55	0
OS11G0588300	GLYMA08G01691	50	52	0
OS11G0588300	GLYMA18G44371	28	56	0
OS11G0591100	GLYMA01G09540	24	92	0
OS11G0591100	GLYMA03G40720	90	82	0
OS11G0591100	GLYMA10G30400	89	88	0
OS11G0591100	GLYMA19G43400	89	79	0
OS11G0591100	GLYMA19G43410	90	89	0
OS11G0591100	GLYMA20G36740	89	88	0
OS11G0591200	GLYMA05G17390	56	52	1
OS11G0591200	GLYMA17G23590	57	52	1
OS11G0591800	GLYMA20G36810	53	55	1
OS11G0592000	GLYMA20G36810	58	58	1
OS11G0592100	GLYMA20G36810	55	56	1
OS11G0592200	GLYMA20G36810	58	56	1
OS11G0592300	GLYMA02G15990	52	36	1
OS11G0592300	GLYMA03G31590	52	34	1
OS11G0592300	GLYMA10G03770	51	35	1
OS11G0592300	GLYMA19G34420	54	35	1
OS11G0592350	GLYMA15G39780	74	55	1
OS11G0592400	GLYMA10G32920	44	48	1
OS11G0592400	GLYMA20G34730	47	50	1
OS11G0592700	GLYMA14G07720	9	51	1
OS11G0592700	GLYMA17G37250	62	65	1
OS11G0592800	GLYMA01G37500	70	69	1
OS11G0592800	GLYMA11G07790	70	69	1
OS11G0592900	GLYMA09G03380	46	50	1
OS11G0592900	GLYMA20G34680	44	49	1
OS11G0593000	GLYMA03G22860	57	58	1
OS11G0593000	GLYMA16G08990	55	57	1
OS11G0594000	GLYMA06G47460	52	55	0
OS11G0594000	GLYMA06G47470	53	54	0
OS11G0594200	GLYMA02G08880	76	76	1
OS11G0594200	GLYMA16G27980	76	76	1
OS11G0594700	GLYMA15G10100	49	43	1
OS11G0594800	GLYMA15G10100	49	43	1
OS11G0595000	GLYMA15G10100	30	37	1
OS11G0595200	GLYMA10G32620	53	65	0
OS11G0595200	GLYMA20G34960	63	65	0
OS11G0597500	GLYMA09G03380	18	27	1
OS11G0597500	GLYMA20G34680	19	29	1
OS11G0597601	GLYMA09G03380	16	22	1
OS11G0597601	GLYMA20G34680	17	23	1
OS11G0598700	GLYMA08G18860	69	24	0
OS11G0598700	GLYMA15G06160	70	24	0
OS11G0599500	GLYMA02G26630	70	72	1
OS11G0599500	GLYMA05G28770	75	77	1
OS11G0599500	GLYMA08G11920	75	76	1
OS11G0599500	GLYMA09G15946	71	72	1
OS11G0599500	GLYMA11G36440	73	75	1
OS11G0599500	GLYMA18G00370	72	76	1
OS11G0600500	GLYMA01G05970	28	29	1
OS11G0600500	GLYMA02G12090	28	29	1
OS11G0600500	GLYMA07G35680	26	30	1
OS11G0600500	GLYMA09G37150	29	27	1
OS11G0600500	GLYMA14G34430	24	25	1
OS11G0600500	GLYMA18G49540	27	25	1
OS11G0600500	GLYMA20G04520	25	29	1
OS11G0600700	GLYMA01G05800	62	60	1
OS11G0600700	GLYMA02G11960	63	60	1
OS11G0600700	GLYMA04G26831	22	49	1
OS11G0600700	GLYMA07G35750	60	58	1
OS11G0600700	GLYMA14G13011	33	50	1
OS11G0600700	GLYMA20G04870	60	59	1
OS11G0600900	GLYMA08G48120	66	36	1
OS11G0600900	GLYMA13G07660	64	33	1
OS11G0600900	GLYMA18G53370	66	36	1
OS11G0600900	GLYMA19G06740	39	30	1
OS11G0601600	GLYMA01G05580	60	64	1
OS11G0601600	GLYMA02G11890	60	64	1
OS11G0601600	GLYMA04G33740	58	62	1
OS11G0601600	GLYMA06G20710	54	60	1
OS11G0601600	GLYMA08G41220	61	65	1
OS11G0601600	GLYMA18G15080	60	64	1
OS11G0601700	GLYMA05G01150	23	29	1
OS11G0601700	GLYMA17G10740	25	31	1
OS11G0602200	GLYMA03G27441	37	42	1
OS11G0602200	GLYMA04G15120	38	46	1
OS11G0602200	GLYMA06G47055	13	51	1
OS11G0602200	GLYMA13G25640	38	45	1
OS11G0602200	GLYMA15G35450	37	45	1
OS11G0602200	GLYMA19G30390	34	39	1
OS11G0602300	GLYMA01G05370	30	51	1
OS11G0602300	GLYMA02G11770	30	52	1
OS11G0602300	GLYMA04G33880	34	65	1
OS11G0602300	GLYMA05G01160	33	61	1
OS11G0602300	GLYMA06G20570	33	64	1
OS11G0602300	GLYMA08G07120	24	19	1
OS11G0602300	GLYMA08G41060	30	52	1
OS11G0602300	GLYMA17G10730	33	61	1
OS11G0602300	GLYMA18G15480	30	51	1
OS11G0602400	GLYMA04G36310	38	44	0
OS11G0602400	GLYMA10G08440	37	42	0
OS11G0602400	GLYMA19G32560	27	42	0
OS11G0602500	GLYMA04G33900	77	82	0
OS11G0602500	GLYMA05G01180	78	83	0
OS11G0602500	GLYMA06G20540	77	82	0
OS11G0602500	GLYMA17G10710	78	83	0
OS11G0602600	GLYMA04G33900	87	86	0
OS11G0602600	GLYMA05G01180	89	88	0
OS11G0602600	GLYMA06G20540	87	86	0
OS11G0602600	GLYMA17G10710	89	88	0
OS11G0602800	GLYMA01G05340	49	39	1
OS11G0602800	GLYMA02G11740	49	39	1
OS11G0602800	GLYMA04G34020	51	50	1
OS11G0602800	GLYMA05G01195	46	49	1
OS11G0602800	GLYMA06G20460	51	50	1
OS11G0602800	GLYMA08G41020	49	39	1
OS11G0602800	GLYMA17G10690	47	50	1
OS11G0602800	GLYMA18G15570	49	39	1
OS11G0602900	GLYMA01G05321	50	61	1
OS11G0602900	GLYMA02G11730	66	68	1
OS11G0603200	GLYMA04G39670	72	72	1
OS11G0603200	GLYMA06G15200	72	72	1
OS11G0604600	GLYMA05G31600	67	67	0
OS11G0604600	GLYMA11G36020	79	79	0
OS11G0604600	GLYMA18G02420	79	80	0
OS11G0604700	GLYMA02G05990	75	75	1
OS11G0604700	GLYMA14G40370	75	74	1
OS11G0605500	GLYMA05G31390	73	75	1
OS11G0606300	GLYMA01G03610	76	16	1
OS11G0606300	GLYMA09G36870	79	17	1
OS11G0606300	GLYMA12G00510	79	17	1
OS11G0607100	GLYMA09G37760	49	48	1
OS11G0607100	GLYMA18G48750	34	46	1
OS11G0607200	GLYMA03G24355	12	33	1
OS11G0607200	GLYMA05G31120	55	54	1
OS11G0607200	GLYMA08G14310	55	54	1
OS11G0607200	GLYMA11G38060	54	52	1
OS11G0607200	GLYMA18G01980	53	53	1
OS11G0609600	GLYMA05G29080	38	29	0
OS11G0609600	GLYMA07G14140	13	21	0
OS11G0609600	GLYMA08G12220	38	29	0
OS11G0609600	GLYMA09G24280	4	11	0
OS11G0609600	GLYMA12G33800	39	30	0
OS11G0609600	GLYMA12G35820	37	28	0
OS11G0609600	GLYMA13G34580	37	28	0
OS11G0609600	GLYMA13G36690	39	30	0
OS11G0610700	GLYMA07G34340	41	41	1
OS11G0610900	GLYMA04G10750	69	69	1
OS11G0610900	GLYMA06G10621	23	72	1
OS11G0614800	GLYMA01G39220	22	24	1
OS11G0614800	GLYMA02G15100	21	26	1
OS11G0614800	GLYMA05G16070	16	18	1
OS11G0614800	GLYMA07G33360	21	25	1
OS11G0614800	GLYMA11G06050	19	20	1
OS11G0614800	GLYMA17G20200	16	20	1
OS11G0614900	GLYMA02G15080	40	23	1
OS11G0614900	GLYMA04G04020	52	31	1
OS11G0614900	GLYMA06G04186	51	17	1
OS11G0614900	GLYMA07G33370	39	22	1
OS11G0615000	GLYMA04G04060	84	20	1
OS11G0615000	GLYMA06G04230	85	21	1
OS11G0615000	GLYMA17G36130	83	30	1
OS11G0615100	GLYMA15G17850	31	35	1
OS11G0615200	GLYMA06G13940	31	32	1
OS11G0615200	GLYMA07G05720	47	45	1
OS11G0615200	GLYMA08G23655	25	32	1
OS11G0615200	GLYMA16G02310	47	46	1
OS11G0615250	GLYMA04G01244	42	9	0
OS11G0615250	GLYMA06G01280	42	8	0
OS11G0615250	GLYMA11G12280	43	8	0
OS11G0615250	GLYMA12G04480	42	8	0
OS11G0615700	GLYMA02G01700	96	96	1
OS11G0615700	GLYMA10G01760	95	95	1
OS11G0615700	GLYMA10G42650	96	96	1
OS11G0615700	GLYMA20G24380	96	96	1
OS11G0615800	GLYMA13G17530	87	86	1
OS11G0615800	GLYMA17G04980	87	86	1
OS11G0616100	GLYMA01G02780	20	8	1
OS11G0616100	GLYMA09G33230	18	8	1
OS11G0616100	GLYMA18G29413	6	4	1
OS11G0616100	GLYMA18G29426	11	13	1
OS11G0616200	GLYMA19G34270	41	40	1
OS11G0616300	GLYMA07G05120	42	44	1
OS11G0616300	GLYMA16G01620	42	44	1
OS11G0618300	GLYMA01G02780	21	10	1
OS11G0618300	GLYMA09G33230	20	10	1
OS11G0618300	GLYMA18G29413	5	4	1
OS11G0618300	GLYMA18G29426	11	15	1
OS11G0618600	GLYMA01G02780	18	6	1
OS11G0618600	GLYMA09G33230	16	6	1
OS11G0618600	GLYMA18G29413	10	6	1
OS11G0618600	GLYMA18G29426	5	5	1
OS11G0620000	GLYMA13G25940	44	43	1
OS11G0620000	GLYMA13G25981	20	36	1
OS11G0620000	GLYMA13G26010	44	43	1
OS11G0620000	GLYMA13G26540	43	41	1
OS11G0620000	GLYMA13G33660	49	51	1
OS11G0620000	GLYMA15G39140	40	61	1
OS11G0620100	GLYMA07G04640	65	68	1
OS11G0620100	GLYMA13G17200	60	64	1
OS11G0620100	GLYMA16G01230	64	68	1
OS11G0620100	GLYMA17G05530	59	63	1
OS11G0620300	GLYMA02G09780	31	36	0
OS11G0620300	GLYMA05G09160	27	30	0
OS11G0620300	GLYMA07G10820	26	31	0
OS11G0620300	GLYMA09G31260	28	33	0
OS11G0620300	GLYMA10G26740	27	30	0
OS11G0620300	GLYMA18G53150	30	35	0
OS11G0620300	GLYMA19G00710	26	30	0
OS11G0620300	GLYMA20G25520	28	33	0
OS11G0620400	GLYMA02G48150	43	40	0
OS11G0620400	GLYMA06G00220	43	39	0
OS11G0620400	GLYMA13G05980	43	39	0
OS11G0620400	GLYMA14G00330	41	41	0
OS11G0620500	GLYMA07G04610	35	36	1
OS11G0620500	GLYMA13G17160	34	39	1
OS11G0620500	GLYMA15G19800	34	38	1
OS11G0620500	GLYMA16G01200	37	37	1
OS11G0620500	GLYMA17G05560	35	40	1
OS11G0621000	GLYMA01G35110	54	60	1
OS11G0621000	GLYMA09G34530	53	59	1
OS11G0621000	GLYMA16G17670	49	55	1
OS11G0621300	GLYMA01G02400	35	38	0
OS11G0621300	GLYMA02G38190	28	40	0
OS11G0621300	GLYMA09G33540	35	39	0
OS11G0621400	GLYMA10G40930	34	31	1
OS11G0621400	GLYMA20G26370	34	32	1
OS11G0621400	GLYMA20G26560	35	32	1
OS11G0621500	GLYMA09G07770	65	68	0
OS11G0621500	GLYMA13G16850	69	71	0
OS11G0621500	GLYMA15G19390	66	69	0
OS11G0621500	GLYMA17G05860	70	72	0
OS11G0622800	GLYMA13G32830	69	68	1
OS11G0622800	GLYMA15G06460	69	68	1
OS11G0623601	GLYMA08G16770	39	7	0
OS11G0623601	GLYMA15G42301	39	7	0
OS11G0629200	GLYMA04G15160	76	77	0
OS11G0629200	GLYMA06G46990	77	77	0
OS11G0629200	GLYMA13G03920	77	78	0
OS11G0629200	GLYMA20G10866	38	66	0
OS11G0629500	GLYMA04G32450	59	59	1
OS11G0629500	GLYMA06G22065	60	61	1
OS11G0633500	GLYMA08G29050	33	20	1
OS11G0633500	GLYMA12G01420	35	20	1
OS11G0633500	GLYMA14G37860	34	21	1
OS11G0633500	GLYMA18G51930	34	21	1
OS11G0633500	GLYMA18G51950	34	21	1
OS11G0633500	GLYMA18G51960	27	33	1
OS11G0633500	GLYMA18G52390	33	19	1
OS11G0633500	GLYMA18G52400	34	20	1
OS11G0634500	GLYMA10G40461	93	32	0
OS11G0634500	GLYMA20G26871	93	96	0
OS11G0634800	GLYMA05G22440	53	51	1
OS11G0634800	GLYMA11G05140	51	51	1
OS11G0634800	GLYMA17G17430	54	52	1
OS11G0636900	GLYMA04G43500	61	58	0
OS11G0636900	GLYMA06G48231	61	58	0
OS11G0637000	GLYMA07G09480	29	19	0
OS11G0637000	GLYMA09G32340	30	20	0
OS11G0637100	GLYMA07G09480	40	40	0
OS11G0637100	GLYMA09G32340	40	40	0
OS11G0637200	GLYMA07G09480	47	42	0
OS11G0637200	GLYMA09G32340	46	41	0
OS11G0637600	GLYMA02G47590	44	24	1
OS11G0637600	GLYMA13G13050	44	24	1
OS11G0637600	GLYMA14G01061	44	24	1
OS11G0637600	GLYMA20G14220	44	24	1
OS11G0637700	GLYMA02G46650	58	57	1
OS11G0637700	GLYMA02G47690	62	61	1
OS11G0637700	GLYMA08G43740	61	59	1
OS11G0637700	GLYMA14G00970	63	61	1
OS11G0637700	GLYMA14G02020	57	56	1
OS11G0637700	GLYMA18G09090	60	58	1
OS11G0637700	GLYMA18G35821	26	64	1
OS11G0637800	GLYMA02G31320	69	67	1
OS11G0637800	GLYMA03G29600	70	70	1
OS11G0637800	GLYMA10G12560	68	67	1
OS11G0637800	GLYMA15G03885	57	39	1
OS11G0637800	GLYMA19G32420	69	67	1
OS11G0638000	GLYMA11G14171	67	34	0
OS11G0638000	GLYMA12G06150	76	38	0
OS11G0638900	GLYMA02G47400	45	12	1
OS11G0638900	GLYMA08G45080	46	13	1
OS11G0638900	GLYMA10G12385	17	26	1
OS11G0638900	GLYMA18G07840	45	12	1
OS11G0639000	GLYMA12G36550	75	53	1
OS11G0639000	GLYMA13G27240	75	53	1
OS11G0639300	GLYMA01G24870	26	28	1
OS11G0639300	GLYMA06G29790	25	29	1
OS11G0639300	GLYMA08G42680	6	5	1
OS11G0639300	GLYMA10G34070	37	39	1
OS11G0639300	GLYMA20G33500	37	39	1
OS11G0639300	GLYMA20G33520	37	36	1
OS11G0639300	GLYMA20G33760	37	37	1
OS11G0640500	GLYMA01G24870	27	28	1
OS11G0640500	GLYMA06G29790	25	28	1
OS11G0640500	GLYMA08G42680	6	4	1
OS11G0640500	GLYMA10G34070	37	39	1
OS11G0640500	GLYMA20G33500	36	39	1
OS11G0640500	GLYMA20G33520	36	35	1
OS11G0640500	GLYMA20G33760	37	38	1
OS11G0641500	GLYMA01G26783	6	40	1
OS11G0641500	GLYMA02G08374	8	22	1
OS11G0641800	GLYMA01G26783	7	40	1
OS11G0641800	GLYMA02G08374	8	23	1
OS11G0642800	GLYMA03G40050	56	55	1
OS11G0642800	GLYMA19G42600	56	55	1
OS11G0642800	GLYMA19G42610	61	61	1
OS11G0642800	GLYMA19G42620	59	67	1
OS11G0643400	GLYMA04G04931	12	37	0
OS11G0643700	GLYMA07G04675	61	27	1
OS11G0643700	GLYMA16G01254	21	63	1
OS11G0643800	GLYMA03G30550	58	57	1
OS11G0643800	GLYMA07G38275	47	47	1
OS11G0643800	GLYMA13G28440	59	49	1
OS11G0643800	GLYMA13G28450	60	57	1
OS11G0643800	GLYMA15G10630	60	57	1
OS11G0643800	GLYMA17G02461	41	45	1
OS11G0643800	GLYMA19G33480	58	57	1
OS11G0644000	GLYMA02G16970	32	35	1
OS11G0644000	GLYMA03G30516	31	35	1
OS11G0644000	GLYMA03G40170	27	40	1
OS11G0644000	GLYMA10G02830	31	35	1
OS11G0644000	GLYMA10G29851	32	26	1
OS11G0644000	GLYMA11G17081	14	31	1
OS11G0644000	GLYMA13G28370	31	27	1
OS11G0644000	GLYMA15G10686	13	30	1
OS11G0644000	GLYMA15G10693	14	21	1
OS11G0644000	GLYMA19G33440	31	35	1
OS11G0644000	GLYMA20G37470	33	30	1
OS11G0644500	GLYMA02G33100	26	10	0
OS11G0644700	GLYMA06G46380	26	23	1
OS11G0644700	GLYMA06G46390	28	24	1
OS11G0644700	GLYMA07G36860	31	27	1
OS11G0644700	GLYMA12G10390	25	22	1
OS11G0644700	GLYMA17G03690	31	28	1
OS11G0645200	GLYMA05G29830	67	64	1
OS11G0645200	GLYMA08G12930	65	61	1
OS11G0645400	GLYMA06G46380	23	22	1
OS11G0645400	GLYMA06G46390	25	23	1
OS11G0645400	GLYMA07G36860	32	30	1
OS11G0645400	GLYMA12G10390	27	26	1
OS11G0645400	GLYMA17G03690	32	31	1
OS11G0648000	GLYMA03G40290	66	66	0
OS11G0648000	GLYMA07G38160	68	68	0
OS11G0648000	GLYMA10G30020	68	68	0
OS11G0648000	GLYMA17G02560	68	70	0
OS11G0648000	GLYMA19G42900	66	66	0
OS11G0648000	GLYMA20G37370	69	68	0
OS11G0648100	GLYMA10G30060	53	18	1
OS11G0648100	GLYMA20G37340	52	18	1
OS11G0649900	GLYMA03G33160	28	26	1
OS11G0649900	GLYMA10G05280	24	20	1
OS11G0649900	GLYMA11G15420	27	25	1
OS11G0649900	GLYMA12G08020	27	25	1
OS11G0649900	GLYMA13G40680	25	25	1
OS11G0649900	GLYMA13G40690	23	27	1
OS11G0649900	GLYMA15G04750	27	26	1
OS11G0649900	GLYMA19G35880	28	26	1
OS11G0650700	GLYMA03G33160	28	26	1
OS11G0650700	GLYMA10G05280	24	20	1
OS11G0650700	GLYMA11G15420	27	25	1
OS11G0650700	GLYMA12G08020	27	25	1
OS11G0650700	GLYMA13G40680	25	25	1
OS11G0650700	GLYMA13G40690	23	27	1
OS11G0650700	GLYMA15G04750	27	26	1
OS11G0650700	GLYMA19G35880	28	26	1
OS11G0652900	GLYMA07G16310	31	25	1
OS11G0652900	GLYMA07G16320	32	23	1
OS11G0652900	GLYMA07G16340	31	25	1
OS11G0652900	GLYMA07G16390	20	20	1
OS11G0652900	GLYMA11G14390	35	24	1
OS11G0652900	GLYMA12G06331	2	4	1
OS11G0652900	GLYMA18G40480	31	25	1
OS11G0652900	GLYMA18G40541	20	23	1
OS11G0652900	GLYMA18G40560	31	24	1
OS11G0652900	GLYMA18G40590	14	17	1
OS11G0654400	GLYMA07G16310	31	31	1
OS11G0654400	GLYMA07G16320	30	27	1
OS11G0654400	GLYMA07G16340	32	32	1
OS11G0654400	GLYMA07G16390	23	30	1
OS11G0654400	GLYMA11G14390	34	30	1
OS11G0654400	GLYMA12G06331	8	19	1
OS11G0654400	GLYMA18G40480	32	32	1
OS11G0654400	GLYMA18G40541	16	23	1
OS11G0654400	GLYMA18G40560	31	31	1
OS11G0654400	GLYMA18G40590	16	24	1
OS11G0655800	GLYMA13G28710	51	52	1
OS11G0655800	GLYMA15G10380	52	54	1
OS11G0657100	GLYMA03G36900	74	72	1
OS11G0657100	GLYMA19G39550	73	71	1
OS11G0657200	GLYMA14G03010	46	52	1
OS11G0657200	GLYMA14G03025	12	47	1
OS11G0657300	GLYMA20G21250	93	91	0
OS11G0657400	GLYMA04G03830	19	52	1
OS11G0657400	GLYMA06G03930	15	43	1
OS11G0657400	GLYMA07G21210	17	54	1
OS11G0658700	GLYMA07G35610	55	15	0
OS11G0658700	GLYMA17G10941	62	17	0
OS11G0658700	GLYMA20G04500	57	15	0
OS11G0658800	GLYMA02G01910	56	47	1
OS11G0658800	GLYMA03G37480	56	51	1
OS11G0658800	GLYMA07G37320	57	57	1
OS11G0658800	GLYMA09G04560	61	61	1
OS11G0658800	GLYMA10G02030	56	55	1
OS11G0658800	GLYMA15G15690	61	61	1
OS11G0658800	GLYMA17G03300	57	57	1
OS11G0658800	GLYMA19G40100	56	52	1
OS11G0659200	GLYMA07G37560	20	22	1
OS11G0659200	GLYMA09G04810	21	25	1
OS11G0659200	GLYMA15G16075	19	23	1
OS11G0659200	GLYMA17G03090	19	21	1
OS11G0659400	GLYMA05G04804	43	28	1
OS11G0659400	GLYMA07G34170	34	27	1
OS11G0659400	GLYMA18G49730	11	14	1
OS11G0659500	GLYMA04G21910	55	56	1
OS11G0659500	GLYMA05G08060	58	59	1
OS11G0659500	GLYMA06G23560	56	56	1
OS11G0659500	GLYMA17G12940	56	57	1
OS11G0659600	GLYMA02G01310	10	17	1
OS11G0659600	GLYMA10G01355	15	18	1
OS11G0659700	GLYMA02G01310	10	21	1
OS11G0659700	GLYMA10G01355	18	26	1
OS11G0660000	GLYMA10G02250	67	67	1
OS11G0660300	GLYMA13G16700	67	68	1
OS11G0660300	GLYMA17G05990	68	69	1
OS11G0660500	GLYMA09G04950	85	85	0
OS11G0660500	GLYMA10G29240	85	85	0
OS11G0660500	GLYMA15G15910	85	85	0
OS11G0660500	GLYMA20G38040	61	79	0
OS11G0661000	GLYMA11G36680	50	56	1
OS11G0661200	GLYMA04G38661	40	39	1
OS11G0661200	GLYMA05G32800	40	36	1
OS11G0661200	GLYMA06G16330	41	40	1
OS11G0661200	GLYMA08G00451	40	38	1
OS11G0661300	GLYMA05G33820	65	68	1
OS11G0661300	GLYMA08G05860	66	69	1
OS11G0661400	GLYMA02G17400	83	18	1
OS11G0661400	GLYMA02G17410	85	17	1
OS11G0661400	GLYMA10G02400	85	16	1
OS11G0661400	GLYMA10G02410	84	17	1
OS11G0669200	GLYMA15G25022	27	18	0
OS11G0670100	GLYMA02G43090	23	15	1
OS11G0670700	GLYMA08G42650	79	80	0
OS11G0670700	GLYMA18G11630	78	78	0
OS11G0671000	GLYMA13G31060	57	61	1
OS11G0671000	GLYMA15G08300	53	55	1
OS11G0671600	GLYMA17G19986	36	26	0
OS11G0671950	GLYMA02G43090	12	6	1
OS11G0672300	GLYMA02G43090	28	15	1
OS11G0672400	GLYMA02G01900	51	46	1
OS11G0672400	GLYMA03G37500	51	44	1
OS11G0672400	GLYMA03G39240	48	43	1
OS11G0672400	GLYMA10G02020	51	45	1
OS11G0672400	GLYMA10G29050	47	42	1
OS11G0672400	GLYMA19G40120	51	45	1
OS11G0672400	GLYMA19G41800	49	43	1
OS11G0672700	GLYMA08G08820	29	60	0
OS11G0672700	GLYMA08G08830	17	32	0
OS11G0672700	GLYMA10G28960	62	60	0
OS11G0672900	GLYMA03G39140	31	34	1
OS11G0672900	GLYMA10G28941	34	29	1
OS11G0672900	GLYMA19G41700	31	25	1
OS11G0672900	GLYMA20G38350	35	31	1
OS11G0673000	GLYMA10G28930	40	42	1
OS11G0673100	GLYMA10G01750	68	69	1
OS11G0673200	GLYMA02G01660	60	52	1
OS11G0673200	GLYMA03G37710	62	51	1
OS11G0673200	GLYMA09G04337	60	52	1
OS11G0673200	GLYMA10G01710	59	51	1
OS11G0673200	GLYMA15G15370	60	51	1
OS11G0673200	GLYMA19G40300	63	54	1
OS11G0677400	GLYMA09G04080	13	23	1
OS11G0677400	GLYMA15G15090	13	21	1
OS11G0677425	GLYMA0017S50	0	0	0
OS11G0677425	GLYMA0048S50	0	0	0
OS11G0677425	GLYMA05G33481	0	0	0
OS11G0677425	GLYMA09G00200	0	0	0
OS11G0677425	GLYMA13G06025	1	0	0
OS11G0677425	GLYMA15G29980	24	6	0
OS11G0677425	GLYMA16G00200	2	1	0
OS11G0677425	GLYMA16G07720	24	6	0
OS11G0677425	GLYMA16G34900	0	0	0
OS11G0677425	GLYMA17G140	0	0	0
OS11G0677500	GLYMA0017S50	9	30	0
OS11G0677500	GLYMA0048S50	0	0	0
OS11G0677500	GLYMA05G33481	0	1	0
OS11G0677500	GLYMA09G00200	0	0	0
OS11G0677500	GLYMA13G06025	14	16	0
OS11G0677500	GLYMA15G29980	32	19	0
OS11G0677500	GLYMA16G00200	17	18	0
OS11G0677500	GLYMA16G07720	31	19	0
OS11G0677500	GLYMA16G34900	7	11	0
OS11G0677500	GLYMA17G140	0	0	0
OS11G0680200	GLYMA12G22290	21	20	0
OS11G0681300	GLYMA03G29310	34	39	1
OS11G0681300	GLYMA08G18380	40	44	1
OS11G0681300	GLYMA11G13523	38	43	1
OS11G0681300	GLYMA19G32051	34	39	1
OS11G0683500	GLYMA05G06465	31	61	1
OS11G0683500	GLYMA06G19210	17	44	1
OS11G0683500	GLYMA07G36470	67	68	1
OS11G0683500	GLYMA17G04130	67	68	1
OS11G0683600	GLYMA03G38990	43	44	1
OS11G0683600	GLYMA07G36520	35	35	1
OS11G0683600	GLYMA10G28680	49	47	1
OS11G0683600	GLYMA17G04100	35	36	1
OS11G0683700	GLYMA02G01310	18	48	1
OS11G0683700	GLYMA10G01355	22	40	1
OS11G0683800	GLYMA02G01310	18	49	1
OS11G0683800	GLYMA10G01355	20	39	1
OS11G0684000	GLYMA02G01300	38	42	0
OS11G0684000	GLYMA03G38040	39	46	0
OS11G0684000	GLYMA03G38070	39	42	0
OS11G0684000	GLYMA07G36430	45	34	0
OS11G0684000	GLYMA09G03690	47	39	0
OS11G0684000	GLYMA10G01330	39	47	0
OS11G0684000	GLYMA10G01340	38	38	0
OS11G0684000	GLYMA13G09083	23	52	0
OS11G0684000	GLYMA15G14620	45	38	0
OS11G0684000	GLYMA17G04171	47	42	0
OS11G0684000	GLYMA19G40650	39	42	0
OS11G0684000	GLYMA19G40670	37	45	0
OS11G0685700	GLYMA01G43420	24	15	1
OS11G0685700	GLYMA03G41750	26	14	1
OS11G0685700	GLYMA04G41701	26	13	1
OS11G0685700	GLYMA05G36970	26	14	1
OS11G0685700	GLYMA06G13090	25	13	1
OS11G0685700	GLYMA07G06320	24	12	1
OS11G0685700	GLYMA08G02580	26	14	1
OS11G0685700	GLYMA16G02960	26	13	1
OS11G0685700	GLYMA19G44380	25	13	1
OS11G0689000	GLYMA07G10996	0	0	1
OS11G0689000	GLYMA07G11025	2	4	1
OS11G0689000	GLYMA09G31102	3	5	1
OS11G0689000	GLYMA09G31110	1	1	1
OS11G0689000	GLYMA14G05610	1	2	1
OS11G0689300	GLYMA01G35291	57	57	1
OS11G0689300	GLYMA09G34720	58	58	1
OS11G0689300	GLYMA16G17470	57	57	1
OS11G0689500	GLYMA05G02406	22	6	1
OS11G0689500	GLYMA17G09510	21	6	1
OS11G0689650	GLYMA05G02406	13	6	1
OS11G0689650	GLYMA17G09510	13	6	1
OS11G0693800	GLYMA03G38810	80	49	1
OS11G0693800	GLYMA19G41390	8	10	1
OS11G0693900	GLYMA07G36120	39	7	1
OS11G0693900	GLYMA17G04280	37	6	1
OS11G0695900	GLYMA07G36120	49	49	1
OS11G0695900	GLYMA17G04280	49	49	1
OS11G0696200	GLYMA03G38810	86	86	1
OS11G0696200	GLYMA19G41390	44	90	1
OS11G0696900	GLYMA10G36310	48	49	1
OS11G0696900	GLYMA10G36320	48	49	1
OS11G0696900	GLYMA11G36058	45	46	1
OS11G0696900	GLYMA16G27480	49	50	1
OS11G0696900	GLYMA20G31270	49	50	1
OS11G0696900	GLYMA20G31280	48	49	1
OS11G0700500	GLYMA11G15180	47	41	1
OS11G0700500	GLYMA12G07110	43	37	1
OS11G0700500	GLYMA13G40830	48	43	1
OS11G0700500	GLYMA15G04620	46	43	1
OS11G0703600	GLYMA02G10300	39	34	1
OS11G0703600	GLYMA13G41021	37	29	1
OS11G0703600	GLYMA15G04440	36	30	1
OS11G0703600	GLYMA18G52620	38	34	1
OS11G0703900	GLYMA03G32850	94	94	0
OS11G0703900	GLYMA13G19331	92	95	0
OS11G0703900	GLYMA18G52650	94	94	0
OS11G0703900	GLYMA19G35560	95	94	0
OS11G0704000	GLYMA14G17190	40	35	1
OS11G0704000	GLYMA17G29690	41	39	1
