Gene stable ID	Theobroma cacao gene stable ID	% identity	Theobroma cacao % identity	Orthology confidence [0 low, 1 high]
OS10G0316400	TCM_014215	23	19	1
OS10G0316400	TCM_018744	22	20	1
OS10G0317900	TCM_014241	57	60	1
OS10G0320100	TCM_014241	60	63	1
OS10G0320400	TCM_014260	77	77	1
OS10G0321700	TCM_014265	39	33	0
OS10G0323500	TCM_011569	66	63	1
OS10G0323500	TCM_011571	69	69	1
OS10G0323600	TCM_028910	84	83	0
OS10G0323600	TCM_037756	85	83	0
OS10G0323900	TCM_028910	84	83	0
OS10G0323900	TCM_037756	85	83	0
OS10G0324600	TCM_014160	22	17	1
OS10G0324900	TCM_025743	33	32	1
OS10G0325400	TCM_011588	21	28	1
OS10G0325400	TCM_014147	15	15	1
OS10G0327300	TCM_030348	71	72	0
OS10G0327300	TCM_030790	72	73	0
OS10G0328700	TCM_016407	49	50	0
OS10G0328700	TCM_045455	18	33	0
OS10G0329300	TCM_026574	51	54	1
OS10G0330000	TCM_011590	28	33	0
OS10G0330000	TCM_011591	29	31	0
OS10G0330400	TCM_047040	51	52	1
OS10G0330600	TCM_016665	51	35	0
OS10G0330600	TCM_026970	51	52	0
OS10G0330600	TCM_037488	34	45	0
OS10G0330600	TCM_037490	50	50	0
OS10G0330600	TCM_046275	18	60	0
OS10G0335200	TCM_014117	52	50	0
OS10G0337400	TCM_019542	33	37	1
OS10G0337400	TCM_021719	40	41	1
OS10G0337400	TCM_024506	34	34	1
OS10G0337400	TCM_026283	36	36	1
OS10G0337400	TCM_042547	40	40	1
OS10G0337400	TCM_042549	38	40	1
OS10G0337400	TCM_042555	35	34	1
OS10G0337400	TCM_042556	40	41	1
OS10G0337400	TCM_042561	41	41	1
OS10G0337400	TCM_042563	26	35	1
OS10G0337400	TCM_047097	36	35	1
OS10G0337500	TCM_011626	54	51	0
OS10G0337600	TCM_036309	76	76	1
OS10G0337700	TCM_034771	33	29	1
OS10G0339290	TCM_046716	61	59	0
OS10G0339290	TCM_046717	60	59	0
OS10G0339600	TCM_046716	60	61	0
OS10G0339600	TCM_046717	59	61	0
OS10G0340600	TCM_016665	52	36	0
OS10G0340600	TCM_026970	51	51	0
OS10G0340600	TCM_037488	34	45	0
OS10G0340600	TCM_037490	50	50	0
OS10G0340600	TCM_046275	17	57	0
OS10G0341700	TCM_002092	50	50	0
OS10G0341700	TCM_002098	50	50	0
OS10G0341700	TCM_002099	49	49	0
OS10G0343100	TCM_034738	40	43	1
OS10G0343200	TCM_022161	59	67	1
OS10G0343200	TCM_042063	58	62	1
OS10G0343900	TCM_042195	37	20	1
OS10G0344000	TCM_019350	26	32	1
OS10G0344800	TCM_000570	28	7	1
OS10G0345600	TCM_007210	32	15	1
OS10G0345600	TCM_034725	32	17	1
OS10G0345701	TCM_007210	52	9	1
OS10G0345701	TCM_034725	46	9	1
OS10G0346200	TCM_007218	61	63	1
OS10G0346300	TCM_022166	7	28	0
OS10G0346300	TCM_022167	16	42	0
OS10G0346600	TCM_007221	73	74	1
OS10G0347000	TCM_000782	35	28	1
OS10G0347800	TCM_000784	44	41	1
OS10G0348600	TCM_002357	24	25	1
OS10G0348600	TCM_006503	23	12	1
OS10G0348600	TCM_006506	19	23	1
OS10G0348600	TCM_006508	19	25	1
OS10G0348600	TCM_006509	22	24	1
OS10G0348600	TCM_016620	7	8	1
OS10G0348600	TCM_016622	6	6	1
OS10G0348600	TCM_016663	6	6	1
OS10G0348600	TCM_027053	28	25	1
OS10G0348600	TCM_029132	27	25	1
OS10G0348600	TCM_029163	24	24	1
OS10G0348600	TCM_029167	20	21	1
OS10G0348600	TCM_029181	28	30	1
OS10G0348600	TCM_029186	27	29	1
OS10G0348600	TCM_032136	22	25	1
OS10G0348600	TCM_032137	25	26	1
OS10G0348600	TCM_041206	32	34	1
OS10G0350001	TCM_022089	87	27	0
OS10G0350001	TCM_043077	87	27	0
OS10G0350450	TCM_022089	47	61	0
OS10G0350450	TCM_043077	47	61	0
OS10G0350500	TCM_016686	56	53	1
OS10G0350800	TCM_007230	54	41	1
OS10G0351500	TCM_005018	37	39	1
OS10G0351600	TCM_007232	42	42	1
OS10G0351600	TCM_007233	41	42	1
OS10G0351600	TCM_007234	36	36	1
OS10G0351700	TCM_007232	47	47	1
OS10G0351700	TCM_007233	47	48	1
OS10G0351700	TCM_007234	40	40	1
OS10G0352000	TCM_000814	27	24	1
OS10G0357800	TCM_018962	56	53	1
OS10G0358600	TCM_033988	71	68	0
OS10G0358700	TCM_000458	43	40	1
OS10G0359200	TCM_007286	56	57	0
OS10G0360100	TCM_000421	57	57	1
OS10G0360900	TCM_000903	37	27	1
OS10G0361000	TCM_014894	40	37	0
OS10G0361300	TCM_014894	39	35	0
OS10G0361900	TCM_014894	40	37	0
OS10G0362300	TCM_002326	50	23	1
OS10G0363100	TCM_007550	73	46	1
OS10G0363500	TCM_002346	39	37	0
OS10G0363600	TCM_007529	58	58	1
OS10G0365900	TCM_034037	57	12	1
OS10G0368400	TCM_037742	87	87	0
OS10G0368902	TCM_039211	47	36	1
OS10G0369000	TCM_047055	71	69	1
OS10G0369900	TCM_001164	83	83	1
OS10G0370000	TCM_007523	32	16	1
OS10G0370500	TCM_001160	57	58	0
OS10G0370500	TCM_034953	57	49	0
OS10G0370500	TCM_034954	63	63	0
OS10G0370800	TCM_001160	20	58	0
OS10G0370800	TCM_034953	20	49	0
OS10G0370800	TCM_034954	21	59	0
OS10G0371000	TCM_001157	37	41	1
OS10G0371000	TCM_034952	41	45	1
OS10G0371100	TCM_001147	29	27	0
OS10G0371100	TCM_034939	27	26	0
OS10G0375600	TCM_001108	51	48	1
OS10G0375600	TCM_007482	47	45	1
OS10G0375700	TCM_001087	49	28	0
OS10G0375700	TCM_007456	42	23	0
OS10G0375700	TCM_007465	47	25	0
OS10G0375700	TCM_034894	44	23	0
OS10G0376200	TCM_034886	39	37	1
OS10G0376400	TCM_034878	47	50	1
OS10G0376900	TCM_001031	43	40	1
OS10G0376900	TCM_026599	43	42	1
OS10G0376900	TCM_034439	46	46	1
OS10G0377000	TCM_007416	30	28	1
OS10G0377300	TCM_001039	24	22	1
OS10G0377300	TCM_034849	23	25	1
OS10G0377400	TCM_001056	81	78	1
OS10G0377800	TCM_034462	64	64	1
OS10G0378300	TCM_034480	58	54	0
OS10G0378400	TCM_005537	72	58	1
OS10G0378450	TCM_000995	16	12	1
OS10G0378450	TCM_007381	23	7	1
OS10G0378450	TCM_034500	25	15	1
OS10G0382300	TCM_000590	58	52	1
OS10G0387000	TCM_039546	67	67	1
OS10G0388200	TCM_004323	60	27	1
OS10G0388900	TCM_000603	57	57	1
OS10G0389000	TCM_000608	53	53	1
OS10G0389100	TCM_000609	26	18	1
OS10G0389200	TCM_000609	38	39	1
OS10G0389300	TCM_000609	34	24	1
OS10G0389800	TCM_029265	61	61	1
OS10G0390100	TCM_029253	38	44	1
OS10G0390900	TCM_029222	34	14	0
OS10G0390900	TCM_037461	35	14	0
OS10G0391100	TCM_029190	37	14	1
OS10G0392600	TCM_005579	50	52	1
OS10G0392700	TCM_045319	60	48	0
OS10G0392800	TCM_030908	32	21	1
OS10G0392800	TCM_030912	29	26	1
OS10G0392900	TCM_029738	35	24	1
OS10G0392900	TCM_030905	33	10	1
OS10G0392900	TCM_030910	31	35	1
OS10G0392900	TCM_030911	35	25	1
OS10G0393100	TCM_015188	75	75	1
OS10G0393600	TCM_029738	27	20	1
OS10G0393600	TCM_030905	34	11	1
OS10G0393600	TCM_030910	7	8	1
OS10G0393600	TCM_030911	28	21	1
OS10G0393800	TCM_029738	30	36	1
OS10G0393800	TCM_030905	37	19	1
OS10G0393800	TCM_030910	21	40	1
OS10G0393800	TCM_030911	33	39	1
OS10G0394000	TCM_029738	31	31	1
OS10G0394000	TCM_030905	40	17	1
OS10G0394000	TCM_030910	18	29	1
OS10G0394000	TCM_030911	34	34	1
OS10G0394100	TCM_042224	49	39	0
OS10G0394200	TCM_037518	64	39	1
OS10G0395000	TCM_029144	60	51	1
OS10G0395000	TCM_037406	60	54	1
OS10G0395000	TCM_037522	61	53	1
OS10G0395100	TCM_029097	49	15	0
OS10G0395100	TCM_037586	46	15	0
OS10G0395150	TCM_037396	69	25	0
OS10G0395400	TCM_010044	36	38	1
OS10G0395400	TCM_010054	34	36	1
OS10G0395400	TCM_010056	34	35	1
OS10G0395500	TCM_016894	44	60	1
OS10G0396300	TCM_037544	85	70	1
OS10G0396400	TCM_037385	60	39	0
OS10G0396666	TCM_037385	19	5	0
OS10G0397200	TCM_016212	64	63	0
OS10G0397400	TCM_011314	87	42	0
OS10G0397800	TCM_029099	57	55	0
OS10G0397800	TCM_037351	57	53	0
OS10G0398100	TCM_028979	26	27	1
OS10G0398100	TCM_028980	22	27	1
OS10G0400200	TCM_004032	35	34	1
OS10G0400200	TCM_020895	6	39	1
OS10G0400200	TCM_020897	11	45	1
OS10G0400200	TCM_020899	26	32	1
OS10G0400250	TCM_040622	51	47	1
OS10G0400500	TCM_026048	46	60	1
OS10G0400500	TCM_026049	57	58	1
OS10G0400500	TCM_026050	24	55	1
OS10G0400800	TCM_006889	67	67	0
OS10G0400900	TCM_024967	54	51	1
OS10G0401100	TCM_030246	31	15	1
OS10G0402200	TCM_025562	45	44	1
OS10G0403000	TCM_001243	59	60	0
OS10G0403000	TCM_036597	57	60	0
OS10G0403700	TCM_036596	56	59	1
OS10G0403800	TCM_013925	32	31	1
OS10G0404500	TCM_011763	49	10	1
OS10G0404533	TCM_011763	48	9	1
OS10G0404566	TCM_011763	44	11	1
OS10G0404900	TCM_011764	34	42	0
OS10G0404900	TCM_018470	30	38	0
OS10G0405100	TCM_011774	63	64	1
OS10G0405100	TCM_013888	57	47	1
OS10G0405500	TCM_004958	21	21	1
OS10G0405600	TCM_001005	67	65	0
OS10G0406100	TCM_005017	84	80	1
OS10G0406200	TCM_011682	37	39	1
OS10G0406600	TCM_014157	64	62	0
OS10G0406800	TCM_011758	62	64	0
OS10G0407000	TCM_018652	67	72	1
OS10G0407100	TCM_011655	35	20	1
OS10G0407400	TCM_014100	42	34	1
OS10G0407500	TCM_014100	49	47	1
OS10G0409400	TCM_010347	48	24	1
OS10G0409400	TCM_012046	47	25	1
OS10G0409900	TCM_040180	72	72	1
OS10G0410700	TCM_025022	59	53	1
OS10G0411100	TCM_025023	39	48	1
OS10G0411500	TCM_025034	42	43	1
OS10G0411500	TCM_040035	42	41	1
OS10G0411700	TCM_019153	70	78	1
OS10G0411700	TCM_025036	86	94	1
OS10G0411750	TCM_010077	33	9	1
OS10G0411800	TCM_016959	70	69	0
OS10G0411800	TCM_047061	68	45	0
OS10G0412000	TCM_010087	78	41	1
OS10G0412050	TCM_010087	66	16	1
OS10G0412100	TCM_024996	78	78	1
OS10G0412700	TCM_018063	53	57	0
OS10G0413400	TCM_010070	56	58	0
OS10G0413400	TCM_018071	54	66	0
OS10G0413400	TCM_018993	15	20	0
OS10G0413500	TCM_018081	67	67	1
OS10G0414500	TCM_034119	62	58	1
OS10G0414700	TCM_026308	23	28	1
OS10G0415100	TCM_004193	70	63	1
OS10G0415200	TCM_036388	58	58	1
OS10G0415300	TCM_046980	75	48	0
OS10G0415600	TCM_020761	57	57	1
OS10G0415800	TCM_020761	59	55	1
OS10G0415900	TCM_004223	65	59	1
OS10G0416100	TCM_041948	52	50	1
OS10G0416100	TCM_041949	50	50	1
OS10G0416100	TCM_041953	30	49	1
OS10G0416100	TCM_041958	30	50	1
OS10G0416100	TCM_041971	51	52	1
OS10G0416200	TCM_020742	52	35	0
OS10G0416200	TCM_020744	64	36	0
OS10G0416200	TCM_020747	68	36	0
OS10G0416200	TCM_020748	66	36	0
OS10G0416200	TCM_020754	69	38	0
OS10G0416500	TCM_041948	47	41	1
OS10G0416500	TCM_041949	46	44	1
OS10G0416500	TCM_041953	29	44	1
OS10G0416500	TCM_041958	29	45	1
OS10G0416500	TCM_041971	48	45	1
OS10G0416800	TCM_041948	48	43	1
OS10G0416800	TCM_041949	50	48	1
OS10G0416800	TCM_041953	29	45	1
OS10G0416800	TCM_041958	30	45	1
OS10G0416800	TCM_041971	50	48	1
OS10G0417300	TCM_005849	29	35	1
OS10G0417300	TCM_024641	26	24	1
OS10G0417600	TCM_026351	92	82	0
OS10G0417800	TCM_020740	40	31	1
OS10G0418000	TCM_004235	90	91	1
OS10G0418100	TCM_004258	63	27	1
OS10G0418100	TCM_020728	66	30	1
OS10G0418100	TCM_020729	66	30	1
OS10G0418100	TCM_026361	62	28	1
OS10G0418100	TCM_026362	62	53	1
OS10G0418100	TCM_026363	61	28	1
OS10G0418100	TCM_026364	50	24	1
OS10G0418100	TCM_046265	45	37	1
OS10G0419200	TCM_011210	16	19	0
OS10G0419400	TCM_020699	72	65	1
OS10G0419500	TCM_020698	63	61	1
OS10G0419600	TCM_020693	45	53	0
OS10G0419700	TCM_028581	8	8	1
OS10G0419700	TCM_037954	11	11	1
OS10G0420000	TCM_023927	59	42	1
OS10G0420200	TCM_026385	27	21	1
OS10G0420400	TCM_004297	61	38	0
OS10G0420400	TCM_020684	61	39	0
OS10G0421800	TCM_036900	49	43	1
OS10G0422000	TCM_004299	34	8	1
OS10G0422000	TCM_020679	33	7	1
OS10G0422075	TCM_004299	31	18	1
OS10G0422075	TCM_020679	29	17	1
OS10G0422200	TCM_004302	68	64	1
OS10G0422200	TCM_020674	64	62	1
OS10G0422300	TCM_014106	29	28	0
OS10G0422500	TCM_004304	68	72	1
OS10G0422500	TCM_020667	66	68	1
OS10G0422566	TCM_004308	56	55	0
OS10G0422600	TCM_004326	22	26	0
OS10G0422600	TCM_020649	24	29	0
OS10G0426300	TCM_014100	42	34	1
OS10G0430200	TCM_000946	62	63	0
OS10G0430200	TCM_000947	56	56	0
OS10G0430200	TCM_000949	58	59	0
OS10G0430200	TCM_000950	41	60	0
OS10G0430200	TCM_000952	36	57	0
OS10G0430200	TCM_046311	39	51	0
OS10G0430600	TCM_020644	22	23	1
OS10G0430700	TCM_020644	21	25	1
OS10G0430800	TCM_020644	22	25	1
OS10G0430900	TCM_026417	48	47	1
OS10G0431000	TCM_015936	65	36	1
OS10G0431000	TCM_032319	35	38	1
OS10G0431000	TCM_043263	13	32	1
OS10G0431700	TCM_004341	25	21	1
OS10G0431700	TCM_020632	21	22	1
OS10G0431900	TCM_039859	72	71	1
OS10G0432200	TCM_001064	32	17	1
OS10G0432200	TCM_002484	26	16	1
OS10G0432200	TCM_004748	12	9	1
OS10G0432200	TCM_006877	28	23	1
OS10G0432200	TCM_010117	32	19	1
OS10G0432200	TCM_011209	30	23	1
OS10G0432200	TCM_011648	12	9	1
OS10G0432200	TCM_014135	16	9	1
OS10G0432200	TCM_016911	25	19	1
OS10G0432200	TCM_017142	17	29	1
OS10G0432200	TCM_018579	35	10	1
OS10G0432200	TCM_019739	35	20	1
OS10G0432200	TCM_019963	14	15	1
OS10G0432200	TCM_022381	30	25	1
OS10G0432200	TCM_024769	22	21	1
OS10G0432200	TCM_025489	25	19	1
OS10G0432200	TCM_025529	33	13	1
OS10G0432200	TCM_027093	27	7	1
OS10G0432200	TCM_028765	40	9	1
OS10G0432200	TCM_028978	21	39	1
OS10G0432200	TCM_028996	0	0	1
OS10G0432200	TCM_031861	19	22	1
OS10G0432200	TCM_032302	28	13	1
OS10G0432200	TCM_033756	39	24	1
OS10G0432200	TCM_035103	14	14	1
OS10G0432200	TCM_038247	21	17	1
OS10G0432200	TCM_039088	24	19	1
OS10G0432200	TCM_043599	19	14	1
OS10G0432200	TCM_044410	25	16	1
OS10G0434900	TCM_044780	37	19	1
OS10G0436900	TCM_025817	37	33	1
OS10G0436900	TCM_025818	38	32	1
OS10G0437000	TCM_025814	56	59	1
OS10G0437100	TCM_025840	56	55	1
OS10G0437100	TCM_025843	54	52	1
OS10G0437200	TCM_025856	54	24	1
OS10G0437400	TCM_002380	49	40	1
OS10G0437400	TCM_036602	49	40	1
OS10G0437400	TCM_036604	47	39	1
OS10G0437400	TCM_036608	46	38	1
OS10G0437400	TCM_046080	44	42	1
OS10G0437500	TCM_025042	36	40	1
OS10G0437500	TCM_025043	39	41	1
OS10G0437500	TCM_025044	39	41	1
OS10G0437600	TCM_018567	14	56	0
OS10G0437600	TCM_018569	55	54	0
OS10G0437700	TCM_025886	21	23	1
OS10G0437700	TCM_025887	22	18	1
OS10G0437700	TCM_041155	25	17	1
OS10G0437700	TCM_041156	25	14	1
OS10G0438000	TCM_025859	64	64	1
OS10G0438100	TCM_033435	28	36	1
OS10G0438100	TCM_036423	28	36	1
OS10G0438300	TCM_037845	23	25	1
OS10G0438500	TCM_000159	51	50	1
OS10G0438600	TCM_000160	47	43	1
OS10G0438600	TCM_034267	48	47	1
OS10G0438700	TCM_000154	45	42	1
OS10G0438800	TCM_000153	29	29	1
OS10G0439100	TCM_034279	62	49	1
OS10G0439200	TCM_034279	62	48	1
OS10G0439600	TCM_001305	62	37	0
OS10G0439600	TCM_006592	67	39	0
OS10G0440100	TCM_022240	58	70	1
OS10G0441800	TCM_043259	66	82	1
OS10G0442100	TCM_022208	49	44	1
OS10G0442400	TCM_022206	47	48	0
OS10G0442400	TCM_042134	51	51	0
OS10G0442700	TCM_007712	51	47	1
OS10G0442800	TCM_022193	56	60	1
OS10G0442800	TCM_043208	58	62	1
OS10G0443000	TCM_004815	54	31	1
OS10G0443100	TCM_004815	34	17	1
OS10G0443200	TCM_022191	59	57	0
OS10G0443400	TCM_012171	29	41	1
OS10G0443400	TCM_018595	9	40	1
OS10G0444400	TCM_011601	71	76	1
OS10G0444500	TCM_030473	56	53	1
OS10G0445500	TCM_020840	56	56	1
OS10G0445600	TCM_026242	40	37	1
OS10G0446200	TCM_005297	45	46	1
OS10G0446800	TCM_001241	33	14	1
OS10G0447100	TCM_005305	81	60	0
OS10G0447100	TCM_016288	91	71	0
OS10G0447600	TCM_035997	46	39	1
OS10G0452800	TCM_040848	66	59	1
OS10G0455900	TCM_037121	25	10	1
OS10G0456100	TCM_026454	53	46	0
OS10G0456400	TCM_002454	52	59	0
OS10G0456500	TCM_022307	64	64	1
OS10G0456600	TCM_022301	70	73	1
OS10G0456800	TCM_022296	68	63	1
OS10G0456800	TCM_042163	69	62	1
OS10G0456900	TCM_029098	49	5	0
OS10G0456950	TCM_029098	35	2	0
OS10G0457200	TCM_022294	46	52	1
OS10G0457200	TCM_043329	45	55	1
OS10G0457400	TCM_042157	32	37	1
OS10G0457400	TCM_043332	23	20	1
OS10G0457500	TCM_020402	75	76	1
OS10G0457600	TCM_003008	74	73	1
OS10G0457700	TCM_026141	56	49	1
OS10G0460733	TCM_001656	42	26	1
OS10G0460733	TCM_012889	41	30	1
OS10G0460900	TCM_036727	49	55	1
OS10G0461100	TCM_042897	26	56	1
OS10G0461400	TCM_042897	65	27	1
OS10G0462800	TCM_026112	63	15	1
OS10G0462900	TCM_003130	86	86	0
OS10G0462900	TCM_020438	90	89	0
OS10G0463100	TCM_038835	47	43	1
OS10G0463200	TCM_026116	58	61	1
OS10G0463200	TCM_026118	62	65	1
OS10G0463200	TCM_026119	59	63	1
OS10G0463300	TCM_021022	34	36	1
OS10G0463400	TCM_004742	24	29	1
OS10G0463400	TCM_038943	21	14	1
OS10G0463400	TCM_044257	22	17	1
OS10G0463400	TCM_044660	11	23	1
OS10G0463800	TCM_011802	60	58	1
OS10G0464100	TCM_003879	68	70	1
OS10G0464400	TCM_029985	67	70	0
OS10G0464500	TCM_042086	43	28	1
OS10G0464500	TCM_043168	42	28	1
OS10G0465700	TCM_021054	66	54	1
OS10G0465800	TCM_021775	94	49	1
OS10G0465800	TCM_024986	11	7	1
OS10G0465800	TCM_024987	94	49	1
OS10G0465900	TCM_003812	51	18	0
OS10G0465950	TCM_003844	33	46	1
OS10G0465950	TCM_026125	36	49	1
OS10G0466000	TCM_003859	19	20	1
OS10G0466100	TCM_008358	61	60	1
OS10G0466200	TCM_000052	74	74	0
OS10G0466200	TCM_003074	48	27	0
OS10G0466300	TCM_020986	72	72	1
OS10G0466500	TCM_020983	25	20	1
OS10G0467200	TCM_026172	74	75	1
OS10G0467600	TCM_020973	69	69	1
OS10G0467800	TCM_003941	78	79	0
OS10G0467900	TCM_003947	41	36	1
OS10G0468250	TCM_001656	36	32	1
OS10G0468250	TCM_012889	33	35	1
OS10G0468500	TCM_003947	52	51	1
OS10G0468800	TCM_044562	27	11	0
OS10G0469000	TCM_044562	23	38	0
OS10G0469300	TCM_044562	26	39	0
OS10G0469600	TCM_044562	25	38	0
OS10G0469700	TCM_010804	21	44	1
OS10G0470700	TCM_020953	56	67	1
OS10G0470900	TCM_020965	58	50	0
OS10G0471000	TCM_020954	54	17	1
OS10G0471300	TCM_020950	65	42	0
OS10G0471350	TCM_022976	74	71	1
OS10G0471400	TCM_003961	56	56	1
OS10G0471400	TCM_020943	58	58	1
OS10G0471400	TCM_044476	11	47	1
OS10G0471700	TCM_002951	47	39	0
OS10G0471700	TCM_020342	51	37	0
OS10G0472400	TCM_002959	53	56	0
OS10G0472501	TCM_003962	28	26	1
OS10G0472501	TCM_020941	26	26	1
OS10G0472900	TCM_041922	53	53	1
OS10G0472900	TCM_042949	49	46	1
OS10G0472900	TCM_042987	49	50	1
OS10G0472900	TCM_042988	48	49	1
OS10G0473400	TCM_020354	73	74	1
OS10G0473800	TCM_004957	37	17	1
OS10G0474100	TCM_003965	53	44	1
OS10G0474100	TCM_020935	55	45	1
OS10G0474800	TCM_003965	56	24	1
OS10G0474800	TCM_020935	59	25	1
OS10G0474900	TCM_003965	29	7	1
OS10G0474900	TCM_020935	30	7	1
OS10G0475100	TCM_003965	42	50	1
OS10G0475100	TCM_020935	44	52	1
OS10G0475900	TCM_020929	23	20	1
OS10G0476000	TCM_003991	68	71	0
OS10G0476100	TCM_003986	75	71	1
OS10G0476100	TCM_020906	76	70	1
OS10G0476300	TCM_003981	65	67	0
OS10G0476300	TCM_020908	67	69	0
OS10G0476300	TCM_026183	63	64	0
OS10G0476400	TCM_003980	74	71	1
OS10G0476600	TCM_003976	75	75	1
OS10G0476600	TCM_020907	77	78	1
OS10G0476600	TCM_026181	77	77	1
OS10G0476700	TCM_012084	65	73	1
OS10G0476900	TCM_026186	32	36	1
OS10G0477000	TCM_026187	55	55	1
OS10G0477100	TCM_003994	71	71	1
OS10G0477100	TCM_020904	73	74	1
OS10G0477600	TCM_003998	38	45	1
OS10G0477800	TCM_013401	60	57	0
OS10G0477900	TCM_030072	26	25	1
OS10G0478000	TCM_004015	63	69	1
OS10G0478000	TCM_020903	62	59	1
OS10G0478000	TCM_026191	60	51	1
OS10G0478100	TCM_026196	43	45	1
OS10G0478200	TCM_020890	91	91	1
OS10G0478300	TCM_007865	34	32	0
OS10G0478300	TCM_007868	34	28	0
OS10G0478400	TCM_022184	28	31	1
OS10G0479500	TCM_022168	82	72	1
OS10G0479500	TCM_042079	81	66	1
OS10G0479600	TCM_014764	72	72	1
OS10G0479600	TCM_020083	72	72	1
OS10G0479700	TCM_042073	59	65	0
OS10G0479800	TCM_042071	83	13	1
OS10G0479900	TCM_022163	57	56	1
OS10G0479900	TCM_042067	57	56	1
OS10G0479900	TCM_043157	55	56	1
OS10G0480200	TCM_042062	74	73	1
OS10G0480500	TCM_042059	44	52	1
OS10G0480900	TCM_021649	45	13	0
OS10G0480900	TCM_021650	44	12	0
OS10G0480900	TCM_021652	40	15	0
OS10G0480900	TCM_021653	39	19	0
OS10G0480900	TCM_029740	42	12	0
OS10G0480900	TCM_042172	46	13	0
OS10G0481000	TCM_022158	17	30	1
OS10G0481000	TCM_042056	17	28	1
OS10G0481300	TCM_010044	47	41	1
OS10G0481300	TCM_010054	48	42	1
OS10G0481300	TCM_010056	46	40	1
OS10G0481400	TCM_042050	23	27	1
OS10G0481450	TCM_015582	50	46	1
OS10G0481500	TCM_024620	72	72	0
OS10G0481500	TCM_036952	61	67	0
OS10G0482900	TCM_011305	47	51	1
OS10G0483000	TCM_024196	78	80	0
OS10G0483000	TCM_024222	81	83	0
OS10G0483400	TCM_001633	18	8	1
OS10G0483400	TCM_027822	41	12	1
OS10G0483400	TCM_046330	40	14	1
OS10G0483900	TCM_017498	28	40	1
OS10G0484300	TCM_026763	42	41	0
OS10G0484400	TCM_020627	40	37	1
OS10G0484700	TCM_004758	64	63	1
OS10G0484800	TCM_046994	62	62	0
OS10G0484900	TCM_011295	31	34	1
OS10G0485000	TCM_011085	38	50	1
OS10G0485100	TCM_007752	28	22	1
OS10G0485300	TCM_007367	37	39	1
OS10G0485500	TCM_007736	42	39	1
OS10G0485600	TCM_037410	49	49	1
OS10G0486000	TCM_034909	20	33	1
OS10G0486100	TCM_007730	66	66	1
OS10G0486600	TCM_007721	98	84	1
OS10G0486600	TCM_009497	41	40	1
OS10G0486900	TCM_038480	65	58	1
OS10G0487300	TCM_017495	34	37	1
OS10G0487400	TCM_007702	33	36	0
OS10G0487900	TCM_024098	34	11	1
OS10G0488100	TCM_007699	71	69	1
OS10G0488300	TCM_036434	56	55	1
OS10G0488800	TCM_007681	75	61	1
OS10G0489000	TCM_007675	48	31	1
OS10G0489000	TCM_014883	36	40	1
OS10G0489100	TCM_007666	59	55	1
OS10G0489200	TCM_042160	48	50	1
OS10G0489500	TCM_030060	35	31	1
OS10G0489500	TCM_030061	38	33	1
OS10G0489800	TCM_025223	41	34	1
OS10G0490400	TCM_005352	5	11	0
OS10G0490400	TCM_005353	30	25	0
OS10G0490400	TCM_005354	20	19	0
OS10G0490400	TCM_005355	30	23	0
OS10G0490400	TCM_005356	28	22	0
OS10G0490400	TCM_005358	27	22	0
OS10G0490400	TCM_005359	27	26	0
OS10G0490400	TCM_031767	29	23	0
OS10G0490400	TCM_031768	30	24	0
OS10G0490800	TCM_007152	43	43	1
OS10G0490800	TCM_007153	47	48	1
OS10G0490800	TCM_007154	43	41	1
OS10G0490800	TCM_007156	46	46	1
OS10G0490800	TCM_007157	34	28	1
OS10G0490800	TCM_043303	16	26	1
OS10G0490900	TCM_007152	44	45	1
OS10G0490900	TCM_007153	48	50	1
OS10G0490900	TCM_007154	41	41	1
OS10G0490900	TCM_007156	49	50	1
OS10G0490900	TCM_007157	37	31	1
OS10G0490900	TCM_043303	19	31	1
OS10G0491000	TCM_007152	40	40	1
OS10G0491000	TCM_007153	45	45	1
OS10G0491000	TCM_007154	42	41	1
OS10G0491000	TCM_007156	43	44	1
OS10G0491000	TCM_007157	34	28	1
OS10G0491000	TCM_043303	14	23	1
OS10G0491900	TCM_007650	63	36	1
OS10G0492000	TCM_042259	61	29	1
OS10G0492101	TCM_042259	38	5	1
OS10G0492300	TCM_042259	49	17	1
OS10G0492400	TCM_044990	32	15	1
OS10G0492600	TCM_045782	65	67	1
OS10G0492800	TCM_013436	57	57	1
OS10G0492900	TCM_007639	69	50	1
OS10G0493600	TCM_007627	64	40	1
OS10G0493600	TCM_013025	62	59	1
OS10G0493600	TCM_027241	63	64	1
OS10G0493800	TCM_038145	47	47	1
OS10G0493900	TCM_017515	72	29	1
OS10G0494000	TCM_008030	48	48	0
OS10G0494200	TCM_006992	64	68	1
OS10G0494300	TCM_013440	78	78	1
OS10G0494500	TCM_021776	42	43	1
OS10G0495000	TCM_019461	35	38	1
OS10G0495300	TCM_009148	58	59	1
OS10G0495500	TCM_026791	46	49	1
OS10G0495600	TCM_044784	62	42	1
OS10G0495900	TCM_029919	45	46	1
OS10G0495900	TCM_031372	49	49	1
OS10G0496000	TCM_029918	29	19	1
OS10G0497000	TCM_029911	40	38	1
OS10G0497100	TCM_037041	56	52	1
OS10G0497600	TCM_001888	70	70	1
OS10G0497700	TCM_014305	60	53	0
OS10G0497700	TCM_018949	61	57	0
OS10G0497800	TCM_034293	62	69	1
