Gene stable ID	Musa acuminata gene stable ID	% identity	Musa acuminata % identity	Orthology confidence [0 low, 1 high]
OS10G0146200	GSMUA_AchrUn_randomG14250_001	48	54	1
OS10G0147200	GSMUA_Achr8G12930_001	23	17	1
OS10G0147200	GSMUA_Achr8G12940_001	15	6	1
OS10G0147200	GSMUA_Achr8G12950_001	5	3	1
OS10G0147200	GSMUA_AchrUn_randomG17100_001	23	15	1
OS10G0147250	GSMUA_Achr8G14930_001	38	22	1
OS10G0147300	GSMUA_Achr2G13060_001	1	1	1
OS10G0147400	GSMUA_Achr1G02440_001	73	65	1
OS10G0147400	GSMUA_Achr5G11410_001	72	77	1
OS10G0147900	GSMUA_Achr11G16640_001	51	62	1
OS10G0147900	GSMUA_Achr7G08600_001	55	57	1
OS10G0148100	GSMUA_Achr5G11390_001	31	23	1
OS10G0148100	GSMUA_AchrUn_randomG21190_001	30	30	1
OS10G0148700	GSMUA_Achr5G11390_001	29	23	1
OS10G0148700	GSMUA_AchrUn_randomG21190_001	24	27	1
OS10G0148800	GSMUA_Achr3G22880_001	38	29	1
OS10G0149000	GSMUA_Achr5G11390_001	32	19	1
OS10G0149000	GSMUA_AchrUn_randomG21190_001	33	27	1
OS10G0149100	GSMUA_Achr5G11390_001	32	13	1
OS10G0149100	GSMUA_AchrUn_randomG21190_001	30	17	1
OS10G0149200	GSMUA_Achr5G11390_001	32	19	1
OS10G0149200	GSMUA_AchrUn_randomG21190_001	33	27	1
OS10G0149400	GSMUA_Achr5G11390_001	34	19	1
OS10G0149400	GSMUA_AchrUn_randomG21190_001	33	25	1
OS10G0149800	GSMUA_Achr5G11390_001	35	20	1
OS10G0149800	GSMUA_AchrUn_randomG21190_001	35	27	1
OS10G0150000	GSMUA_Achr5G11390_001	35	11	1
OS10G0150000	GSMUA_AchrUn_randomG21190_001	35	15	1
OS10G0150200	GSMUA_Achr1G24930_001	53	46	1
OS10G0150300	GSMUA_Achr5G11390_001	40	21	1
OS10G0150300	GSMUA_AchrUn_randomG21190_001	36	26	1
OS10G0150400	GSMUA_Achr5G11390_001	40	24	1
OS10G0150400	GSMUA_AchrUn_randomG21190_001	32	26	1
OS10G0150600	GSMUA_Achr5G11390_001	41	25	1
OS10G0150600	GSMUA_AchrUn_randomG21190_001	32	27	1
OS10G0150700	GSMUA_Achr5G11390_001	39	24	1
OS10G0150700	GSMUA_AchrUn_randomG21190_001	32	27	1
OS10G0150800	GSMUA_Achr5G11390_001	38	24	1
OS10G0150800	GSMUA_AchrUn_randomG21190_001	31	26	1
OS10G0151800	GSMUA_Achr10G07450_001	61	58	1
OS10G0154000	GSMUA_Achr10G04710_001	83	86	1
OS10G0154000	GSMUA_Achr11G09100_001	83	86	1
OS10G0154566	GSMUA_Achr11G01030_001	37	10	0
OS10G0154566	GSMUA_Achr11G01040_001	4	1	0
OS10G0154600	GSMUA_Achr11G01030_001	1	1	0
OS10G0154600	GSMUA_Achr11G01040_001	38	18	0
OS10G0154700	GSMUA_Achr1G17040_001	39	11	0
OS10G0155100	GSMUA_Achr11G01050_001	33	44	1
OS10G0155500	GSMUA_Achr6G21810_001	70	75	1
OS10G0155500	GSMUA_Achr9G11650_001	70	76	1
OS10G0159800	GSMUA_Achr4G29520_001	67	68	1
OS10G0160000	GSMUA_Achr4G21810_001	58	59	1
OS10G0160100	GSMUA_Achr11G01020_001	52	55	1
OS10G0160100	GSMUA_Achr4G25700_001	44	50	1
OS10G0160100	GSMUA_AchrUn_randomG10500_001	45	53	1
OS10G0162400	GSMUA_Achr1G02490_001	46	42	1
OS10G0162400	GSMUA_Achr4G25670_001	44	38	1
OS10G0162400	GSMUA_Achr5G11360_001	36	41	1
OS10G0162834	GSMUA_Achr2G14160_001	76	58	1
OS10G0162854	GSMUA_Achr5G04240_001	38	28	1
OS10G0162854	GSMUA_Achr9G12800_001	40	28	1
OS10G0163100	GSMUA_Achr10G06680_001	35	61	1
OS10G0163100	GSMUA_Achr10G06690_001	9	53	1
OS10G0163100	GSMUA_Achr1G03240_001	51	50	1
OS10G0163340	GSMUA_Achr11G26610_001	30	82	1
OS10G0163340	GSMUA_Achr11G26620_001	45	83	1
OS10G0163340	GSMUA_Achr5G25490_001	79	86	1
OS10G0163340	GSMUA_Achr8G01230_001	77	87	1
OS10G0163340	GSMUA_Achr8G07620_001	82	80	1
OS10G0163340	GSMUA_Achr8G08990_001	80	86	1
OS10G0163370	GSMUA_Achr6G23060_001	41	43	1
OS10G0163370	GSMUA_AchrUn_randomG15470_001	41	41	1
OS10G0165000	GSMUA_Achr6G09800_001	32	46	1
OS10G0165000	GSMUA_Achr8G17910_001	15	48	1
OS10G0167300	GSMUA_Achr11G22570_001	92	92	0
OS10G0167300	GSMUA_Achr5G18810_001	92	92	0
OS10G0167500	GSMUA_Achr2G12290_001	22	11	1
OS10G0167600	GSMUA_Achr11G00930_001	59	25	1
OS10G0169800	GSMUA_Achr11G00900_001	69	64	1
OS10G0169800	GSMUA_Achr8G19370_001	61	63	1
OS10G0169900	GSMUA_Achr8G15160_001	47	47	1
OS10G0169900	GSMUA_Achr9G10850_001	53	49	1
OS10G0170000	GSMUA_Achr4G21780_001	56	56	1
OS10G0170000	GSMUA_Achr5G04050_001	62	60	1
OS10G0170200	GSMUA_Achr10G07430_001	75	83	0
OS10G0170200	GSMUA_Achr1G16650_001	42	44	0
OS10G0170200	GSMUA_Achr1G19810_001	79	83	0
OS10G0170200	GSMUA_Achr3G11450_001	75	84	0
OS10G0170200	GSMUA_Achr7G06490_001	75	84	0
OS10G0170300	GSMUA_Achr3G24590_001	60	61	1
OS10G0175800	GSMUA_Achr10G19480_001	48	27	1
OS10G0176300	GSMUA_Achr4G17940_001	23	45	1
OS10G0177200	GSMUA_Achr5G04060_001	59	60	1
OS10G0177400	GSMUA_Achr10G07540_001	26	51	1
OS10G0177400	GSMUA_Achr11G07130_001	35	33	1
OS10G0177400	GSMUA_Achr1G07690_001	29	46	1
OS10G0177400	GSMUA_Achr9G24220_001	35	45	1
OS10G0178500	GSMUA_Achr10G20850_001	33	24	1
OS10G0178500	GSMUA_Achr1G20730_001	31	43	1
OS10G0178500	GSMUA_Achr2G15990_001	34	44	1
OS10G0178500	GSMUA_Achr2G16010_001	24	47	1
OS10G0178500	GSMUA_Achr2G16020_001	31	43	1
OS10G0178500	GSMUA_Achr2G16030_001	29	46	1
OS10G0178500	GSMUA_Achr4G20160_001	21	41	1
OS10G0178500	GSMUA_Achr4G20170_001	27	41	1
OS10G0178500	GSMUA_Achr4G20180_001	26	44	1
OS10G0178500	GSMUA_AchrUn_randomG17350_001	29	42	1
OS10G0178800	GSMUA_Achr2G11110_001	18	23	1
OS10G0178800	GSMUA_Achr4G29750_001	16	25	1
OS10G0178800	GSMUA_Achr4G29770_001	21	12	1
OS10G0178800	GSMUA_AchrUn_randomG24440_001	21	20	1
OS10G0178800	GSMUA_AchrUn_randomG24450_001	18	21	1
OS10G0179200	GSMUA_Achr5G10490_001	51	40	1
OS10G0179200	GSMUA_Achr5G10500_001	51	47	1
OS10G0180800	GSMUA_Achr2G10840_001	37	26	1
OS10G0180800	GSMUA_Achr2G10850_001	37	48	1
OS10G0180800	GSMUA_Achr2G10870_001	35	45	1
OS10G0180800	GSMUA_Achr2G10880_001	30	42	1
OS10G0180800	GSMUA_Achr2G10890_001	23	43	1
OS10G0180800	GSMUA_Achr2G10900_001	23	40	1
OS10G0180800	GSMUA_Achr2G11100_001	29	41	1
OS10G0180800	GSMUA_Achr4G29760_001	15	60	1
OS10G0180800	GSMUA_Achr4G29780_001	28	42	1
OS10G0180800	GSMUA_Achr4G29800_001	36	41	1
OS10G0180800	GSMUA_Achr4G29820_001	18	55	1
OS10G0180800	GSMUA_Achr5G19310_001	31	47	1
OS10G0180800	GSMUA_AchrUn_randomG26850_001	11	54	1
OS10G0181200	GSMUA_Achr8G19160_001	54	57	0
OS10G0181600	GSMUA_Achr4G17970_001	66	64	1
OS10G0181700	GSMUA_Achr4G18400_001	26	77	1
OS10G0181700	GSMUA_Achr4G18410_001	22	73	1
OS10G0182000	GSMUA_AchrUn_randomG13080_001	69	73	1
OS10G0182300	GSMUA_Achr1G19780_001	51	2	0
OS10G0183900	GSMUA_Achr1G25990_001	68	75	1
OS10G0183900	GSMUA_Achr7G05180_001	68	77	1
OS10G0184300	GSMUA_Achr5G18710_001	86	11	1
OS10G0185400	GSMUA_Achr2G15160_001	32	36	1
OS10G0185400	GSMUA_Achr6G05900_001	34	37	1
OS10G0185400	GSMUA_Achr8G30920_001	30	34	1
OS10G0186200	GSMUA_Achr2G15160_001	25	30	1
OS10G0186200	GSMUA_Achr6G05900_001	27	32	1
OS10G0186200	GSMUA_Achr8G30920_001	21	26	1
OS10G0187500	GSMUA_Achr11G00780_001	54	26	1
OS10G0187500	GSMUA_Achr2G00990_001	48	22	1
OS10G0188100	GSMUA_Achr11G12960_001	69	69	1
OS10G0188100	GSMUA_AchrUn_randomG08910_001	69	69	1
OS10G0188300	GSMUA_Achr11G16500_001	65	65	1
OS10G0188300	GSMUA_Achr2G01000_001	62	68	1
OS10G0188400	GSMUA_Achr11G22670_001	66	21	1
OS10G0188900	GSMUA_Achr3G00070_001	3	5	1
OS10G0188900	GSMUA_Achr3G00080_001	49	48	1
OS10G0189100	GSMUA_Achr8G19110_001	80	78	1
OS10G0189600	GSMUA_Achr4G18030_001	65	65	1
OS10G0189600	GSMUA_Achr5G03980_001	78	78	1
OS10G0189600	GSMUA_Achr5G14450_001	79	79	1
OS10G0190000	GSMUA_Achr2G23180_001	88	65	1
OS10G0190000	GSMUA_Achr3G13610_001	83	83	1
OS10G0190000	GSMUA_Achr6G08850_001	85	86	1
OS10G0190100	GSMUA_Achr4G14500_001	30	39	1
OS10G0190100	GSMUA_Achr8G04290_001	33	40	1
OS10G0190800	GSMUA_Achr4G18080_001	61	66	1
OS10G0190900	GSMUA_Achr11G13300_001	34	29	0
OS10G0191300	GSMUA_Achr4G23110_001	36	41	1
OS10G0191600	GSMUA_Achr1G25530_001	28	20	0
OS10G0191600	GSMUA_Achr8G31880_001	49	33	0
OS10G0191600	GSMUA_AchrUn_randomG00210_001	28	18	0
OS10G0191600	GSMUA_AchrUn_randomG22200_001	29	21	0
OS10G0191900	GSMUA_Achr10G20180_001	10	27	0
OS10G0194200	GSMUA_Achr1G00850_001	71	70	1
OS10G0194200	GSMUA_Achr4G26450_001	70	70	1
OS10G0194300	GSMUA_Achr3G29370_001	30	33	1
OS10G0195000	GSMUA_Achr5G01870_001	52	51	1
OS10G0195000	GSMUA_Achr9G26370_001	55	55	1
OS10G0196100	GSMUA_Achr4G10110_001	34	21	1
OS10G0196100	GSMUA_Achr8G24010_001	66	33	1
OS10G0198600	GSMUA_Achr10G20780_001	40	35	1
OS10G0198600	GSMUA_Achr1G12020_001	37	40	1
OS10G0200700	GSMUA_Achr9G15250_001	46	47	1
OS10G0200800	GSMUA_Achr4G25470_001	43	31	1
OS10G0203000	GSMUA_Achr11G02680_001	68	60	1
OS10G0203000	GSMUA_Achr4G26440_001	65	65	1
OS10G0203000	GSMUA_Achr5G20360_001	66	66	1
OS10G0203000	GSMUA_Achr8G12430_001	67	72	1
OS10G0204100	GSMUA_Achr11G00510_001	47	67	1
OS10G0204100	GSMUA_Achr2G12340_001	57	61	1
OS10G0204100	GSMUA_Achr5G14690_001	52	72	1
OS10G0204100	GSMUA_Achr7G01960_001	51	71	1
OS10G0205200	GSMUA_Achr11G00490_001	78	83	1
OS10G0205200	GSMUA_Achr11G22900_001	81	86	1
OS10G0205300	GSMUA_Achr11G00480_001	44	43	1
OS10G0205300	GSMUA_Achr11G22910_001	49	43	1
OS10G0205700	GSMUA_Achr3G15900_001	32	28	1
OS10G0206500	GSMUA_Achr1G27140_001	23	39	1
OS10G0206800	GSMUA_Achr3G29780_001	66	68	1
OS10G0206800	GSMUA_Achr4G06960_001	64	69	1
OS10G0207500	GSMUA_Achr6G06090_001	18	45	0
OS10G0207500	GSMUA_Achr8G26310_001	28	38	0
OS10G0207500	GSMUA_Achr9G01220_001	27	43	0
OS10G0207500	GSMUA_AchrUn_randomG13270_001	30	46	0
OS10G0207700	GSMUA_Achr3G30460_001	29	27	1
OS10G0207700	GSMUA_Achr7G26740_001	25	34	1
OS10G0208500	GSMUA_Achr4G07720_001	43	46	0
OS10G0208600	GSMUA_Achr1G27140_001	21	37	1
OS10G0209700	GSMUA_Achr3G30470_001	50	58	1
OS10G0210500	GSMUA_Achr2G14680_001	66	70	1
OS10G0210500	GSMUA_Achr2G22430_001	66	65	1
OS10G0210500	GSMUA_Achr3G01790_001	66	64	1
OS10G0210500	GSMUA_Achr4G24280_001	68	66	1
OS10G0213700	GSMUA_Achr3G26070_001	59	59	1
OS10G0214400	GSMUA_Achr10G19520_001	65	40	1
OS10G0214400	GSMUA_Achr8G18190_001	64	39	1
OS10G0254720	GSMUA_Achr9G18580_001	42	42	0
OS10G0315400	GSMUA_Achr3G24790_001	41	17	1
OS10G0315400	GSMUA_Achr8G06060_001	44	26	1
OS10G0316400	GSMUA_Achr1G13570_001	25	26	1
OS10G0316400	GSMUA_Achr2G06180_001	22	24	1
OS10G0316400	GSMUA_Achr5G08890_001	24	25	1
OS10G0316400	GSMUA_Achr6G27460_001	22	25	1
OS10G0316400	GSMUA_Achr7G26630_001	22	21	1
OS10G0316400	GSMUA_Achr8G28200_001	24	28	1
OS10G0317900	GSMUA_Achr3G30350_001	52	61	1
OS10G0320100	GSMUA_Achr3G30350_001	59	68	1
OS10G0320400	GSMUA_Achr9G07120_001	80	80	1
OS10G0321700	GSMUA_Achr4G03230_001	37	45	1
OS10G0321700	GSMUA_Achr9G07090_001	36	47	1
OS10G0323500	GSMUA_Achr9G07150_001	67	68	1
OS10G0323600	GSMUA_Achr1G04950_001	81	81	0
OS10G0323600	GSMUA_Achr1G11580_001	87	87	0
OS10G0323600	GSMUA_Achr4G01030_001	85	85	0
OS10G0323600	GSMUA_Achr5G09300_001	86	86	0
OS10G0323600	GSMUA_Achr6G22530_001	85	85	0
OS10G0323600	GSMUA_Achr9G00090_001	88	88	0
OS10G0323900	GSMUA_Achr1G04950_001	81	81	0
OS10G0323900	GSMUA_Achr1G11580_001	87	87	0
OS10G0323900	GSMUA_Achr4G01030_001	85	85	0
OS10G0323900	GSMUA_Achr5G09300_001	86	86	0
OS10G0323900	GSMUA_Achr6G22530_001	85	85	0
OS10G0323900	GSMUA_Achr9G00090_001	88	88	0
OS10G0324600	GSMUA_Achr6G16660_001	37	33	1
OS10G0324900	GSMUA_Achr10G06320_001	9	60	1
OS10G0324900	GSMUA_Achr10G06330_001	33	38	1
OS10G0324900	GSMUA_Achr11G08020_001	33	36	1
OS10G0325400	GSMUA_Achr2G19260_001	24	31	1
OS10G0326900	GSMUA_Achr6G22020_001	57	31	1
OS10G0326900	GSMUA_Achr8G03640_001	57	29	1
OS10G0326900	GSMUA_Achr8G03650_001	56	21	1
OS10G0326900	GSMUA_Achr9G11970_001	54	21	1
OS10G0326900	GSMUA_Achr9G12020_001	50	44	1
OS10G0326900	GSMUA_AchrUn_randomG22330_001	38	57	1
OS10G0327000	GSMUA_Achr6G22020_001	43	42	1
OS10G0327000	GSMUA_Achr8G03640_001	46	41	1
OS10G0327000	GSMUA_Achr8G03650_001	45	30	1
OS10G0327000	GSMUA_Achr9G11970_001	41	29	1
OS10G0327000	GSMUA_Achr9G12020_001	30	47	1
OS10G0327000	GSMUA_AchrUn_randomG22330_001	22	59	1
OS10G0327300	GSMUA_Achr10G08860_001	74	76	1
OS10G0327300	GSMUA_Achr9G25380_001	78	79	1
OS10G0328700	GSMUA_Achr1G00740_001	44	53	0
OS10G0329300	GSMUA_Achr7G03720_001	60	62	1
OS10G0329300	GSMUA_Achr8G33700_001	61	63	1
OS10G0330600	GSMUA_Achr4G25980_001	41	55	0
OS10G0330600	GSMUA_Achr4G26030_001	35	54	0
OS10G0330600	GSMUA_Achr5G11850_001	54	50	0
OS10G0330600	GSMUA_Achr5G11870_001	55	58	0
OS10G0331600	GSMUA_Achr3G16030_001	35	39	1
OS10G0331600	GSMUA_Achr4G14330_001	28	35	1
OS10G0331600	GSMUA_Achr4G14340_001	27	33	1
OS10G0331600	GSMUA_Achr4G32770_001	33	37	1
OS10G0331600	GSMUA_AchrUn_randomG25760_001	29	36	1
OS10G0332000	GSMUA_Achr3G16030_001	40	51	1
OS10G0332000	GSMUA_Achr4G14330_001	35	48	1
OS10G0332000	GSMUA_Achr4G14340_001	33	47	1
OS10G0332000	GSMUA_Achr4G32770_001	35	44	1
OS10G0332000	GSMUA_AchrUn_randomG25760_001	35	50	1
OS10G0332300	GSMUA_Achr3G16030_001	42	31	1
OS10G0332300	GSMUA_Achr4G14330_001	34	27	1
OS10G0332300	GSMUA_Achr4G14340_001	33	27	1
OS10G0332300	GSMUA_Achr4G32770_001	40	29	1
OS10G0332300	GSMUA_AchrUn_randomG25760_001	32	26	1
OS10G0335200	GSMUA_Achr10G11610_001	67	68	1
OS10G0335200	GSMUA_Achr6G16750_001	69	71	1
OS10G0337400	GSMUA_Achr4G07640_001	35	40	1
OS10G0337500	GSMUA_Achr4G10840_001	16	41	1
OS10G0337500	GSMUA_Achr4G10860_001	4	6	1
OS10G0337600	GSMUA_Achr1G09820_001	84	84	1
OS10G0337600	GSMUA_Achr4G06120_001	78	78	1
OS10G0337600	GSMUA_AchrUn_randomG04040_001	81	81	1
OS10G0337700	GSMUA_Achr9G09500_001	31	34	1
OS10G0339290	GSMUA_Achr10G11540_001	60	61	1
OS10G0339290	GSMUA_Achr10G11550_001	58	64	1
OS10G0339600	GSMUA_Achr10G11540_001	61	65	1
OS10G0339600	GSMUA_Achr10G11550_001	60	68	1
OS10G0340600	GSMUA_Achr4G25980_001	39	53	0
OS10G0340600	GSMUA_Achr4G26030_001	33	52	0
OS10G0340600	GSMUA_Achr5G11850_001	53	49	0
OS10G0340600	GSMUA_Achr5G11870_001	53	56	0
OS10G0341700	GSMUA_Achr9G08770_001	54	55	1
OS10G0343100	GSMUA_Achr10G11450_001	41	48	1
OS10G0343100	GSMUA_Achr4G10890_001	46	47	1
OS10G0343200	GSMUA_Achr10G07830_001	55	62	1
OS10G0343200	GSMUA_Achr11G06910_001	62	71	1
OS10G0343200	GSMUA_Achr1G08970_001	66	75	1
OS10G0343200	GSMUA_Achr2G02790_001	39	68	1
OS10G0343400	GSMUA_Achr4G04520_001	37	36	0
OS10G0343900	GSMUA_Achr4G18760_001	41	23	1
OS10G0343900	GSMUA_Achr5G14280_001	44	25	1
OS10G0343900	GSMUA_Achr5G29410_001	45	26	1
OS10G0344500	GSMUA_Achr11G13300_001	50	54	0
OS10G0344800	GSMUA_Achr7G12920_001	32	15	1
OS10G0344900	GSMUA_Achr11G13300_001	56	55	0
OS10G0345100	GSMUA_Achr11G13300_001	55	54	0
OS10G0345600	GSMUA_Achr10G11380_001	34	20	1
OS10G0345600	GSMUA_Achr4G07070_001	38	22	1
OS10G0345600	GSMUA_Achr4G14160_001	31	21	1
OS10G0345600	GSMUA_Achr6G07780_001	31	23	1
OS10G0345600	GSMUA_Achr7G26270_001	37	21	1
OS10G0345701	GSMUA_Achr10G11380_001	54	12	1
OS10G0345701	GSMUA_Achr4G07070_001	57	13	1
OS10G0345701	GSMUA_Achr4G14160_001	54	14	1
OS10G0345701	GSMUA_Achr6G07780_001	58	16	1
OS10G0345701	GSMUA_Achr7G26270_001	56	12	1
OS10G0346200	GSMUA_Achr3G30110_001	65	64	1
OS10G0346200	GSMUA_Achr4G10910_001	63	65	1
OS10G0346600	GSMUA_Achr10G11350_001	74	82	1
OS10G0346600	GSMUA_Achr6G16900_001	75	83	1
OS10G0347000	GSMUA_Achr10G11340_001	42	40	1
OS10G0347800	GSMUA_Achr4G07090_001	33	61	1
OS10G0347800	GSMUA_Achr7G26240_001	29	75	1
OS10G0348600	GSMUA_Achr6G21850_001	30	35	1
OS10G0348600	GSMUA_Achr9G11740_001	18	36	1
OS10G0348600	GSMUA_Achr9G11760_001	14	36	1
OS10G0350500	GSMUA_Achr10G06870_001	57	61	1
OS10G0350500	GSMUA_Achr1G06930_001	61	63	1
OS10G0350800	GSMUA_Achr4G07130_001	66	76	1
OS10G0351500	GSMUA_AchrUn_randomG04650_001	47	48	1
OS10G0351600	GSMUA_Achr1G12500_001	40	42	1
OS10G0351600	GSMUA_Achr1G12510_001	41	25	1
OS10G0351600	GSMUA_Achr1G12520_001	40	26	1
OS10G0351700	GSMUA_Achr1G12500_001	48	49	1
OS10G0351700	GSMUA_Achr1G12510_001	45	28	1
OS10G0351700	GSMUA_Achr1G12520_001	43	27	1
OS10G0352000	GSMUA_Achr7G26120_001	30	25	1
OS10G0352000	GSMUA_Achr7G26140_001	27	25	1
OS10G0352000	GSMUA_Achr9G18980_001	14	22	1
OS10G0355800	GSMUA_AchrUn_randomG06570_001	16	60	0
OS10G0356000	GSMUA_AchrUn_randomG03150_001	2	10	0
OS10G0357800	GSMUA_Achr6G24560_001	27	48	1
OS10G0358200	GSMUA_Achr8G30710_001	36	31	1
OS10G0358600	GSMUA_Achr1G12590_001	71	71	1
OS10G0358600	GSMUA_Achr2G06620_001	70	70	1
OS10G0358600	GSMUA_Achr8G31120_001	72	72	1
OS10G0358700	GSMUA_Achr9G19420_001	44	46	1
OS10G0359200	GSMUA_Achr1G22600_001	52	56	0
OS10G0359200	GSMUA_Achr3G29990_001	57	55	0
OS10G0359200	GSMUA_Achr6G24810_001	45	48	0
OS10G0359200	GSMUA_AchrUn_randomG07100_001	47	52	0
OS10G0359200	GSMUA_AchrUn_randomG12250_001	50	46	0
OS10G0359200	GSMUA_AchrUn_randomG22900_001	56	60	0
OS10G0359500	GSMUA_Achr2G06610_001	19	26	1
OS10G0359500	GSMUA_Achr7G26050_001	26	29	1
OS10G0360100	GSMUA_Achr4G14000_001	59	55	1
OS10G0360100	GSMUA_Achr7G25940_001	57	60	1
OS10G0360900	GSMUA_AchrUn_randomG01720_001	17	32	1
OS10G0362300	GSMUA_Achr1G22740_001	42	31	1
OS10G0362300	GSMUA_Achr4G17470_001	45	35	1
OS10G0362300	GSMUA_AchrUn_randomG08400_001	46	29	1
OS10G0363100	GSMUA_Achr11G07300_001	78	55	1
OS10G0363500	GSMUA_Achr1G12600_001	34	50	1
OS10G0363600	GSMUA_Achr2G22090_001	35	44	1
OS10G0365900	GSMUA_Achr5G02060_001	61	13	1
OS10G0368400	GSMUA_Achr4G10500_001	90	90	0
OS10G0368902	GSMUA_Achr4G03510_001	56	46	1
OS10G0369000	GSMUA_Achr3G24620_001	75	76	1
OS10G0369500	GSMUA_AchrUn_randomG19700_001	43	71	1
OS10G0369500	GSMUA_AchrUn_randomG19720_001	42	70	1
OS10G0369900	GSMUA_Achr1G21570_001	83	83	1
OS10G0369900	GSMUA_AchrUn_randomG14150_001	83	70	1
OS10G0369900	GSMUA_AchrUn_randomG16750_001	83	82	1
OS10G0370000	GSMUA_Achr2G22130_001	39	24	1
OS10G0370000	GSMUA_Achr6G10470_001	38	20	1
OS10G0370500	GSMUA_Achr2G14810_001	66	42	1
OS10G0370500	GSMUA_Achr2G14830_001	64	60	1
OS10G0370800	GSMUA_Achr2G14810_001	23	41	1
OS10G0370800	GSMUA_Achr2G14830_001	22	57	1
OS10G0371000	GSMUA_Achr11G13000_001	58	59	1
OS10G0371000	GSMUA_Achr1G21560_001	55	44	1
OS10G0371000	GSMUA_Achr2G07550_001	30	46	1
OS10G0371000	GSMUA_AchrUn_randomG14160_001	53	55	1
OS10G0371100	GSMUA_Achr10G19030_001	29	38	1
OS10G0371100	GSMUA_Achr3G01650_001	30	33	1
OS10G0371100	GSMUA_Achr6G10440_001	28	39	1
OS10G0372800	GSMUA_Achr2G06610_001	7	7	1
OS10G0372800	GSMUA_Achr7G26050_001	4	4	1
OS10G0375600	GSMUA_AchrUn_randomG02100_001	13	59	0
OS10G0375700	GSMUA_Achr10G19140_001	57	32	1
OS10G0375700	GSMUA_Achr8G17220_001	54	31	1
OS10G0376200	GSMUA_Achr10G25680_001	45	49	1
OS10G0376200	GSMUA_Achr6G10350_001	33	45	1
OS10G0376200	GSMUA_AchrUn_randomG21030_001	36	55	1
OS10G0376400	GSMUA_Achr8G17620_001	39	50	1
OS10G0376900	GSMUA_Achr10G19180_001	33	55	1
OS10G0376900	GSMUA_Achr2G22310_001	40	55	1
OS10G0376900	GSMUA_Achr6G10290_001	46	52	1
OS10G0376900	GSMUA_Achr8G17650_001	40	44	1
OS10G0377000	GSMUA_Achr1G21460_001	37	25	1
OS10G0377300	GSMUA_Achr10G24810_001	26	32	1
OS10G0377300	GSMUA_Achr10G25670_001	21	34	1
OS10G0377300	GSMUA_Achr10G30330_001	23	27	1
OS10G0377300	GSMUA_Achr2G14750_001	29	31	1
OS10G0377300	GSMUA_Achr3G06620_001	28	31	1
OS10G0377300	GSMUA_Achr6G10310_001	27	39	1
OS10G0377300	GSMUA_Achr7G11760_001	29	35	1
OS10G0377300	GSMUA_Achr7G12740_001	26	35	1
OS10G0377300	GSMUA_Achr9G14960_001	24	26	1
OS10G0377400	GSMUA_Achr3G01690_001	84	83	1
OS10G0377400	GSMUA_Achr3G21290_001	82	81	1
OS10G0377400	GSMUA_Achr8G18090_001	83	83	1
OS10G0377800	GSMUA_Achr2G22320_001	68	69	1
OS10G0378300	GSMUA_Achr10G19250_001	35	68	1
OS10G0378300	GSMUA_Achr2G14730_001	65	62	1
OS10G0378300	GSMUA_Achr6G10230_001	33	79	1
OS10G0378400	GSMUA_Achr8G19070_001	59	60	1
OS10G0378400	GSMUA_AchrUn_randomG16660_001	62	74	1
OS10G0378450	GSMUA_Achr3G06790_001	28	17	1
OS10G0382300	GSMUA_Achr2G22360_001	62	61	1
OS10G0388200	GSMUA_Achr6G24370_001	74	74	1
OS10G0388900	GSMUA_Achr11G13520_001	61	57	1
OS10G0389000	GSMUA_Achr6G10140_001	54	64	1
OS10G0389100	GSMUA_Achr9G29140_001	30	20	1
OS10G0389200	GSMUA_Achr9G29140_001	44	44	1
OS10G0389300	GSMUA_Achr9G29140_001	43	29	1
OS10G0389800	GSMUA_Achr11G13160_001	67	67	1
OS10G0389800	GSMUA_Achr2G14980_001	64	61	1
OS10G0389800	GSMUA_AchrUn_randomG12550_001	64	63	1
OS10G0390100	GSMUA_Achr6G10830_001	48	44	1
OS10G0390900	GSMUA_Achr10G17380_001	37	15	1
OS10G0390900	GSMUA_Achr1G21830_001	31	17	1
OS10G0390900	GSMUA_Achr3G01930_001	13	8	1
OS10G0391100	GSMUA_Achr11G09260_001	42	17	1
OS10G0391100	GSMUA_Achr8G16790_001	37	15	1
OS10G0391300	GSMUA_Achr8G30500_001	38	49	1
OS10G0392600	GSMUA_Achr1G21880_001	55	63	1
OS10G0392600	GSMUA_Achr4G24030_001	53	59	1
OS10G0392700	GSMUA_Achr11G20200_001	4	13	0
OS10G0392900	GSMUA_Achr6G35710_001	38	23	1
OS10G0393100	GSMUA_Achr1G17420_001	33	71	1
OS10G0393100	GSMUA_Achr3G14450_001	76	76	1
OS10G0393100	GSMUA_Achr4G16430_001	7	19	1
OS10G0393100	GSMUA_Achr9G20490_001	17	61	1
OS10G0393600	GSMUA_Achr6G35710_001	35	22	1
OS10G0393800	GSMUA_Achr6G35710_001	39	39	1
OS10G0394000	GSMUA_Achr6G35710_001	43	37	1
OS10G0394100	GSMUA_Achr7G22350_001	25	53	0
OS10G0394100	GSMUA_Achr7G22370_001	15	23	0
OS10G0394200	GSMUA_Achr10G17540_001	52	41	1
OS10G0395000	GSMUA_Achr7G11420_001	61	67	1
OS10G0395150	GSMUA_Achr3G07960_001	65	22	0
OS10G0395400	GSMUA_Achr1G03800_001	35	38	1
