Gene stable ID	Chlamydomonas reinhardtii gene stable ID	% identity	Chlamydomonas reinhardtii % identity	Orthology confidence [0 low, 1 high]
OS08G0531300	CHLREDRAFT_189732	38	43	1
OS08G0531600	CHLREDRAFT_171833	11	34	1
OS08G0532200	CHLREDRAFT_138524	62	64	1
OS08G0532300	CHLREDRAFT_113074	48	48	1
OS08G0532900	CHLREDRAFT_194512	23	24	1
OS08G0533300	CHLREDRAFT_186726	29	18	1
OS08G0533300	CHLREDRAFT_189688	30	24	1
OS08G0533600	CHLREDRAFT_186726	32	19	1
OS08G0533600	CHLREDRAFT_189688	31	25	1
OS08G0535600	CHLREDRAFT_196559	42	36	0
OS08G0535700	CHLREDRAFT_206119	28	26	1
OS08G0536000	CHLREDRAFT_139515	63	66	1
OS08G0537600	CHLREDRAFT_195506	24	23	1
OS08G0537800	CHLREDRAFT_55169	46	34	1
OS08G0538000	CHLREDRAFT_82920	55	55	1
OS08G0538700	CHLREDRAFT_187248	22	19	1
OS08G0539100	CHLREDRAFT_132294	27	37	0
OS08G0539600	CHLREDRAFT_127770	32	18	1
OS08G0540100	CHLREDRAFT_142289	9	57	0
OS08G0540100	CHLREDRAFT_97943	24	56	0
OS08G0540300	CHLREDRAFT_100959	38	47	1
OS08G0540400	CHLREDRAFT_123538	33	44	1
OS08G0540400	CHLREDRAFT_126628	36	41	1
OS08G0540400	CHLREDRAFT_127871	36	42	1
OS08G0540400	CHLREDRAFT_128451	36	33	1
OS08G0540400	CHLREDRAFT_59450	33	38	1
OS08G0540500	CHLREDRAFT_194190	26	29	1
OS08G0541400	CHLREDRAFT_79446	41	51	1
OS08G0542000	CHLREDRAFT_206042	63	56	1
OS08G0542100	CHLREDRAFT_206194	31	32	0
OS08G0542900	CHLREDRAFT_186849	2	1	1
OS08G0544400	CHLREDRAFT_181729	11	38	1
OS08G0544900	CHLREDRAFT_118594	20	47	1
OS08G0546700	CHLREDRAFT_149870	25	22	1
OS08G0547100	CHLREDRAFT_101528	31	40	1
OS08G0547500	CHLREDRAFT_98837	15	39	1
OS08G0548200	CHLREDRAFT_176	56	55	1
OS08G0548300	CHLREDRAFT_161785	20	32	1
OS08G0548900	CHLREDRAFT_183620	72	70	1
OS08G0549300	CHLREDRAFT_187994	34	40	1
OS08G0550100	CHLREDRAFT_127039	53	53	1
OS08G0553800	CHLREDRAFT_132437	55	57	1
OS08G0554000	CHLREDRAFT_166708	25	29	1
OS08G0554900	CHLREDRAFT_127873	66	67	1
OS08G0555000	CHLREDRAFT_127873	74	32	1
OS08G0555200	CHLREDRAFT_127873	66	67	1
OS08G0555300	CHLREDRAFT_127873	36	10	1
OS08G0556200	CHLREDRAFT_155610	34	41	1
OS08G0556300	CHLREDRAFT_130814	22	25	1
OS08G0556400	CHLREDRAFT_186248	7	8	1
OS08G0556900	CHLREDRAFT_206048	42	34	1
OS08G0557000	CHLREDRAFT_114243	39	41	1
OS08G0557000	CHLREDRAFT_147387	42	28	1
OS08G0557400	CHLREDRAFT_117512	33	55	1
OS08G0557600	CHLREDRAFT_139735	47	47	1
OS08G0557700	CHLREDRAFT_183677	35	34	1
OS08G0557900	CHLREDRAFT_23981	40	44	1
OS08G0558000	CHLREDRAFT_195585	61	44	1
OS08G0558200	CHLREDRAFT_112349	43	52	1
OS08G0558400	CHLREDRAFT_126179	0	0	1
OS08G0558400	CHLREDRAFT_180630	0	0	1
OS08G0558600	CHLREDRAFT_128777	43	47	1
OS08G0558600	CHLREDRAFT_136188	35	38	1
OS08G0558600	CHLREDRAFT_195403	49	54	1
OS08G0558600	CHLREDRAFT_195404	39	43	1
OS08G0558700	CHLREDRAFT_175037	27	16	1
OS08G0558800	CHLREDRAFT_195585	61	45	1
OS08G0559200	CHLREDRAFT_57302	57	58	0
OS08G0559300	CHLREDRAFT_117813	48	53	1
OS08G0559400	CHLREDRAFT_132902	66	69	1
OS08G0559600	CHLREDRAFT_129639	68	67	1
OS08G0560900	CHLREDRAFT_184971	57	59	0
OS08G0562100	CHLREDRAFT_192083	58	61	1
OS08G0562700	CHLREDRAFT_120875	0	1	1
OS08G0562700	CHLREDRAFT_132291	47	26	1
OS08G0563300	CHLREDRAFT_183904	28	31	1
OS08G0564100	CHLREDRAFT_132213	53	53	0
OS08G0564500	CHLREDRAFT_183857	40	34	1
OS08G0566400	CHLREDRAFT_101965	38	43	1
OS08G0566600	CHLREDRAFT_127079	49	43	1
OS08G0566900	CHLREDRAFT_117624	42	38	1
OS08G0567200	CHLREDRAFT_111793	27	60	1
OS09G0101100	CHLREDRAFT_154125	10	23	1
OS09G0103100	CHLREDRAFT_122836	30	32	1
OS09G0103600	CHLREDRAFT_135470	41	57	1
OS09G0103800	CHLREDRAFT_106360	10	49	1
OS09G0104300	CHLREDRAFT_183873	38	39	1
OS09G0106700	CHLREDRAFT_112237	16	53	1
OS09G0109500	CHLREDRAFT_54133	53	53	1
OS09G0109800	CHLREDRAFT_205980	40	51	1
OS09G0110400	CHLREDRAFT_111305	38	45	1
OS09G0110750	DAA00925	50	13	1
OS09G0114500	CHLREDRAFT_13743	34	18	1
OS09G0115400	CHLREDRAFT_116226	44	46	0
OS09G0115500	CHLREDRAFT_185012	37	43	1
OS09G0116050	CHLREDRAFT_106059	15	27	1
OS09G0116400	CHLREDRAFT_113466	15	47	0
OS09G0121000	CHLREDRAFT_150721	41	4	1
OS09G0121000	CHLREDRAFT_192612	39	4	1
OS09G0121050	CHLREDRAFT_150721	15	7	1
OS09G0121050	CHLREDRAFT_192612	10	5	1
OS09G0121900	CHLREDRAFT_149530	31	8	1
OS09G0123200	CHLREDRAFT_174860	2	2	1
OS09G0123200	CHLREDRAFT_188296	1	1	1
OS09G0125900	CHLREDRAFT_142001	32	26	1
OS09G0127800	CHLREDRAFT_195437	62	61	0
OS09G0128600	CHLREDRAFT_144229	23	22	1
OS09G0133200	CHLREDRAFT_137062	53	50	1
OS09G0133600	CHLREDRAFT_206187	31	32	1
OS09G0133600	CHLREDRAFT_206188	32	24	1
OS09G0133600	CHLREDRAFT_206189	32	32	1
OS09G0134500	CHLREDRAFT_172711	28	17	1
OS09G0135100	CHLREDRAFT_167079	21	5	1
OS09G0240200	CHLREDRAFT_149159	16	5	1
OS09G0240200	CHLREDRAFT_159133	19	15	1
OS09G0240500	CHLREDRAFT_150514	37	34	1
OS09G0241100	CHLREDRAFT_193148	20	14	1
OS09G0242300	CHLREDRAFT_130713	44	44	1
OS09G0244900	CHLREDRAFT_5404	46	45	1
OS09G0245500	CHLREDRAFT_191845	17	18	1
OS09G0246200	CHLREDRAFT_111616	11	34	0
OS09G0246250	CHLREDRAFT_100573	30	15	1
OS09G0249000	CHLREDRAFT_64643	45	47	1
OS09G0249600	CHLREDRAFT_175482	35	37	1
OS09G0249700	CHLREDRAFT_131550	61	61	1
OS09G0249900	CHLREDRAFT_190440	62	62	1
OS09G0250700	CHLREDRAFT_104846	38	51	1
OS09G0250800	CHLREDRAFT_142001	36	40	1
OS09G0252000	CHLREDRAFT_130648	57	57	1
OS09G0252100	CHLREDRAFT_118204	55	53	1
OS09G0252700	CHLREDRAFT_111258	2	6	1
OS09G0252800	CHLREDRAFT_129201	18	59	1
OS09G0258600	CHLREDRAFT_77517	70	64	1
OS09G0261300	CHLREDRAFT_196298	55	51	1
OS09G0266000	CHLREDRAFT_186610	24	7	1
OS09G0267600	CHLREDRAFT_80582	34	46	1
OS09G0270900	CHLREDRAFT_188814	22	38	0
OS09G0277800	CHLREDRAFT_122688	54	68	1
OS09G0278300	CHLREDRAFT_195580	13	13	1
OS09G0279100	CHLREDRAFT_167901	38	29	1
OS09G0279600	CHLREDRAFT_116827	48	53	1
OS09G0280300	CHLREDRAFT_94613	22	28	0
OS09G0280600	CHLREDRAFT_149279	37	34	1
OS09G0281600	CHLREDRAFT_156968	3	5	1
OS09G0281600	CHLREDRAFT_170799	11	16	1
OS09G0284200	CHLREDRAFT_132486	81	81	1
OS09G0284400	CHLREDRAFT_132633	30	34	1
OS09G0284600	CHLREDRAFT_147409	2	1	1
OS09G0286400	CHLREDRAFT_107183	9	43	1
OS09G0286400	CHLREDRAFT_148674	21	23	1
OS09G0286400	CHLREDRAFT_170866	21	13	1
OS09G0287300	CHLREDRAFT_111403	27	44	1
OS09G0293400	CHLREDRAFT_152525	90	90	1
OS09G0293900	CHLREDRAFT_106360	11	45	1
OS09G0294000	CHLREDRAFT_196925	49	49	1
OS09G0294300	CHLREDRAFT_188669	19	37	0
OS09G0296700	CHLREDRAFT_143608	24	39	1
OS09G0296700	CHLREDRAFT_149711	6	2	1
OS09G0296700	CHLREDRAFT_179989	38	4	1
OS09G0296800	CHLREDRAFT_205903	46	37	1
OS09G0297000	CHLREDRAFT_183446	48	48	1
OS09G0297100	CHLREDRAFT_187409	58	62	1
OS09G0297400	CHLREDRAFT_182319	49	50	1
OS09G0297400	CHLREDRAFT_191135	50	51	1
OS09G0298200	CHLREDRAFT_136037	57	56	1
OS09G0298400	CHLREDRAFT_195115	26	25	1
OS09G0299200	CHLREDRAFT_196473	35	14	1
OS09G0299300	CHLREDRAFT_191657	34	15	1
OS09G0307800	CHLREDRAFT_167893	21	4	1
OS09G0308900	CHLREDRAFT_108112	9	16	1
OS09G0314333	CHLREDRAFT_144907	29	28	1
OS09G0314333	CHLREDRAFT_149680	24	31	1
OS09G0314333	CHLREDRAFT_193755	31	31	1
OS09G0314400	CHLREDRAFT_173547	27	46	1
OS09G0314500	CHLREDRAFT_144221	34	26	1
OS09G0314900	CHLREDRAFT_165050	32	35	1
OS09G0315050	CHLREDRAFT_173928	10	1	1
OS09G0315100	CHLREDRAFT_173928	33	2	1
OS09G0315700	CHLREDRAFT_80312	24	49	1
OS09G0320400	CHLREDRAFT_121791	37	7	1
OS09G0321900	CHLREDRAFT_692	54	56	1
OS09G0322200	CHLREDRAFT_127540	20	24	1
OS09G0322900	CHLREDRAFT_205880	38	15	1
OS09G0325700	CHLREDRAFT_121320	34	41	1
OS09G0326800	CHLREDRAFT_137945	56	56	0
OS09G0326850	CHLREDRAFT_205605	39	45	1
OS09G0326900	CHLREDRAFT_142465	41	41	1
OS09G0327400	CHLREDRAFT_80327	43	42	1
OS09G0327550	CHLREDRAFT_146582	20	23	1
OS09G0332300	CHLREDRAFT_181729	7	40	1
OS09G0332700	CHLREDRAFT_173168	21	11	1
OS09G0332700	CHLREDRAFT_193342	20	7	1
OS09G0333000	CHLREDRAFT_181729	7	38	1
OS09G0333500	CHLREDRAFT_181729	1	1	1
OS09G0333600	CHLREDRAFT_173168	22	10	1
OS09G0333600	CHLREDRAFT_193342	22	7	1
OS09G0334600	CHLREDRAFT_161646	48	30	1
OS09G0338400	CHLREDRAFT_191269	64	62	0
OS09G0338500	CHLREDRAFT_182572	18	18	0
OS09G0338500	CHLREDRAFT_32523	21	6	0
OS09G0339800	CHLREDRAFT_100701	9	14	1
OS09G0339800	CHLREDRAFT_115518	8	14	1
OS09G0339800	CHLREDRAFT_123120	8	14	1
OS09G0339800	CHLREDRAFT_145556	8	13	1
OS09G0344800	CHLREDRAFT_151478	19	10	1
OS09G0345000	CHLREDRAFT_102417	44	56	1
OS09G0346400	CHLREDRAFT_190448	12	13	1
OS09G0346600	CHLREDRAFT_145585	24	25	0
OS09G0347500	CHLREDRAFT_188207	77	57	1
OS09G0347700	CHLREDRAFT_188207	76	76	1
OS09G0347800	CHLREDRAFT_170595	18	19	1
OS09G0347900	CHLREDRAFT_102803	31	17	1
OS09G0352400	CHLREDRAFT_107181	32	59	1
OS09G0359700	CHLREDRAFT_195405	34	27	1
OS09G0359700	CHLREDRAFT_195406	34	27	1
OS09G0359800	CHLREDRAFT_205758	53	60	1
OS09G0359900	CHLREDRAFT_173838	22	27	1
OS09G0360500	CHLREDRAFT_113103	25	34	1
OS09G0360500	CHLREDRAFT_167816	19	29	1
OS09G0360500	CHLREDRAFT_167834	22	35	1
OS09G0360900	CHLREDRAFT_129367	17	11	1
OS09G0360900	CHLREDRAFT_81156	2	2	1
OS09G0361200	CHLREDRAFT_139332	54	52	1
OS09G0361400	CHLREDRAFT_127172	30	30	1
OS09G0361400	CHLREDRAFT_146232	28	28	1
OS09G0361500	CHLREDRAFT_120595	1	2	1
OS09G0363600	CHLREDRAFT_188122	23	17	1
OS09G0363900	CHLREDRAFT_140509	21	20	0
OS09G0364500	CHLREDRAFT_8258	32	26	1
OS09G0364900	CHLREDRAFT_187709	43	18	1
OS09G0365900	CHLREDRAFT_146556	34	20	1
OS09G0368200	CHLREDRAFT_173525	20	18	0
OS09G0368500	CHLREDRAFT_173525	21	18	0
OS09G0370200	CHLREDRAFT_159985	24	29	0
OS09G0370300	CHLREDRAFT_142231	44	47	1
OS09G0371000	CHLREDRAFT_144824	31	31	1
OS09G0371000	CHLREDRAFT_169959	18	19	1
OS09G0371100	CHLREDRAFT_144824	27	27	1
OS09G0371100	CHLREDRAFT_169959	14	15	1
OS09G0371200	CHLREDRAFT_144824	25	27	1
OS09G0371200	CHLREDRAFT_169959	14	16	1
OS09G0371300	CHLREDRAFT_144824	20	22	1
OS09G0371300	CHLREDRAFT_169959	8	9	1
OS09G0371400	CHLREDRAFT_144824	16	15	1
OS09G0371400	CHLREDRAFT_169959	13	13	1
OS09G0373000	CHLREDRAFT_182136	66	61	1
OS09G0378300	CHLREDRAFT_132801	10	45	1
OS09G0378300	CHLREDRAFT_39075	21	57	1
OS09G0379900	CHLREDRAFT_154375	25	8	1
OS09G0380000	CHLREDRAFT_119897	29	9	1
OS09G0380200	CHLREDRAFT_205937	27	18	1
OS09G0380300	CHLREDRAFT_196674	20	11	0
OS09G0381100	CHLREDRAFT_121791	38	40	1
OS09G0381400	CHLREDRAFT_148474	19	19	0
OS09G0381400	CHLREDRAFT_155869	38	28	0
OS09G0383400	CHLREDRAFT_144028	23	21	1
OS09G0385700	CHLREDRAFT_117820	39	26	0
OS09G0386400	CHLREDRAFT_76525	33	33	1
OS09G0386500	CHLREDRAFT_193681	37	41	1
OS09G0388400	CHLREDRAFT_176526	14	18	0
OS09G0390400	CHLREDRAFT_80907	9	2	1
OS09G0393200	CHLREDRAFT_167987	30	3	1
OS09G0393501	CHLREDRAFT_176526	20	8	0
OS09G0393801	CHLREDRAFT_176526	27	9	0
OS09G0394100	CHLREDRAFT_206199	27	31	1
OS09G0394500	CHLREDRAFT_196325	35	34	1
OS09G0394700	CHLREDRAFT_146499	23	27	1
OS09G0394700	CHLREDRAFT_157360	19	26	1
OS09G0394700	CHLREDRAFT_188602	21	12	1
OS09G0394700	CHLREDRAFT_206127	17	23	1
OS09G0396300	CHLREDRAFT_190730	21	7	1
OS09G0397900	CHLREDRAFT_111783	38	46	1
OS09G0402300	CHLREDRAFT_195580	48	12	1
OS09G0403300	CHLREDRAFT_196723	10	19	1
OS09G0407200	CHLREDRAFT_80907	31	33	1
OS09G0407300	CHLREDRAFT_167272	15	23	1
OS09G0407700	CHLREDRAFT_115365	40	51	0
OS09G0407900	CHLREDRAFT_119899	14	63	0
OS09G0408600	CHLREDRAFT_196500	44	53	1
OS09G0409950	CHLREDRAFT_168749	4	1	1
OS09G0410125	CHLREDRAFT_168749	18	8	1
OS09G0410300	CHLREDRAFT_168749	4	1	1
OS09G0411500	CHLREDRAFT_143909	11	3	1
OS09G0411500	CHLREDRAFT_150291	12	3	1
OS09G0411650	CHLREDRAFT_193086	31	32	1
OS09G0413000	CHLREDRAFT_95634	5	3	1
OS09G0413100	CHLREDRAFT_175411	24	20	1
OS09G0413500	CHLREDRAFT_195595	52	27	1
OS09G0415800	CHLREDRAFT_196430	44	45	1
OS09G0415800	CHLREDRAFT_196624	45	45	1
OS09G0415800	CHLREDRAFT_20801	33	17	1
OS09G0416700	CHLREDRAFT_195463	35	29	1
OS09G0416800	CHLREDRAFT_184772	59	55	1
OS09G0420600	CHLREDRAFT_115832	34	34	1
OS09G0420700	CHLREDRAFT_154148	49	44	1
OS09G0420800	CHLREDRAFT_196845	94	94	0
OS09G0421100	CHLREDRAFT_128965	54	44	1
OS09G0421100	CHLREDRAFT_175692	50	39	1
OS09G0423400	CHLREDRAFT_115088	20	25	0
OS09G0423400	CHLREDRAFT_206012	24	25	0
OS09G0423600	CHLREDRAFT_113664	28	40	1
OS09G0423700	CHLREDRAFT_190082	25	22	1
OS09G0424300	CHLREDRAFT_183928	34	35	1
OS09G0428900	CHLREDRAFT_152087	14	21	1
OS09G0431500	CHLREDRAFT_185094	28	31	1
OS09G0434000	CHLREDRAFT_186244	36	5	1
OS09G0434100	CHLREDRAFT_186244	18	7	1
OS09G0434900	CHLREDRAFT_119156	9	33	1
OS09G0434900	CHLREDRAFT_121942	14	30	1
OS09G0434900	CHLREDRAFT_176358	11	32	1
OS09G0435250	CHLREDRAFT_119156	3	35	1
OS09G0435250	CHLREDRAFT_121942	4	29	1
OS09G0435250	CHLREDRAFT_176358	4	30	1
OS09G0436500	CHLREDRAFT_205570	31	18	1
OS09G0436900	CHLREDRAFT_131630	24	16	1
OS09G0437900	CHLREDRAFT_154720	48	50	1
OS09G0438400	CHLREDRAFT_118793	25	35	1
OS09G0438700	CHLREDRAFT_160392	38	43	1
OS09G0439000	CHLREDRAFT_154372	10	13	0
OS09G0439000	CHLREDRAFT_174912	10	17	0
OS09G0439050	CHLREDRAFT_196265	19	28	1
OS09G0442300	CHLREDRAFT_169428	29	18	0
OS09G0442300	CHLREDRAFT_22333	33	19	0
OS09G0442600	CHLREDRAFT_138526	20	17	1
OS09G0442700	CHLREDRAFT_196757	35	37	1
OS09G0444200	CHLREDRAFT_186846	22	18	1
OS09G0444700	CHLREDRAFT_96857	37	33	1
OS09G0446200	CHLREDRAFT_152585	31	28	1
OS09G0446800	CHLREDRAFT_127560	47	56	1
OS09G0448200	CHLREDRAFT_121784	15	41	1
OS09G0448200	CHLREDRAFT_121823	34	34	1
OS09G0448200	CHLREDRAFT_121889	11	40	1
OS09G0448200	CHLREDRAFT_123407	30	37	1
OS09G0450300	CHLREDRAFT_193464	19	21	1
OS09G0450600	CHLREDRAFT_143837	25	23	1
OS09G0451500	CHLREDRAFT_182974	37	36	1
OS09G0452300	CHLREDRAFT_196325	43	16	1
OS09G0453000	CHLREDRAFT_150322	34	30	1
OS09G0453000	CHLREDRAFT_74202	35	39	1
OS09G0453200	CHLREDRAFT_195664	40	40	1
OS09G0453400	CHLREDRAFT_183472	26	34	1
OS09G0453800	CHLREDRAFT_136460	37	43	1
OS09G0453900	CHLREDRAFT_105117	17	42	1
OS09G0454100	CHLREDRAFT_193698	28	24	1
OS09G0454100	CHLREDRAFT_206028	26	21	1
OS09G0454500	CHLREDRAFT_206201	24	17	1
OS09G0454600	CHLREDRAFT_196712	57	57	0
OS09G0455200	CHLREDRAFT_122706	16	60	1
OS09G0455400	CHLREDRAFT_146566	56	11	1
OS09G0457400	CHLREDRAFT_118171	48	52	1
OS09G0457400	CHLREDRAFT_173725	40	43	1
OS09G0457600	CHLREDRAFT_118171	47	51	1
OS09G0457600	CHLREDRAFT_173725	40	43	1
OS09G0457800	CHLREDRAFT_118171	48	51	1
OS09G0457800	CHLREDRAFT_173725	41	44	1
OS09G0457900	CHLREDRAFT_205920	27	11	0
OS09G0459600	CHLREDRAFT_172865	22	14	1
OS09G0459800	CHLREDRAFT_174569	35	38	1
OS09G0460000	CHLREDRAFT_31124	32	32	1
OS09G0460200	CHLREDRAFT_133099	39	30	1
OS09G0464000	CHLREDRAFT_196245	16	15	0
OS09G0464000	CHLREDRAFT_196521	17	13	0
OS09G0465800	CHLREDRAFT_122918	20	32	1
OS09G0467100	CHLREDRAFT_193566	45	49	1
OS09G0469400	CHLREDRAFT_132067	41	19	1
OS09G0469900	CHLREDRAFT_194967	65	61	1
OS09G0469950	CHLREDRAFT_205915	48	24	1
OS09G0470000	CHLREDRAFT_205915	58	11	1
OS09G0471900	CHLREDRAFT_114222	22	50	1
OS09G0472100	CHLREDRAFT_142001	40	44	1
OS09G0472200	CHLREDRAFT_142001	39	43	1
OS09G0474300	CHLREDRAFT_154398	45	36	1
OS09G0474800	CHLREDRAFT_111968	22	56	1
OS09G0479200	CHLREDRAFT_114023	26	22	1
OS09G0481200	CHLREDRAFT_165416	28	37	1
OS09G0482000	CHLREDRAFT_147602	22	19	1
OS09G0482100	CHLREDRAFT_138117	79	79	1
OS09G0482400	CHLREDRAFT_138117	80	79	1
OS09G0482600	CHLREDRAFT_138117	80	79	1
OS09G0482620	CHLREDRAFT_107183	19	43	1
OS09G0482620	CHLREDRAFT_148674	25	13	1
OS09G0482620	CHLREDRAFT_170866	25	8	1
OS09G0482680	CHLREDRAFT_186221	32	35	1
OS09G0483600	CHLREDRAFT_143867	28	24	1
OS09G0484800	CHLREDRAFT_149072	31	37	0
OS09G0484900	CHLREDRAFT_196076	20	14	0
OS09G0485201	DAA00967	81	81	1
OS09G0485900	CHLREDRAFT_109540	19	74	0
OS09G0485900	CHLREDRAFT_139831	62	61	0
OS09G0486700	CHLREDRAFT_183965	27	16	1
OS09G0487200	CHLREDRAFT_93782	8	22	1
OS09G0487600	CHLREDRAFT_173470	26	21	1
OS09G0488000	CHLREDRAFT_165420	10	11	0
OS09G0489200	CHLREDRAFT_121559	26	50	1
OS09G0491532	CHLREDRAFT_101247	10	42	1
OS09G0491532	CHLREDRAFT_101657	9	37	1
OS09G0491532	CHLREDRAFT_105679	9	39	1
OS09G0491532	CHLREDRAFT_115124	11	48	1
OS09G0491532	CHLREDRAFT_186869	18	4	1
OS09G0491532	CHLREDRAFT_195928	18	5	1
OS09G0491532	CHLREDRAFT_96716	9	42	1
OS09G0491740	CHLREDRAFT_191597	26	18	1
OS09G0491772	CHLREDRAFT_137452	63	71	1
OS09G0493400	CHLREDRAFT_151335	16	15	0
OS09G0493800	CHLREDRAFT_187190	30	20	1
OS09G0497100	CHLREDRAFT_123505	17	53	1
OS09G0497400	CHLREDRAFT_130716	41	38	1
OS09G0498500	CHLREDRAFT_153238	25	20	0
OS09G0500300	CHLREDRAFT_147252	21	18	1
OS09G0500600	CHLREDRAFT_138607	42	56	1
OS09G0501200	CHLREDRAFT_191758	70	70	1
OS09G0501700	CHLREDRAFT_191758	54	69	1
OS09G0501850	CHLREDRAFT_120341	48	57	1
OS09G0502000	CHLREDRAFT_191758	69	69	1
OS09G0503400	CHLREDRAFT_132801	10	43	1
OS09G0503400	CHLREDRAFT_39075	21	57	1
OS09G0504400	CHLREDRAFT_114182	35	42	1
OS09G0505300	CHLREDRAFT_196283	36	25	1
OS09G0505600	CHLREDRAFT_133001	43	39	1
OS09G0505700	CHLREDRAFT_6964	57	52	1
OS09G0505800	CHLREDRAFT_170716	46	58	1
OS09G0505800	CHLREDRAFT_77471	47	58	1
OS09G0505900	CHLREDRAFT_193786	23	22	1
OS09G0506000	CHLREDRAFT_193786	30	27	1
OS09G0507100	CHLREDRAFT_171833	11	36	1
OS09G0507300	CHLREDRAFT_146556	32	19	1
OS09G0507600	CHLREDRAFT_194512	21	21	1
OS09G0507800	CHLREDRAFT_195599	64	63	1
OS09G0508900	CHLREDRAFT_141578	31	26	1
OS09G0508900	CHLREDRAFT_146176	24	27	1
OS09G0509200	CHLREDRAFT_139515	62	65	1
OS09G0509500	CHLREDRAFT_175615	15	10	1
OS09G0509500	CHLREDRAFT_176249	15	9	1
OS09G0510200	CHLREDRAFT_189631	78	71	1
OS09G0510700	CHLREDRAFT_195506	24	23	1
OS09G0512000	CHLREDRAFT_188207	28	28	1
OS09G0512900	CHLREDRAFT_156907	39	34	1
OS09G0513000	CHLREDRAFT_127770	46	39	1
OS09G0513800	CHLREDRAFT_100959	41	45	1
OS09G0514100	CHLREDRAFT_189580	23	28	1
OS09G0514200	CHLREDRAFT_123538	32	43	1
OS09G0514200	CHLREDRAFT_126628	34	40	1
OS09G0514200	CHLREDRAFT_127871	36	43	1
OS09G0514200	CHLREDRAFT_128451	36	34	1
OS09G0514200	CHLREDRAFT_59450	33	38	1
OS09G0514300	CHLREDRAFT_173838	12	12	1
OS09G0514400	CHLREDRAFT_189746	34	36	1
OS09G0514900	CHLREDRAFT_151874	9	17	1
OS09G0514900	CHLREDRAFT_151877	26	19	1
OS09G0515100	CHLREDRAFT_171910	18	31	0
OS09G0515200	CHLREDRAFT_137981	48	43	1
OS09G0515500	CHLREDRAFT_103419	24	60	1
OS09G0515500	CHLREDRAFT_111122	6	67	1
OS09G0515800	CHLREDRAFT_128005	39	52	1
OS09G0516500	CHLREDRAFT_58501	20	28	0
OS09G0516600	CHLREDRAFT_133171	36	47	1
OS09G0517700	CHLREDRAFT_171897	24	39	1
OS09G0518700	CHLREDRAFT_154332	16	14	1
OS09G0520100	CHLREDRAFT_185774	26	25	1
OS09G0520200	CHLREDRAFT_121979	32	45	1
OS09G0520700	CHLREDRAFT_196585	41	38	1
OS09G0521400	CHLREDRAFT_118594	19	47	1
OS09G0521500	CHLREDRAFT_102612	47	53	1
OS09G0525200	CHLREDRAFT_120296	26	40	1
OS09G0525400	CHLREDRAFT_161785	25	23	1
OS09G0525700	CHLREDRAFT_205626	22	12	1
OS09G0525900	CHLREDRAFT_149870	25	21	1
OS09G0528000	CHLREDRAFT_98837	18	39	1
OS09G0529100	CHLREDRAFT_101528	38	40	1
OS09G0529350	CHLREDRAFT_148682	29	18	1
OS09G0529700	CHLREDRAFT_195568	50	48	1
OS09G0530000	CHLREDRAFT_164369	28	31	1
OS09G0531100	CHLREDRAFT_179251	26	28	1
OS09G0532000	CHLREDRAFT_205911	28	15	1
OS09G0532400	CHLREDRAFT_166515	12	12	1
OS09G0532700	CHLREDRAFT_143710	26	25	1
OS09G0533100	CHLREDRAFT_102354	41	46	0
OS09G0533300	CHLREDRAFT_149842	34	33	1
OS09G0534200	CHLREDRAFT_176	57	56	1
OS09G0534600	CHLREDRAFT_138117	24	15	1
OS09G0534800	CHLREDRAFT_115221	35	35	1
OS09G0535000	CHLREDRAFT_26265	49	53	1
OS09G0535100	CHLREDRAFT_161785	18	30	1
OS09G0535300	CHLREDRAFT_136303	56	56	1
OS09G0536000	CHLREDRAFT_172466	19	44	1
OS09G0536000	CHLREDRAFT_190315	26	14	1
OS09G0536700	CHLREDRAFT_171950	27	25	1
OS09G0537600	CHLREDRAFT_34270	58	56	1
OS09G0537700	CHLREDRAFT_115231	20	22	1
OS09G0538000	CHLREDRAFT_115231	20	23	1
OS09G0538200	CHLREDRAFT_183620	72	70	1
OS09G0539100	CHLREDRAFT_196549	60	56	1
OS09G0539500	CHLREDRAFT_128004	61	68	1
OS09G0539800	CHLREDRAFT_187994	49	30	1
OS09G0540900	CHLREDRAFT_99784	0	1	0
OS09G0541500	CHLREDRAFT_127759	48	45	1
OS09G0541700	CHLREDRAFT_154979	21	31	1
OS09G0541900	CHLREDRAFT_127039	53	53	1
OS09G0543400	CHLREDRAFT_206062	41	33	1
OS09G0543400	CHLREDRAFT_206067	41	32	1
OS09G0544300	CHLREDRAFT_105918	43	50	1
OS09G0544900	CHLREDRAFT_170021	19	25	1
OS09G0548300	CHLREDRAFT_145089	23	20	1
OS09G0548300	CHLREDRAFT_192277	19	31	1
OS09G0548300	CHLREDRAFT_193269	19	19	1
OS09G0548400	CHLREDRAFT_143991	25	19	1
OS09G0548400	CHLREDRAFT_145075	21	10	1
OS09G0548400	CHLREDRAFT_149795	20	15	1
OS09G0548400	CHLREDRAFT_152142	23	14	1
OS09G0548400	CHLREDRAFT_193149	23	9	1
OS09G0548400	CHLREDRAFT_206143	25	24	1
OS09G0548400	CHLREDRAFT_206144	26	18	1
OS09G0548400	CHLREDRAFT_206146	21	11	1
OS09G0548400	CHLREDRAFT_20994	25	11	1
OS09G0548700	CHLREDRAFT_143991	25	20	1
OS09G0548700	CHLREDRAFT_145075	21	11	1
