Gene stable ID	Cyanidioschyzon merolae gene stable ID	% identity	Cyanidioschyzon merolae % identity	Orthology confidence [0 low, 1 high]
OS12G0107500	CMT251C	40	40	1
OS12G0110000	CMH109C	36	25	1
OS12G0112500	CMT465C	21	11	1
OS12G0114100	CMR183C	26	14	1
OS12G0115900	CMK187C	46	40	1
OS12G0118400	CMT274C	20	24	1
OS12G0118900	CMD096C	25	14	1
OS12G0119000	CMD096C	23	22	1
OS12G0120200	CMC141C	20	16	1
OS12G0120400	CMC141C	40	30	1
OS12G0121300	CMS052C	44	42	1
OS12G0121400	CMI044C	21	14	1
OS12G0124200	CMP007C	70	74	1
OS12G0124700	CMP303C	24	22	1
OS12G0125300	CMK144C	12	4	1
OS12G0126200	CML334C	17	18	1
OS12G0127900	CMS057C	26	24	1
OS12G0128600	CMI216C	41	35	1
OS12G0131100	CMK166C	56	23	1
OS12G0131150	CMK166C	44	5	1
OS12G0131200	CMF075C	21	28	1
OS12G0132300	CMK219C	32	51	1
OS12G0132400	CMB073C	36	12	1
OS12G0133050	CMQ445C	42	41	1
OS12G0133700	CML124C	9	32	0
OS12G0134000	CMA068C	47	36	0
OS12G0135900	CMI055C	42	27	1
OS12G0136100	CME147C	19	20	1
OS12G0137200	CML227C	36	34	1
OS12G0138900	CMQ337C	44	43	0
OS12G0139500	CMR232C	36	38	1
OS12G0139600	CMD093C	43	45	0
OS12G0143200	CML074C	23	18	1
OS12G0143200	CML076C	20	21	1
OS12G0143900	CME186C	35	38	1
OS12G0149700	CMT328C	35	25	1
OS12G0149800	CMG014C	31	19	0
OS12G0150100	CMG157C	47	49	0
OS12G0156400	CMM070C	18	16	1
OS12G0158600	CMT630C	18	19	1
OS12G0158800	CMT067C	24	12	1
OS12G0162100	CMR183C	30	11	1
OS12G0163200	CMO200C	15	13	1
OS12G0163300	CMT344C	35	36	1
OS12G0163800	CMS469C	30	18	1
OS12G0165000	CMJ077C	23	24	0
OS12G0165000	CMJ079C	14	29	0
OS12G0165900	CMB112C	19	16	1
OS12G0166000	CMB112C	17	11	1
OS12G0167900	CMM253C	62	62	1
OS12G0168200	CMK082C	44	40	1
OS12G0168400	CML293C	37	32	1
OS12G0168700	CMG147C	19	20	0
OS12G0168700	CML197C	20	18	0
OS12G0168900	CMQ323C	66	66	1
OS12G0169000	CMG172C	16	14	1
OS12G0169700	CMM052C	36	27	1
OS12G0170700	CMH278C	32	15	1
OS12G0171200	CML128C	34	27	1
OS12G0172500	CMD010C	14	7	1
OS12G0174800	CMP019C	30	7	1
OS12G0175900	CMM152C	17	18	1
OS12G0176200	CMK204C	35	36	1
OS12G0176500	CML307C	43	40	0
OS12G0176700	CML061C	18	15	1
OS12G0176700	CMM233C	18	15	1
OS12G0176800	CMP304C	70	71	1
OS12G0178000	CMO345C	37	25	1
OS12G0178100	CMM158C	41	34	1
OS12G0178200	CMM158C	40	34	1
OS12G0178633	CMA125C	25	16	0
OS12G0178700	CMN259C	42	45	1
OS12G0178700	CMN262C	48	28	1
OS12G0180400	CMQ056C	48	49	1
OS12G0180600	CMC020C	17	18	1
OS12G0182200	CMN233C	51	31	0
OS12G0182700	CMG132C	23	23	1
OS12G0183100	CMH008C	37	38	1
OS12G0183200	CMR198C	35	31	1
OS12G0183300	CMR198C	44	24	1
OS12G0188700	CMV012C	33	56	1
OS12G0189300	CMO317C	27	24	1
OS12G0192300	CMI249C	16	16	1
OS12G0192300	CMK304C	19	17	1
OS12G0192500	CMO125C	22	41	1
OS12G0193200	CMA035C	6	10	1
OS12G0197100	CMJ084C	43	43	1
OS12G0197100	CMJ085C	16	39	1
OS12G0197400	CMQ137C	9	11	1
OS12G0199500	CMT369C	18	8	1
OS12G0202700	CMT369C	20	10	1
OS12G0203100	CMM259C	29	15	1
OS12G0207500	CMV196C	86	64	1
OS12G0207600	CMV013C	54	52	1
OS12G0210200	CMF123C	37	36	1
OS12G0210300	CMF123C	36	34	1
OS12G0211301	CMP098C	15	4	1
OS12G0211400	CMP098C	32	31	1
OS12G0212100	CMP098C	31	30	1
OS12G0223300	CMP154C	30	27	0
OS12G0233300	CMH190C	16	18	1
OS12G0235800	CMT305C	35	38	1
OS12G0236400	CMH232C	51	47	1
OS12G0236500	CMG039C	45	41	1
OS12G0236900	CMN203C	14	23	1
OS12G0236900	CMN207C	23	21	1
OS12G0242700	CMS393C	47	44	1
OS12G0242900	CMF127C	19	13	1
OS12G0244100	CMV163C	61	70	1
OS12G0258200	CMD125C	16	14	1
OS12G0263000	CMF043C	36	17	1
OS12G0267200	CMP046C	34	28	1
OS12G0267900	CMO233C	12	11	1
OS12G0270100	CMR445C	31	31	1
OS12G0271700	CMV152C	35	42	1
OS12G0274700	CMV014C	18	23	1
OS12G0277500	CMB021C	48	46	1
OS12G0278800	CME096C	16	13	1
OS12G0279000	CMA072C	35	26	0
OS12G0279600	CML016C	23	21	1
OS12G0283800	CMT191C	19	9	1
OS12G0285600	CMH242C	31	22	0
OS12G0286600	CMD098C	30	30	0
OS12G0287300	CMH014C	54	35	1
OS12G0288900	CMA132C	35	36	1
OS12G0290100	CMP312C	39	19	1
OS12G0291100	CMV014C	18	23	1
OS12G0291200	CMV014C	11	8	1
OS12G0291400	CMV014C	18	23	1
OS12G0292400	CMV014C	18	23	1
OS12G0293100	CMD110C	9	4	1
OS12G0297500	CMT547C	15	12	1
OS12G0298600	CML173C	24	18	1
OS12G0298950	CMI203C	24	22	1
OS12G0298950	CMI205C	7	23	1
OS12G0405100	CME096C	20	14	1
OS12G0405200	CMQ364C	35	29	1
OS12G0406200	CMS189C	63	61	1
OS12G0409000	CMN332C	56	65	1
OS12G0414500	CMR205C	27	26	1
OS12G0415800	CMN165C	79	79	0
OS12G0420000	CMR421C	31	7	1
OS12G0420200	CMH047C	45	41	1
OS12G0420300	CMS432C	32	17	1
OS12G0420400	CMV236C	31	46	1
OS12G0422971	CMQ200C	50	18	1
OS12G0423142	CMW020C	34	31	1
OS12G0424180	CMW027C	30	19	1
OS12G0428000	CMQ465C	24	19	1
OS12G0428600	CMR077C	33	16	0
OS12G0434400	CMI185C	30	48	1
OS12G0438000	CMN170C	68	44	1
OS12G0438000	CMN174C	68	44	1
OS12G0438600	CMQ133C	11	2	0
OS12G0442800	CMR126C	39	32	0
OS12G0443500	CMT471C	58	57	1
OS12G0443600	CMT471C	58	57	1
OS12G0446500	CMS358C	30	26	1
OS12G0446900	CMS462C	46	45	0
OS12G0456200	CMP355C	30	16	1
OS12G0460800	CMR245C	39	9	1
OS12G0464400	CMK247C	24	23	1
OS12G0468600	CMD171C	29	28	1
OS12G0481100	CMO036C	29	33	1
OS12G0482700	CMK211C	47	42	1
OS12G0484700	CMK012C	52	51	1
OS12G0485000	CMS344C	39	31	1
OS12G0485500	CMT264C	44	51	1
OS12G0489100	CMR384C	41	14	1
OS12G0493900	CMR037C	29	17	0
OS12G0497300	CMR053C	60	40	0
OS12G0497400	CMK064C	33	31	1
OS12G0498300	CMI022C	40	25	1
OS12G0500700	CMQ086C	25	23	1
OS12G0502300	CMI203C	22	22	1
OS12G0502300	CMI205C	6	21	1
OS12G0502400	CMI086C	23	16	0
OS12G0502400	CMP085C	15	9	0
OS12G0502400	CMQ250C	22	11	0
OS12G0502400	CMT542C	14	19	0
OS12G0502700	CMO059C	23	23	1
OS12G0503200	CML150C	23	7	0
OS12G0506400	CME060C	29	27	1
OS12G0507000	CMR288C	42	45	1
OS12G0507200	CMS351C	47	47	1
OS12G0508100	CMS057C	23	21	1
OS12G0510900	CMD012C	8	5	1
OS12G0511200	CMM010C	19	26	0
OS12G0511300	CMH097C	24	18	1
OS12G0511300	CMM254C	33	26	1
OS12G0515600	CMD076C	27	48	1
OS12G0515600	CMI041C	26	47	1
OS12G0528400	CMF043C	27	7	1
OS12G0530000	CMN170C	67	44	1
OS12G0530000	CMN174C	67	44	1
OS12G0533700	CMQ354C	45	44	1
OS12G0533800	CMH173C	28	18	1
OS12G0534000	CMK269C	42	11	1
OS12G0538300	CMJ171C	17	17	1
OS12G0538900	CMT622C	18	7	1
OS12G0540900	CMG043C	56	58	1
OS12G0541000	CML247C	37	43	1
OS12G0541300	CMG089C	13	13	1
OS12G0541300	CMR353C	14	13	1
OS12G0541500	CMV219C	9	46	1
OS12G0548100	CMQ236C	20	16	1
OS12G0556600	CMP216C	50	47	1
OS12G0560300	CMT196C	63	63	1
OS12G0560400	CMG169C	49	41	1
OS12G0560500	CML198C	24	18	1
OS12G0560700	CMR234C	49	43	1
OS12G0562100	CMG212C	21	20	1
OS12G0562500	CMP015C	11	4	1
OS12G0562900	CMF141C	30	27	1
OS12G0563500	CMA107C	31	24	0
OS12G0564600	CMK242C	32	27	1
OS12G0566000	CMI004C	17	15	0
OS12G0566000	CMR009C	20	20	0
OS12G0566000	CMT006C	17	15	0
OS12G0566300	CMB118C	55	52	1
OS12G0567700	CMR287C	61	63	1
OS12G0568800	CMO056C	32	26	1
OS12G0571200	CMR213C	47	40	1
OS12G0571900	CMS420C	24	16	1
OS12G0574400	CMR410C	15	13	1
OS12G0574900	CMB009C	21	6	1
OS12G0576600	CMR114C	18	20	1
OS12G0576700	CMR114C	19	21	1
OS12G0576750	CMR114C	16	9	1
OS12G0578200	CMQ210C	33	35	1
OS12G0580300	CMF095C	54	43	0
OS12G0580400	CMR055C	26	26	1
OS12G0581600	CMJ138C	24	18	0
OS12G0581600	CML262C	29	26	0
OS12G0581700	CMG076C	20	17	1
OS12G0581800	CMI203C	28	21	1
OS12G0581800	CMI205C	6	16	1
OS12G0583000	CMI301C	36	17	1
OS12G0596000	CML014C	28	32	1
OS12G0596000	CMR277C	29	33	1
OS12G0600400	CMS339C	40	33	1
OS12G0603700	CML025C	23	6	1
OS12G0605300	CMH162C	17	7	1
OS12G0605400	CMP178C	51	48	1
OS12G0605500	CMH162C	16	13	1
OS12G0605800	CMT073C	34	27	1
OS12G0607000	CMO308C	30	25	1
OS12G0607100	CMP304C	70	71	1
OS12G0608600	CMF047C	25	31	0
OS12G0612500	CMJ198C	21	15	1
OS12G0612625	CMK192C	26	8	1
OS12G0613200	CMD005C	13	8	0
OS12G0613200	CMG025C	11	12	0
OS12G0614600	CMT328C	31	31	1
OS12G0615400	CMD011C	47	46	1
OS12G0615500	CMJ233C	27	21	1
OS12G0616000	CMT097C	30	15	0
OS12G0616200	CMW037C	28	37	1
OS12G0616600	CML090C	19	6	1
OS12G0616900	CMV154C	54	65	1
OS12G0617100	CMT047C	22	31	0
OS12G0617800	CMK288C	31	30	1
OS12G0617900	CME079C	14	41	0
OS12G0618300	CMQ345C	27	27	1
OS12G0619100	CMA021C	26	14	1
OS12G0621000	CMH074C	19	6	0
OS12G0621500	CML232C	31	12	1
OS12G0623600	CMH078C	25	24	1
OS12G0623800	CMQ033C	13	6	1
OS12G0623900	CMJ234C	53	53	0
OS12G0624000	CMJ234C	53	53	0
OS12G0626100	CMT344C	34	36	1
OS12G0626400	CMM166C	38	28	1
OS12G0628100	CMN147C	37	35	1
OS12G0628400	CMO346C	35	25	1
OS12G0628500	CMP247C	55	53	0
OS12G0633000	CMB053C	38	38	1
OS12G0635700	CMM126C	14	14	1
OS12G0636000	CME171C	29	24	1
OS12G0636800	CMQ038C	54	42	1
OS12G0637000	CME135C	2	2	1
OS12G0637000	CMG168C	0	0	1
OS12G0637100	CME135C	33	27	1
OS12G0637100	CMG168C	31	25	1
OS12G0637200	CME135C	37	21	1
OS12G0637200	CMG168C	34	19	1
OS12G0638800	CMQ128C	30	36	1
OS12G0639800	CMC018C	24	19	1
OS12G0639800	CMH176C	27	24	1
OS12G0641100	CMR382C	19	3	1
OS12G0641100	CMS152C	17	1	1
OS12G0641100	CMS154C	19	1	1
OS12G0641300	CMJ095C	30	25	1
OS12G0641500	CMI192C	33	16	1
