Gene stable ID	Leersia perrieri gene stable ID	% identity	Leersia perrieri % identity	Orthology confidence [0 low, 1 high]
OS08G0275200	LPERR08G07740	68	77	0
OS08G0276000	LPERR08G07750	75	13	1
OS08G0276100	LPERR08G07760	88	81	1
OS08G0276400	LPERR08G07780	89	88	1
OS08G0277200	LPERR08G07790	82	84	1
OS08G0277900	LPERR08G07820	96	93	1
OS08G0278100	LPERR08G07830	70	71	1
OS08G0278600	LPERR08G07850	89	83	1
OS08G0278900	LPERR08G07860	96	60	1
OS08G0278966	LPERR08G07880	90	72	1
OS08G0280100	LPERR08G07890	80	73	1
OS08G0280200	LPERR08G07900	84	54	1
OS08G0280600	LPERR08G07920	74	48	1
OS08G0281500	LPERR01G38760	42	36	1
OS08G0282000	LPERR08G07940	33	73	0
OS08G0282400	LPERR08G07970	94	94	1
OS08G0282500	LPERR08G07980	77	76	1
OS08G0285100	LPERR08G00440	27	28	1
OS08G0285200	LPERR08G07980	61	64	1
OS08G0285600	LPERR08G08020	88	75	1
OS08G0286100	LPERR08G08030	64	78	1
OS08G0288200	LPERR08G08040	95	78	1
OS08G0288400	LPERR08G08050	87	86	1
OS08G0288500	LPERR08G08060	76	49	1
OS08G0289000	LPERR08G08070	35	30	1
OS08G0289400	LPERR03G01330	46	34	1
OS08G0290000	LPERR08G08100	61	82	1
OS08G0290100	LPERR08G08110	87	80	1
OS08G0290200	LPERR08G08120	43	49	1
OS08G0290400	LPERR08G08130	33	53	1
OS08G0290700	LPERR08G08140	78	80	1
OS08G0292000	LPERR08G08160	68	70	1
OS08G0292600	LPERR08G08200	94	95	1
OS08G0292900	LPERR08G08210	96	60	1
OS08G0293100	LPERR08G08220	79	75	1
OS08G0294300	LPERR08G05810	36	17	1
OS08G0295100	LPERR08G08330	61	35	1
OS08G0295300	LPERR06G22120	83	91	1
OS08G0295300	LPERR07G22420	86	88	1
OS08G0296900	LPERR08G08360	80	79	1
OS08G0298700	LPERR08G08380	89	82	1
OS08G0299000	LPERR08G08420	92	92	1
OS08G0299200	LPERR08G08450	83	85	1
OS08G0299300	LPERR01G13820	40	25	0
OS08G0299400	LPERR08G08470	95	51	1
OS08G0299600	LPERR08G08520	70	36	1
OS08G0299600	LPERR08G08630	65	34	1
OS08G0299700	LPERR08G08520	70	53	1
OS08G0299700	LPERR08G08630	72	55	1
OS08G0300300	LPERR08G08570	95	92	1
OS08G0300700	LPERR08G08640	88	89	1
OS08G0301500	LPERR08G08660	95	95	1
OS08G0304900	LPERR08G08690	75	55	1
OS08G0305300	LPERR08G08700	87	83	1
OS08G0307300	LPERR03G31250	75	49	0
OS08G0308100	LPERR11G15640	90	91	1
OS08G0308700	LPERR08G08810	59	53	1
OS08G0309300	LPERR08G08820	88	91	1
OS08G0310100	LPERR08G08840	75	85	1
OS08G0310500	LPERR08G08870	36	21	1
OS08G0313200	LPERR08G08780	79	78	1
OS08G0313600	LPERR08G08760	71	73	1
OS08G0314800	LPERR08G08790	82	96	1
OS08G0318500	LPERR05G09870	89	79	1
OS08G0319900	LPERR08G08800	76	95	1
OS08G0320000	LPERR08G03000	70	33	1
OS08G0320100	LPERR08G08880	93	85	1
OS08G0320200	LPERR08G08580	90	89	1
OS08G0320300	LPERR08G08900	80	41	1
OS08G0320400	LPERR08G08910	67	41	1
OS08G0320800	LPERR08G08930	75	30	1
OS08G0320900	LPERR08G08940	56	73	1
OS08G0321000	LPERR08G08950	91	91	1
OS08G0322500	LPERR08G08960	89	86	1
OS08G0322600	LPERR03G11760	64	74	1
OS08G0322600	LPERR08G08970	62	76	1
OS08G0323000	LPERR03G11750	57	47	1
OS08G0323400	LPERR08G08980	69	76	1
OS08G0323600	LPERR08G08990	93	91	1
OS08G0323700	LPERR05G02690	97	31	1
OS08G0324600	LPERR03G14780	32	38	1
OS08G0324600	LPERR10G05070	38	60	1
OS08G0325267	LPERR08G09000	60	13	1
OS08G0326100	LPERR08G09010	90	64	1
OS08G0326400	LPERR08G09020	100	95	1
OS08G0326500	LPERR08G09030	87	89	1
OS08G0326600	LPERR08G09040	97	97	1
OS08G0326700	LPERR08G09050	76	70	1
OS08G0327100	LPERR08G09070	87	86	1
OS08G0327200	LPERR08G09080	80	87	1
OS08G0327400	LPERR08G09090	95	95	1
OS08G0327700	LPERR08G09100	85	89	1
OS08G0328300	LPERR08G09140	94	93	1
OS08G0328600	LPERR04G03810	21	23	0
OS08G0330900	LPERR06G16040	8	12	0
OS08G0331900	LPERR03G18710	76	23	0
OS08G0332600	LPERR08G09180	59	51	1
OS08G0332700	LPERR08G09190	88	90	1
OS08G0332800	LPERR08G09200	94	25	1
OS08G0333000	LPERR08G09200	87	20	1
OS08G0333100	LPERR08G09210	72	71	1
OS08G0334300	LPERR08G09230	66	48	1
OS08G0334900	LPERR08G09250	67	68	1
OS08G0335000	LPERR08G09260	96	34	1
OS08G0335500	LPERR08G09270	61	66	1
OS08G0335600	LPERR08G09280	75	77	1
OS08G0335600	LPERR08G09300	73	77	1
OS08G0337001	LPERR08G09330	68	16	0
OS08G0337700	LPERR08G09350	86	86	1
OS08G0337800	LPERR08G09410	77	77	1
OS08G0338000	LPERR06G14990	0	0	1
OS08G0338200	LPERR07G04690	87	89	1
OS08G0338200	LPERR08G09430	65	84	1
OS08G0338500	LPERR08G09460	73	73	1
OS08G0338600	LPERR08G09480	38	42	1
OS08G0338600	LPERR08G09670	36	78	1
OS08G0338700	LPERR08G09490	90	82	1
OS08G0338900	LPERR08G09500	93	93	1
OS08G0339200	LPERR08G09510	82	95	1
OS08G0340900	LPERR08G09550	88	86	1
OS08G0341700	LPERR08G09580	30	92	1
OS08G0342300	LPERR08G09590	89	90	1
OS08G0342400	LPERR08G09600	91	91	1
OS08G0343000	LPERR08G09610	54	76	1
OS08G0343300	LPERR08G09620	95	81	1
OS08G0344100	LPERR08G09660	90	89	1
OS08G0344300	LPERR08G09640	90	59	0
OS08G0344700	LPERR03G16150	34	8	0
OS08G0344800	LPERR08G18060	30	14	0
OS08G0345400	LPERR08G09680	68	74	1
OS08G0345500	LPERR08G09690	90	91	1
OS08G0345700	LPERR08G09720	93	97	1
OS08G0345800	LPERR08G09730	92	83	0
OS08G0346400	LPERR08G09740	90	84	1
OS08G0346500	LPERR08G09750	90	87	1
OS08G0346600	LPERR08G09760	49	71	1
OS08G0347500	LPERR03G19720	50	60	1
OS08G0348300	LPERR08G09470	44	44	1
OS08G0348300	LPERR08G09830	43	31	1
OS08G0348300	LPERR08G09920	36	29	1
OS08G0348300	LPERR08G09970	46	14	1
OS08G0349300	LPERR08G09840	56	62	1
OS08G0349300	LPERR08G09870	58	64	1
OS08G0351200	LPERR08G09980	33	19	1
OS08G0352100	LPERR08G09470	40	43	1
OS08G0352100	LPERR08G09830	39	30	1
OS08G0352100	LPERR08G09920	32	28	1
OS08G0352100	LPERR08G09970	45	14	1
OS08G0353700	LPERR08G09470	33	36	1
OS08G0353700	LPERR08G09830	33	27	1
OS08G0353700	LPERR08G09920	29	26	1
OS08G0353700	LPERR08G09970	42	14	1
OS08G0356500	LPERR08G10080	70	36	1
OS08G0357000	LPERR08G10090	94	94	1
OS08G0357300	LPERR08G10100	81	51	1
OS08G0359000	LPERR08G10130	68	79	1
OS08G0359100	LPERR08G10140	83	39	1
OS08G0359300	LPERR08G10150	77	77	1
OS08G0359500	LPERR08G10160	92	95	1
OS08G0359600	LPERR08G13530	87	85	1
OS08G0359900	LPERR08G10170	45	83	1
OS08G0360000	LPERR08G10180	86	88	1
OS08G0360100	LPERR08G10190	80	77	1
OS08G0360300	LPERR08G10200	76	66	1
OS08G0360700	LPERR08G10220	85	29	1
OS08G0361000	LPERR08G13870	51	21	1
OS08G0361300	LPERR03G19600	18	14	1
OS08G0363000	LPERR12G05960	59	52	1
OS08G0363800	LPERR08G10440	66	40	1
OS08G0364100	LPERR01G08010	13	6	1
OS08G0364100	LPERR03G21870	10	7	1
OS08G0364500	LPERR08G10250	86	87	1
OS08G0364900	LPERR08G10260	68	68	1
OS08G0365900	LPERR08G10280	89	91	1
OS08G0366000	LPERR08G10290	98	95	1
OS08G0366100	LPERR08G10340	99	99	0
OS08G0366200	LPERR09G06240	71	73	1
OS08G0367300	LPERR12G07160	16	19	0
OS08G0369000	LPERR08G10380	95	61	1
OS08G0369200	LPERR08G10390	90	87	1
OS08G0369300	LPERR08G10430	90	24	1
OS08G0369400	LPERR02G18790	44	12	1
OS08G0369700	LPERR08G10440	69	74	1
OS08G0371608	LPERR08G10460	63	59	1
OS08G0372700	LPERR08G10560	47	44	0
OS08G0372900	LPERR05G01240	16	29	0
OS08G0373000	LPERR08G10560	46	43	0
OS08G0374000	LPERR08G10600	88	88	1
OS08G0374100	LPERR08G10610	75	71	1
OS08G0374200	LPERR08G10630	68	40	1
OS08G0374400	LPERR08G10640	57	68	1
OS08G0374600	LPERR11G18770	26	5	0
OS08G0374701	LPERR11G18770	0	0	0
OS08G0374800	LPERR08G10650	95	94	1
OS08G0374900	LPERR03G32080	77	83	1
OS08G0375500	LPERR01G40030	57	61	1
OS08G0375700	LPERR01G40030	57	61	1
OS08G0375800	LPERR08G10660	92	92	1
OS08G0375900	LPERR08G10670	74	38	1
OS08G0376300	LPERR08G10680	76	77	1
OS08G0376500	LPERR08G10690	73	43	1
OS08G0376550	LPERR08G10690	80	33	1
OS08G0376600	LPERR08G10700	65	81	1
OS08G0376700	LPERR08G10120	91	91	1
OS08G0377100	LPERR08G10720	60	48	1
OS08G0377200	LPERR08G10120	93	93	1
OS08G0377400	LPERR08G10750	81	74	1
OS08G0377500	LPERR08G10740	92	92	1
OS08G0378000	LPERR08G16380	28	5	0
OS08G0378300	LPERR08G10780	84	41	1
OS08G0378800	LPERR08G10800	76	72	1
OS08G0378900	LPERR08G10810	87	84	1
OS08G0379000	LPERR08G10820	68	81	1
OS08G0379300	LPERR08G10860	85	82	1
OS08G0379400	LPERR08G10870	83	83	1
OS08G0380100	LPERR08G10880	77	90	1
OS08G0382400	LPERR08G10900	94	79	1
OS08G0382800	LPERR06G20070	37	34	1
OS08G0383700	LPERR08G10910	28	18	1
OS08G0383800	LPERR08G10920	89	88	1
OS08G0384000	LPERR08G10930	91	73	1
OS08G0384500	LPERR12G06350	13	44	0
OS08G0384900	LPERR08G10980	83	96	1
OS08G0385000	LPERR08G10990	76	91	1
OS08G0385900	LPERR08G11020	79	67	0
OS08G0386200	LPERR08G11030	52	54	1
OS08G0386700	LPERR08G11050	88	79	1
OS08G0386800	LPERR08G11060	89	90	1
OS08G0386900	LPERR08G11120	92	47	1
OS08G0387200	LPERR08G11130	78	41	1
OS08G0387400	LPERR08G11140	90	88	1
OS08G0387500	LPERR08G11150	66	88	1
OS08G0388300	LPERR03G24090	37	38	0
OS08G0389300	LPERR04G07670	92	52	1
OS08G0389700	LPERR08G11200	86	86	1
OS08G0390000	LPERR08G11210	86	85	1
OS08G0390100	LPERR08G11220	80	55	0
OS08G0390200	LPERR01G23250	56	61	1
OS08G0390200	LPERR08G11230	56	62	1
OS08G0390700	LPERR01G23250	64	17	1
OS08G0390700	LPERR08G11230	63	17	1
OS08G0391700	LPERR01G23250	52	56	1
OS08G0391700	LPERR08G11230	51	56	1
OS08G0392100	LPERR01G23250	66	64	1
OS08G0392100	LPERR08G11230	65	65	1
OS08G0395300	LPERR08G11310	100	100	1
OS08G0396500	LPERR08G11400	24	25	1
OS08G0398000	LPERR08G11440	96	97	1
OS08G0398350	LPERR08G11450	88	40	1
OS08G0398400	LPERR08G11460	54	93	0
OS08G0398500	LPERR08G11470	56	78	1
OS08G0398700	LPERR08G11480	95	95	1
OS08G0398800	LPERR08G11490	81	79	1
OS08G0399050	LPERR04G04810	27	46	1
OS08G0399600	LPERR08G09570	76	82	1
OS08G0400300	LPERR08G11520	85	85	1
OS08G0401500	LPERR08G11540	89	82	1
OS08G0402100	LPERR08G11550	57	56	1
OS08G0402500	LPERR08G11560	67	46	1
OS08G0402600	LPERR08G11570	82	60	1
OS08G0403300	LPERR08G11590	82	80	1
OS08G0404000	LPERR04G05130	84	78	1
OS08G0404000	LPERR04G05880	78	71	1
OS08G0404200	LPERR04G05140	94	95	1
OS08G0404300	LPERR04G05140	94	95	1
OS08G0404350	LPERR04G05160	89	18	1
OS08G0404500	LPERR08G11600	76	79	1
OS08G0404900	LPERR08G11650	66	67	1
OS08G0405700	LPERR08G11660	66	81	1
OS08G0406400	LPERR08G11670	93	56	1
OS08G0406500	LPERR08G11700	62	67	1
OS08G0406600	LPERR08G11700	63	70	1
OS08G0407000	LPERR08G11710	84	85	1
OS08G0407200	LPERR12G11230	96	96	1
OS08G0407600	LPERR08G11720	57	60	1
OS08G0408200	LPERR08G11740	89	95	1
OS08G0408500	LPERR08G11750	61	67	1
OS08G0409100	LPERR08G11760	97	97	1
OS08G0409500	LPERR08G11780	45	55	1
OS08G0409900	LPERR08G11790	91	90	1
OS08G0410266	LPERR08G11800	38	45	1
OS08G0410500	LPERR08G11810	84	83	1
OS08G0411200	LPERR08G11820	80	64	1
OS08G0411300	LPERR08G11840	73	74	1
OS08G0412100	LPERR08G11870	72	74	1
OS08G0412200	LPERR04G08960	93	93	1
OS08G0412401	LPERR08G11890	49	49	1
OS08G0412500	LPERR08G11900	94	59	1
OS08G0412600	LPERR08G11910	85	63	1
OS08G0412700	LPERR08G11920	80	82	1
OS08G0413000	LPERR08G11930	76	53	1
OS08G0413200	LPERR08G11940	48	52	1
OS08G0413200	LPERR08G11970	66	22	1
OS08G0413500	LPERR08G11960	51	69	1
OS08G0414000	LPERR08G11960	41	23	1
OS08G0414200	LPERR08G11980	60	64	0
OS08G0414300	LPERR08G11990	65	70	1
OS08G0414500	LPERR08G12000	71	60	1
OS08G0414600	LPERR08G12020	69	46	1
OS08G0414700	LPERR08G12030	94	94	1
OS08G0415600	LPERR08G12040	56	68	1
OS08G0415900	LPERR12G04440	69	25	1
OS08G0415900	LPERR12G04450	69	25	1
OS08G0416000	LPERR08G12050	65	68	1
OS08G0416100	LPERR08G12060	92	92	1
OS08G0416400	LPERR08G12070	84	47	1
OS08G0416800	LPERR08G12080	71	68	1
OS08G0416900	LPERR08G12090	86	84	1
OS08G0417000	LPERR08G12100	71	69	1
OS08G0417100	LPERR08G12100	81	79	1
OS08G0418600	LPERR08G12170	45	37	1
OS08G0419000	LPERR08G12180	29	31	1
OS08G0419100	LPERR08G12230	43	43	1
OS08G0420600	LPERR08G12250	94	95	1
OS08G0420700	LPERR08G12270	72	81	1
OS08G0421300	LPERR08G12290	52	22	1
OS08G0421800	LPERR08G12300	85	92	1
OS08G0421850	LPERR08G12310	50	68	1
OS08G0421900	LPERR08G12340	66	93	1
OS08G0422000	LPERR08G12350	85	89	1
OS08G0422200	LPERR08G12360	81	23	0
OS08G0422600	LPERR01G09480	46	82	1
OS08G0422600	LPERR02G09220	32	69	1
OS08G0424100	LPERR08G12380	68	58	1
OS08G0424200	LPERR08G12410	97	53	1
OS08G0424500	LPERR08G12430	95	83	1
OS08G0424700	LPERR08G12440	94	94	1
OS08G0425000	LPERR08G12470	88	88	1
OS08G0425100	LPERR08G12490	85	73	1
OS08G0425200	LPERR08G12500	70	81	1
OS08G0425300	LPERR08G12510	77	82	1
OS08G0425500	LPERR08G12520	57	74	1
OS08G0425700	LPERR08G12530	68	86	1
OS08G0426000	LPERR07G11340	17	50	1
OS08G0426100	LPERR01G12550	6	7	0
OS08G0426100	LPERR01G12560	6	6	0
OS08G0426866	LPERR08G12560	49	52	1
OS08G0427300	LPERR08G12570	94	81	1
OS08G0427500	LPERR08G12580	84	84	1
OS08G0427600	LPERR08G12590	65	48	1
OS08G0427700	LPERR08G12600	99	99	1
OS08G0427800	LPERR08G12610	67	80	1
OS08G0427900	LPERR08G12620	74	81	0
OS08G0428100	LPERR08G12630	57	58	1
OS08G0428400	LPERR08G12650	78	75	1
OS08G0428800	LPERR08G12660	70	81	1
OS08G0428900	LPERR08G12670	87	90	1
OS08G0430000	LPERR08G12700	79	79	1
OS08G0430100	LPERR08G12710	83	83	1
OS08G0430200	LPERR08G12720	84	84	1
OS08G0430300	LPERR08G12730	40	20	1
OS08G0430500	LPERR08G12740	99	99	1
OS08G0430600	LPERR08G12750	64	61	1
OS08G0430700	LPERR08G12760	94	94	1
OS08G0431100	LPERR08G12780	82	84	1
OS08G0431200	LPERR08G12810	75	44	1
OS08G0431300	LPERR08G12820	91	80	1
OS08G0431900	LPERR08G12860	87	45	1
OS08G0432300	LPERR08G12880	38	50	1
OS08G0432500	LPERR08G12890	93	95	1
OS08G0432800	LPERR08G12910	66	70	1
OS08G0433000	LPERR06G01710	86	11	1
OS08G0433100	LPERR08G12920	85	79	1
OS08G0433300	LPERR08G12950	75	67	1
OS08G0433500	LPERR08G12970	38	45	1
OS08G0433600	LPERR08G12980	69	77	1
OS08G0434000	LPERR08G13110	83	83	1
OS08G0434100	LPERR08G13100	86	86	1
OS08G0434300	LPERR08G13090	96	86	1
OS08G0434632	LPERR08G13050	100	13	1
OS08G0434700	LPERR08G13030	63	81	1
OS08G0435700	LPERR08G13020	52	40	1
OS08G0435800	LPERR08G13010	87	87	1
OS08G0435900	LPERR08G13000	95	94	1
OS08G0436000	LPERR08G12990	88	88	1
OS08G0436100	LPERR08G13120	66	92	1
OS08G0436200	LPERR08G13130	75	90	1
OS08G0436400	LPERR08G13140	55	31	1
OS08G0436500	LPERR08G13150	42	31	1
OS08G0436600	LPERR08G13160	47	17	0
OS08G0436700	LPERR08G13170	84	85	1
OS08G0436800	LPERR08G13180	48	97	1
OS08G0437300	LPERR09G07060	68	57	0
OS08G0438400	LPERR08G13210	35	66	0
OS08G0438400	LPERR09G07080	59	56	0
OS08G0438600	LPERR08G13220	70	70	1
OS08G0438701	LPERR08G13230	68	43	0
OS08G0439150	LPERR08G13270	89	40	1
OS08G0439600	LPERR08G13290	43	65	1
OS08G0439900	LPERR08G13300	62	62	1
OS08G0440000	LPERR08G13310	98	97	1
OS08G0440100	LPERR08G13320	90	89	1
OS08G0440200	LPERR08G13340	82	40	1
OS08G0440300	LPERR03G05130	37	63	1
OS08G0440300	LPERR08G13350	82	81	1
OS08G0440500	LPERR08G13360	91	91	1
OS08G0440800	LPERR08G13370	97	95	1
OS08G0440900	LPERR08G13380	92	48	1
OS08G0441100	LPERR08G13390	82	56	1
OS08G0441300	LPERR08G13400	21	71	1
OS08G0441400	LPERR08G13410	80	58	1
OS08G0441500	LPERR08G13420	73	88	1
OS08G0441600	LPERR08G13430	80	82	1
OS08G0441900	LPERR08G13440	56	69	1
OS08G0442000	LPERR08G13450	81	50	1
OS08G0442200	LPERR01G26960	53	63	1
OS08G0442200	LPERR01G33710	62	67	1
OS08G0442200	LPERR01G33740	49	61	1
OS08G0442200	LPERR09G11620	63	60	1
OS08G0442350	LPERR08G13460	66	67	1
OS08G0442400	LPERR08G13500	63	64	1
OS08G0442700	LPERR08G13520	87	87	1
OS08G0443600	LPERR05G13890	46	15	0
OS08G0443600	LPERR05G14040	27	36	0
OS08G0443600	LPERR05G14050	36	46	0
OS08G0443800	LPERR08G13590	91	91	1
OS08G0444100	LPERR08G13600	97	52	1
OS08G0444440	LPERR08G13610	79	40	1
OS08G0444500	LPERR08G13620	87	94	1
OS08G0445000	LPERR08G13630	66	67	1
OS08G0445700	LPERR08G13640	89	89	1
OS08G0446200	LPERR08G13650	85	85	1
OS08G0446800	LPERR08G13680	82	84	1
OS08G0447000	LPERR08G13690	94	94	1
OS08G0447200	LPERR08G13700	87	85	1
OS08G0447300	LPERR08G13710	90	88	1
OS08G0447500	LPERR08G13720	78	60	1
OS08G0447900	LPERR08G13730	91	92	1
OS08G0448000	LPERR08G13740	88	89	1
OS08G0448100	LPERR08G13750	71	73	1
OS08G0450100	LPERR08G13800	89	89	1
OS08G0450200	LPERR08G13810	81	87	1
OS08G0450700	LPERR08G13820	93	31	1
OS08G0450800	LPERR08G13820	94	42	1
OS08G0450900	LPERR08G13830	68	66	1
OS08G0451000	LPERR08G13840	94	98	1
OS08G0451200	LPERR08G13850	65	72	1
OS08G0451400	LPERR08G13870	39	62	1
OS08G0451500	LPERR08G13870	47	16	1
OS08G0451700	LPERR08G13870	57	56	1
OS08G0451800	LPERR08G13890	68	40	1
OS08G0452100	LPERR08G13900	76	88	1
OS08G0452500	LPERR08G13910	87	85	1
OS08G0453700	LPERR08G13980	69	67	1
OS08G0453800	LPERR08G13990	81	84	1
OS08G0454000	LPERR08G14000	42	43	1
OS08G0455600	LPERR08G14030	93	88	0
OS08G0455800	LPERR08G14050	97	97	1
OS08G0455900	LPERR08G14060	59	67	1
OS08G0457000	LPERR08G14080	85	84	1
OS08G0457100	LPERR08G14090	28	33	1
OS08G0457100	LPERR08G14100	58	62	1
OS08G0457100	LPERR08G14110	58	63	1
OS08G0457100	LPERR08G14130	48	50	1
OS08G0457100	LPERR08G14140	51	44	1
OS08G0457300	LPERR08G14120	58	65	1
OS08G0457400	LPERR08G14150	88	89	1
OS08G0457600	LPERR08G14160	91	91	1
OS08G0458200	LPERR08G14170	78	80	1
OS08G0458600	LPERR06G11490	11	41	1
OS08G0459100	LPERR08G14210	56	72	1
OS08G0459300	LPERR08G14220	88	76	1
OS08G0459600	LPERR08G14250	94	83	1
OS08G0460000	LPERR08G14260	91	44	1
OS08G0460600	LPERR08G14280	88	20	1
OS08G0460900	LPERR08G14320	64	15	1
OS08G0461300	LPERR08G14320	75	18	1
OS08G0461700	LPERR08G14330	61	22	0
OS08G0462300	LPERR08G14340	66	69	1
OS08G0462300	LPERR08G14360	65	46	1
OS08G0462700	LPERR09G08560	49	50	0
OS08G0462800	LPERR08G14380	61	33	1
OS08G0463500	LPERR08G14400	49	52	1
OS08G0463900	LPERR08G14410	83	85	1
OS08G0464000	LPERR08G14420	94	94	1
OS08G0464400	LPERR08G14430	76	51	1
OS08G0465700	LPERR08G14450	86	86	1
OS08G0465800	LPERR08G14460	87	86	1
OS08G0466200	LPERR08G14490	78	88	1
OS08G0467100	LPERR08G14510	71	77	1
OS08G0467300	LPERR08G14520	84	87	1
OS08G0467400	LPERR08G14530	71	69	1
OS08G0467500	LPERR08G14550	81	74	1
OS08G0467600	LPERR08G14560	49	56	1
OS08G0468100	LPERR08G14570	96	96	1
OS08G0468400	LPERR08G14580	68	67	1
OS08G0468700	LPERR08G14570	95	95	1
OS08G0469200	LPERR09G08950	53	34	1
OS08G0469400	LPERR08G14600	75	50	1
OS08G0469500	LPERR08G14610	88	80	1
OS08G0469700	LPERR08G14620	87	57	1
OS08G0470200	LPERR08G14640	83	83	1
OS08G0470700	LPERR08G14650	65	64	1
OS08G0470700	LPERR08G14660	60	60	1
OS08G0471000	LPERR08G14670	53	51	1
OS08G0471800	LPERR08G14710	85	86	1
OS08G0471900	LPERR08G14720	94	89	1
OS08G0471950	LPERR08G14740	84	61	1
OS08G0472400	LPERR08G14750	47	90	1
OS08G0472600	LPERR08G14770	87	88	1
OS08G0472800	LPERR08G14780	81	83	1
OS08G0473600	LPERR08G14790	93	93	1
OS08G0473900	LPERR08G14800	79	92	1
OS08G0474000	LPERR08G14810	68	54	1
OS08G0474100	LPERR08G14820	34	68	1
OS08G0474400	LPERR08G15770	59	59	1
OS08G0474400	LPERR08G15780	32	63	1
OS08G0474400	LPERR08G15790	15	40	1
OS08G0474400	LPERR08G15800	56	55	1
OS08G0474400	LPERR08G15820	52	58	1
OS08G0474600	LPERR08G14830	88	88	1
OS08G0474700	LPERR08G14840	97	90	1
OS08G0474866	LPERR08G14850	68	70	1
OS08G0475000	LPERR08G14860	76	80	1
OS08G0475100	LPERR08G14870	77	75	1
OS08G0475400	LPERR08G14890	91	89	1
OS08G0475500	LPERR08G14900	69	69	1
OS08G0476000	LPERR08G14910	77	42	1
OS08G0476100	LPERR08G14910	74	17	1
OS08G0476300	LPERR08G14920	92	91	1
OS08G0476400	LPERR08G14930	75	59	1
OS08G0476600	LPERR08G14940	76	77	1
OS08G0477100	LPERR08G14950	70	69	1
OS08G0477100	LPERR08G14980	73	41	1
OS08G0477500	LPERR08G14990	73	49	1
OS08G0477600	LPERR08G15000	75	79	1
OS08G0477800	LPERR08G15020	71	67	1
OS08G0477900	LPERR08G15030	81	87	1
OS08G0478100	LPERR08G15040	84	58	1
OS08G0478200	LPERR08G15050	95	95	1
OS08G0478466	LPERR08G15070	54	59	1
OS08G0478500	LPERR08G15080	81	79	1
OS08G0478800	LPERR08G15100	93	88	1
OS08G0479300	LPERR08G15130	76	80	1
OS08G0479400	LPERR08G15140	88	86	1
OS08G0480000	LPERR08G15160	88	89	1
OS08G0480100	LPERR06G12520	81	74	1
OS08G0480100	LPERR08G15170	85	78	1
OS08G0480200	LPERR08G15180	85	88	1
OS08G0480400	LPERR08G15190	93	91	1
OS08G0480500	LPERR01G01970	89	88	1
OS08G0480800	LPERR08G15200	96	96	1
OS08G0481000	LPERR08G15220	90	90	1
OS08G0481100	LPERR08G15210	88	88	1
OS08G0481200	LPERR08G15230	84	80	1
OS08G0481400	LPERR08G15240	65	66	0
OS08G0481800	LPERR08G15250	99	42	1
OS08G0481950	LPERR08G15260	90	92	1
OS08G0482100	LPERR08G15270	94	90	0
OS08G0482300	LPERR08G15280	75	79	1
OS08G0482600	LPERR08G15290	73	34	1
OS08G0482700	LPERR08G15310	67	70	1
OS08G0483100	LPERR08G15320	71	73	1
OS08G0483200	LPERR08G15330	88	84	1
OS08G0483600	LPERR08G15340	78	82	1
OS08G0483900	LPERR08G15350	66	73	1
OS08G0484200	LPERR08G15370	36	66	1
OS08G0484400	LPERR08G15390	79	76	1
OS08G0484500	LPERR08G15400	93	93	1
OS08G0484600	LPERR03G11840	91	96	1
OS08G0484700	LPERR08G15410	76	68	1
OS08G0484800	LPERR08G15420	69	80	1
OS08G0485300	LPERR03G24270	51	40	1
OS08G0485400	LPERR08G15440	88	73	1
OS08G0485600	LPERR08G15460	68	56	1
OS08G0485700	LPERR08G15460	75	74	1
OS08G0485800	LPERR08G15480	74	71	1
OS08G0485800	LPERR08G15490	79	80	1
OS08G0485900	LPERR08G15500	76	76	1
OS08G0486100	LPERR08G15510	86	18	1
OS08G0486200	LPERR08G15520	83	87	1
OS08G0486300	LPERR08G15530	55	62	1
OS08G0486700	LPERR08G15550	86	87	1
OS08G0487000	LPERR08G15560	57	62	1
OS08G0487100	LPERR08G15570	77	78	1
OS08G0487500	LPERR08G15590	73	73	1
OS08G0487700	LPERR08G15600	62	59	1
OS08G0487800	LPERR08G15610	87	93	1
OS08G0487900	LPERR08G15620	91	89	1
OS08G0488800	LPERR08G15650	70	60	1
OS08G0489300	LPERR08G15660	87	84	1
OS08G0489800	LPERR08G15670	72	76	1
OS08G0490000	LPERR08G15680	79	82	1
OS08G0490100	LPERR08G15690	78	82	1
OS08G0490300	LPERR08G15710	91	93	1
OS08G0490600	LPERR08G15720	86	58	1
OS08G0490900	LPERR08G15730	68	95	1
OS08G0491000	LPERR08G15740	24	6	0
OS08G0491100	LPERR08G15740	81	7	0
OS08G0491200	LPERR08G15750	96	96	1
OS08G0491400	LPERR02G07690	49	26	1
OS08G0491400	LPERR02G07700	44	49	1
OS08G0491400	LPERR05G19240	53	52	1
OS08G0492000	LPERR08G15860	95	95	1
OS08G0492100	LPERR08G15870	43	42	1
OS08G0492400	LPERR08G15890	85	76	1
OS08G0492500	LPERR08G15900	80	85	1
OS08G0493100	LPERR08G15960	36	46	1
OS08G0493800	LPERR08G15980	88	75	1
OS08G0493900	LPERR08G15990	92	93	1
OS08G0494100	LPERR08G16000	69	62	1
OS08G0494300	LPERR08G16010	90	90	1
OS08G0494350	LPERR07G20020	86	59	1
OS08G0494375	LPERR07G20030	70	46	1
OS08G0494400	LPERR08G16020	45	29	0
OS08G0495300	LPERR08G16020	47	45	0
