Gene stable ID	Triticum urartu gene stable ID	% identity	Triticum urartu % identity	Orthology confidence [0 low, 1 high]
OS10G0446100	TRIUR3_26695	19	32	1
OS10G0446100	TRIUR3_28422	19	32	1
OS10G0446100	TRIUR3_30769	27	38	1
OS10G0446100	TRIUR3_30974	27	41	1
OS10G0446100	TRIUR3_33588	20	33	1
OS10G0446200	TRIUR3_26438	36	74	1
OS10G0446800	TRIUR3_08218	35	16	1
OS10G0447100	TRIUR3_00516	92	72	0
OS10G0450000	TRIUR3_10813	26	16	0
OS10G0450000	TRIUR3_10815	29	21	0
OS10G0450000	TRIUR3_13661	30	25	0
OS10G0450000	TRIUR3_13663	25	23	0
OS10G0450000	TRIUR3_15971	26	19	0
OS10G0450000	TRIUR3_18389	25	21	0
OS10G0450000	TRIUR3_18390	23	33	0
OS10G0450000	TRIUR3_24471	30	27	0
OS10G0450400	TRIUR3_01725	50	51	1
OS10G0452800	TRIUR3_06060	45	57	1
OS10G0452800	TRIUR3_13014	78	79	1
OS10G0456100	TRIUR3_05209	27	87	0
OS10G0456400	TRIUR3_21755	76	78	1
OS10G0456500	TRIUR3_22350	82	73	1
OS10G0456600	TRIUR3_22351	68	82	1
OS10G0456800	TRIUR3_28485	59	79	1
OS10G0456900	TRIUR3_19140	0	0	1
OS10G0456900	TRIUR3_19141	79	11	1
OS10G0456950	TRIUR3_19140	33	7	1
OS10G0456950	TRIUR3_19141	0	0	1
OS10G0457000	TRIUR3_22112	86	78	1
OS10G0457200	TRIUR3_22113	33	65	0
OS10G0457400	TRIUR3_19114	49	67	1
OS10G0457500	TRIUR3_19115	89	87	1
OS10G0457600	TRIUR3_28769	82	87	1
OS10G0457700	TRIUR3_22775	75	69	1
OS10G0458700	TRIUR3_20639	53	44	0
OS10G0458900	TRIUR3_00502	28	62	0
OS10G0458900	TRIUR3_00503	30	50	0
OS10G0458900	TRIUR3_23091	22	62	0
OS10G0458900	TRIUR3_31550	28	62	0
OS10G0459300	TRIUR3_27730	58	50	1
OS10G0459600	TRIUR3_21031	54	58	1
OS10G0459700	TRIUR3_21031	53	60	1
OS10G0460900	TRIUR3_00638	53	59	0
OS10G0461100	TRIUR3_22094	17	65	1
OS10G0461100	TRIUR3_24657	11	18	1
OS10G0461400	TRIUR3_22094	20	15	1
OS10G0461400	TRIUR3_24657	7	2	1
OS10G0462800	TRIUR3_31505	83	23	1
OS10G0462900	TRIUR3_10290	91	82	1
OS10G0463200	TRIUR3_10288	67	72	1
OS10G0463800	TRIUR3_31374	72	67	1
OS10G0463900	TRIUR3_22885	61	61	1
OS10G0464000	TRIUR3_22884	90	90	1
OS10G0464100	TRIUR3_25388	17	61	1
OS10G0464100	TRIUR3_25389	66	91	1
OS10G0464400	TRIUR3_30576	79	84	1
OS10G0464800	TRIUR3_11105	22	62	0
OS10G0464800	TRIUR3_15293	5	68	0
OS10G0465000	TRIUR3_21256	68	15	1
OS10G0465700	TRIUR3_08234	39	75	0
OS10G0465800	TRIUR3_10659	87	45	1
OS10G0465900	TRIUR3_08233	4	2	0
OS10G0466000	TRIUR3_08232	47	48	1
OS10G0466100	TRIUR3_13038	77	77	1
OS10G0466200	TRIUR3_13039	93	94	1
OS10G0466300	TRIUR3_27152	90	77	1
OS10G0466500	TRIUR3_20618	27	52	0
OS10G0466700	TRIUR3_02289	99	99	0
OS10G0466700	TRIUR3_20619	99	99	0
OS10G0467200	TRIUR3_10871	90	90	1
OS10G0467600	TRIUR3_10870	74	73	1
OS10G0467800	TRIUR3_10868	90	92	1
OS10G0467850	TRIUR3_10869	44	76	1
OS10G0467850	TRIUR3_20487	28	54	1
OS10G0467900	TRIUR3_33947	63	63	1
OS10G0468250	TRIUR3_08284	37	75	1
OS10G0468301	TRIUR3_29513	47	47	0
OS10G0468500	TRIUR3_22096	65	76	1
OS10G0468800	TRIUR3_19753	42	22	1
OS10G0469000	TRIUR3_19753	23	51	1
OS10G0469100	TRIUR3_25535	57	57	1
OS10G0469300	TRIUR3_07843	37	38	1
OS10G0469300	TRIUR3_21865	61	58	1
OS10G0469600	TRIUR3_07843	37	38	1
OS10G0469600	TRIUR3_21865	62	59	1
OS10G0469700	TRIUR3_05704	26	33	0
OS10G0469700	TRIUR3_10690	27	34	0
OS10G0469900	TRIUR3_21480	74	73	1
OS10G0470700	TRIUR3_22913	70	69	1
OS10G0470700	TRIUR3_26941	68	75	1
OS10G0470801	TRIUR3_14964	58	62	1
OS10G0470900	TRIUR3_14963	83	85	1
OS10G0471000	TRIUR3_14965	57	23	1
OS10G0471100	TRIUR3_05201	54	81	1
OS10G0471100	TRIUR3_05202	80	80	1
OS10G0471300	TRIUR3_05199	68	34	0
OS10G0471350	TRIUR3_05198	38	89	1
OS10G0471400	TRIUR3_05197	79	45	1
OS10G0471700	TRIUR3_23151	42	75	1
OS10G0472400	TRIUR3_13227	52	28	1
OS10G0472501	TRIUR3_13228	38	44	1
OS10G0472900	TRIUR3_20861	84	85	0
OS10G0473400	TRIUR3_30978	80	64	1
OS10G0473800	TRIUR3_14614	36	15	1
OS10G0474000	TRIUR3_31073	36	45	1
OS10G0475100	TRIUR3_24431	46	79	1
OS10G0475900	TRIUR3_30768	11	22	0
OS10G0476000	TRIUR3_10607	75	84	0
OS10G0476100	TRIUR3_10606	76	85	1
OS10G0476300	TRIUR3_10555	67	84	1
OS10G0476400	TRIUR3_10604	87	59	1
OS10G0476500	TRIUR3_20710	27	47	1
OS10G0476600	TRIUR3_28487	93	84	1
OS10G0476700	TRIUR3_03642	68	55	1
OS10G0476900	TRIUR3_34910	57	64	1
OS10G0477000	TRIUR3_19825	81	69	0
OS10G0477100	TRIUR3_19824	91	74	1
OS10G0477200	TRIUR3_32067	77	55	1
OS10G0477800	TRIUR3_32807	80	64	1
OS10G0478000	TRIUR3_33566	78	65	1
OS10G0478200	TRIUR3_27458	89	93	1
OS10G0478300	TRIUR3_31731	43	51	1
OS10G0478400	TRIUR3_30283	35	88	1
OS10G0478500	TRIUR3_14231	41	25	1
OS10G0478500	TRIUR3_22610	30	23	1
OS10G0478500	TRIUR3_24246	45	28	1
OS10G0478500	TRIUR3_25921	46	29	1
OS10G0478500	TRIUR3_30083	44	21	1
OS10G0478500	TRIUR3_31012	44	29	1
OS10G0478500	TRIUR3_31854	42	28	1
OS10G0479500	TRIUR3_18970	92	73	1
OS10G0479600	TRIUR3_27872	93	87	1
OS10G0479700	TRIUR3_33221	57	80	1
OS10G0479800	TRIUR3_29071	98	16	1
OS10G0480200	TRIUR3_27908	66	91	1
OS10G0480500	TRIUR3_32925	52	63	1
OS10G0481200	TRIUR3_31884	40	60	1
OS10G0481300	TRIUR3_14281	60	53	1
OS10G0481400	TRIUR3_33213	43	34	0
OS10G0481450	TRIUR3_34552	40	76	1
OS10G0481500	TRIUR3_35170	77	89	0
OS10G0482450	TRIUR3_19357	64	62	1
OS10G0482700	TRIUR3_19357	73	72	1
OS10G0482900	TRIUR3_23092	33	84	0
OS10G0483000	TRIUR3_23093	95	88	1
OS10G0483100	TRIUR3_20030	42	36	1
OS10G0483400	TRIUR3_24388	4	2	0
OS10G0483400	TRIUR3_27271	24	11	0
OS10G0483500	TRIUR3_24389	87	88	1
OS10G0483900	TRIUR3_23104	55	38	1
OS10G0484300	TRIUR3_33175	63	58	1
OS10G0484700	TRIUR3_09391	82	80	1
OS10G0484800	TRIUR3_09390	92	92	1
OS10G0484900	TRIUR3_09389	41	79	1
OS10G0485000	TRIUR3_09388	58	56	1
OS10G0485100	TRIUR3_14832	15	36	1
OS10G0485100	TRIUR3_14833	38	34	1
OS10G0485300	TRIUR3_15831	51	71	1
OS10G0485500	TRIUR3_03539	27	61	0
OS10G0486000	TRIUR3_34777	38	40	0
OS10G0486300	TRIUR3_20470	17	38	1
OS10G0486600	TRIUR3_07141	87	60	0
OS10G0486600	TRIUR3_09475	72	68	0
OS10G0486600	TRIUR3_20471	96	96	0
OS10G0486900	TRIUR3_15313	78	81	0
OS10G0487300	TRIUR3_25677	75	73	1
OS10G0487400	TRIUR3_30373	45	73	1
OS10G0487500	TRIUR3_12632	26	30	0
OS10G0487600	TRIUR3_12632	29	31	0
OS10G0487900	TRIUR3_01791	64	29	1
OS10G0487900	TRIUR3_26309	60	21	1
OS10G0488100	TRIUR3_24065	53	78	0
OS10G0488300	TRIUR3_21719	31	46	1
OS10G0488800	TRIUR3_23074	83	64	1
OS10G0489000	TRIUR3_20004	86	86	1
OS10G0489100	TRIUR3_20807	67	71	1
OS10G0489200	TRIUR3_18017	54	74	1
OS10G0489301	TRIUR3_08352	36	42	0
OS10G0489301	TRIUR3_08864	35	43	0
OS10G0489301	TRIUR3_10385	41	60	0
OS10G0489301	TRIUR3_11503	30	35	0
OS10G0489301	TRIUR3_15251	37	45	0
OS10G0489301	TRIUR3_15252	35	44	0
OS10G0489301	TRIUR3_15253	31	42	0
OS10G0489301	TRIUR3_15968	28	34	0
OS10G0489301	TRIUR3_18374	33	43	0
OS10G0489301	TRIUR3_19347	41	66	0
OS10G0489301	TRIUR3_28866	29	56	0
OS10G0489301	TRIUR3_34117	32	41	0
OS10G0489500	TRIUR3_02179	60	56	1
OS10G0489500	TRIUR3_05461	60	63	1
OS10G0489500	TRIUR3_19036	60	63	1
OS10G0489500	TRIUR3_28276	23	63	1
OS10G0489500	TRIUR3_31226	61	59	1
OS10G0489500	TRIUR3_35031	60	63	1
OS10G0489800	TRIUR3_10210	57	58	1
OS10G0489900	TRIUR3_10209	56	59	1
OS10G0490100	TRIUR3_10386	28	49	0
OS10G0490400	TRIUR3_11616	39	31	0
OS10G0490400	TRIUR3_27992	38	35	0
OS10G0490400	TRIUR3_29074	39	32	0
OS10G0490666	TRIUR3_13413	65	69	1
OS10G0490666	TRIUR3_15362	54	58	1
OS10G0490666	TRIUR3_15363	54	59	1
OS10G0490666	TRIUR3_15364	56	60	1
OS10G0490666	TRIUR3_25402	56	62	1
OS10G0490666	TRIUR3_25403	58	64	1
OS10G0490666	TRIUR3_28662	58	64	1
OS10G0490800	TRIUR3_32088	59	64	0
OS10G0490800	TRIUR3_34420	39	62	0
OS10G0490900	TRIUR3_32088	58	64	0
OS10G0490900	TRIUR3_34420	46	73	0
OS10G0491000	TRIUR3_32088	53	57	0
OS10G0491000	TRIUR3_34420	36	57	0
OS10G0491801	TRIUR3_06146	22	9	1
OS10G0491801	TRIUR3_11454	20	10	1
OS10G0491801	TRIUR3_25012	26	7	1
OS10G0491900	TRIUR3_05355	78	84	1
OS10G0492000	TRIUR3_05353	27	72	1
OS10G0492000	TRIUR3_05354	84	53	1
OS10G0492101	TRIUR3_05353	0	0	1
OS10G0492101	TRIUR3_05354	7	1	1
OS10G0492200	TRIUR3_32511	50	69	1
OS10G0492300	TRIUR3_05353	34	64	1
OS10G0492300	TRIUR3_05354	48	22	1
OS10G0492400	TRIUR3_08844	28	22	1
OS10G0492800	TRIUR3_27665	25	35	1
OS10G0492900	TRIUR3_15853	73	62	1
OS10G0493600	TRIUR3_18348	64	79	1
OS10G0493600	TRIUR3_18349	77	80	1
OS10G0493600	TRIUR3_22464	66	49	1
OS10G0493800	TRIUR3_17122	67	43	1
OS10G0493900	TRIUR3_22465	89	52	1
OS10G0494000	TRIUR3_34252	52	43	1
OS10G0494950	TRIUR3_03512	15	17	0
OS10G0494950	TRIUR3_05045	18	21	0
OS10G0494950	TRIUR3_26128	16	17	0
OS10G0494950	TRIUR3_32845	22	16	0
OS10G0494950	TRIUR3_32882	13	15	0
OS10G0494950	TRIUR3_33044	24	19	0
OS10G0495000	TRIUR3_12650	69	70	1
OS10G0495200	TRIUR3_01264	49	45	0
OS10G0495200	TRIUR3_01266	49	55	0
OS10G0495200	TRIUR3_16298	42	56	0
OS10G0495200	TRIUR3_16299	43	52	0
OS10G0495200	TRIUR3_33751	51	56	0
OS10G0495200	TRIUR3_34377	39	56	0
OS10G0495300	TRIUR3_25355	74	81	1
OS10G0495300	TRIUR3_28372	35	45	1
OS10G0495400	TRIUR3_01263	31	7	1
OS10G0495500	TRIUR3_31254	80	81	1
OS10G0495600	TRIUR3_22611	60	38	1
OS10G0495900	TRIUR3_33229	52	66	1
OS10G0497000	TRIUR3_18010	64	66	1
OS10G0497100	TRIUR3_18009	60	91	1
OS10G0497300	TRIUR3_01264	50	46	0
OS10G0497300	TRIUR3_01266	49	56	0
OS10G0497300	TRIUR3_16298	41	56	0
OS10G0497300	TRIUR3_16299	44	53	0
OS10G0497300	TRIUR3_33751	51	57	0
OS10G0497300	TRIUR3_34377	40	57	0
OS10G0497366	TRIUR3_01264	53	25	0
OS10G0497366	TRIUR3_01266	53	30	0
OS10G0497366	TRIUR3_16298	38	26	0
OS10G0497366	TRIUR3_16299	42	25	0
OS10G0497366	TRIUR3_33751	56	32	0
OS10G0497366	TRIUR3_34377	48	35	0
OS10G0497600	TRIUR3_13594	89	91	1
OS10G0497800	TRIUR3_34588	48	60	0
OS10G0497900	TRIUR3_19100	86	79	1
OS10G0498200	TRIUR3_23186	67	82	1
OS10G0498300	TRIUR3_23186	63	79	1
OS10G0498500	TRIUR3_23186	75	77	1
OS10G0498600	TRIUR3_23187	81	33	1
OS10G0498700	TRIUR3_28510	83	68	1
OS10G0499400	TRIUR3_28081	54	78	0
OS10G0499600	TRIUR3_32579	53	17	0
OS10G0500300	TRIUR3_19451	93	93	1
OS10G0500400	TRIUR3_19450	75	83	1
OS10G0500500	TRIUR3_15370	57	50	1
OS10G0500500	TRIUR3_21594	38	50	1
OS10G0500500	TRIUR3_21595	28	62	1
OS10G0500700	TRIUR3_23323	75	39	1
OS10G0501500	TRIUR3_02519	32	66	1
OS10G0501700	TRIUR3_01264	47	25	0
OS10G0501700	TRIUR3_01266	47	31	0
OS10G0501700	TRIUR3_16298	38	29	0
OS10G0501700	TRIUR3_16299	41	28	0
OS10G0501700	TRIUR3_33751	50	32	0
OS10G0501700	TRIUR3_34377	47	39	0
OS10G0502100	TRIUR3_04205	78	80	1
OS10G0502100	TRIUR3_15646	76	78	1
OS10G0502300	TRIUR3_15645	48	34	1
OS10G0502400	TRIUR3_07368	80	64	1
OS10G0502400	TRIUR3_13813	78	76	1
OS10G0502400	TRIUR3_15644	83	70	1
OS10G0502500	TRIUR3_34836	51	66	1
OS10G0502600	TRIUR3_32289	64	80	1
OS10G0502900	TRIUR3_30802	83	72	1
OS10G0503100	TRIUR3_12751	66	34	0
OS10G0503200	TRIUR3_12750	68	79	1
OS10G0503500	TRIUR3_25844	77	87	1
OS10G0503700	TRIUR3_27661	70	76	1
OS10G0503800	TRIUR3_21382	65	49	1
OS10G0504200	TRIUR3_25597	64	64	1
OS10G0504600	TRIUR3_32347	67	21	1
OS10G0504650	TRIUR3_25386	48	53	0
OS10G0504650	TRIUR3_26109	41	43	0
OS10G0504650	TRIUR3_28665	48	51	0
OS10G0504900	TRIUR3_25386	55	49	0
OS10G0504900	TRIUR3_26109	51	44	0
OS10G0504900	TRIUR3_28665	59	51	0
OS10G0505000	TRIUR3_25386	47	52	0
OS10G0505000	TRIUR3_26109	42	44	0
OS10G0505000	TRIUR3_28665	45	47	0
OS10G0505500	TRIUR3_25386	46	47	0
OS10G0505500	TRIUR3_26109	40	40	0
OS10G0505500	TRIUR3_28665	45	44	0
OS10G0505700	TRIUR3_25386	63	63	0
OS10G0505700	TRIUR3_26109	52	49	0
OS10G0505700	TRIUR3_28665	60	58	0
OS10G0505900	TRIUR3_31302	32	32	1
OS10G0506000	TRIUR3_21392	70	71	1
OS10G0506100	TRIUR3_21393	71	43	1
OS10G0506200	TRIUR3_08680	76	72	1
OS10G0506800	TRIUR3_08681	67	72	1
OS10G0507500	TRIUR3_08682	44	56	1
OS10G0507600	TRIUR3_08683	76	62	1
OS10G0507800	TRIUR3_01475	9	43	1
OS10G0507800	TRIUR3_28471	79	72	1
OS10G0508000	TRIUR3_29573	81	46	1
OS10G0508100	TRIUR3_32464	34	81	1
OS10G0508300	TRIUR3_27479	54	62	0
OS10G0508400	TRIUR3_14953	77	91	1
OS10G0508500	TRIUR3_14952	70	36	1
OS10G0508600	TRIUR3_14951	44	53	1
OS10G0509000	TRIUR3_22629	78	48	1
OS10G0509200	TRIUR3_26443	27	88	0
OS10G0509401	TRIUR3_26442	68	74	1
OS10G0509600	TRIUR3_26442	70	65	1
OS10G0510000	TRIUR3_22084	99	99	1
OS10G0510050	TRIUR3_22085	54	47	1
OS10G0510200	TRIUR3_13174	52	55	1
OS10G0510300	TRIUR3_13173	57	85	1
OS10G0510400	TRIUR3_01296	83	75	1
OS10G0510500	TRIUR3_13172	66	69	1
OS10G0510700	TRIUR3_35432	48	75	1
OS10G0511400	TRIUR3_21128	81	81	1
OS10G0511600	TRIUR3_21129	78	58	0
OS10G0511800	TRIUR3_14066	69	28	1
OS10G0511900	TRIUR3_14067	11	5	1
OS10G0512100	TRIUR3_14068	79	80	0
OS10G0512400	TRIUR3_07289	71	71	1
OS10G0512400	TRIUR3_09711	52	66	1
OS10G0512400	TRIUR3_24298	45	70	1
OS10G0512400	TRIUR3_26388	49	74	1
OS10G0512800	TRIUR3_28886	70	84	1
OS10G0513300	TRIUR3_23386	70	66	1
OS10G0514600	TRIUR3_17413	38	65	1
OS10G0514700	TRIUR3_21678	59	72	1
OS10G0514901	TRIUR3_21678	53	79	1
OS10G0516100	TRIUR3_12946	91	91	1
OS10G0516300	TRIUR3_19139	55	20	1
OS10G0516400	TRIUR3_19138	47	50	1
OS10G0516600	TRIUR3_26790	51	34	1
OS10G0516701	TRIUR3_26790	18	22	1
OS10G0516800	TRIUR3_15268	81	86	0
OS10G0516900	TRIUR3_15266	55	44	1
OS10G0517400	TRIUR3_13958	63	86	1
OS10G0517500	TRIUR3_13960	24	80	1
OS10G0518100	TRIUR3_17843	66	70	0
OS10G0518200	TRIUR3_17844	82	63	1
OS10G0518300	TRIUR3_17845	68	72	1
OS10G0518800	TRIUR3_22103	66	75	1
OS10G0518900	TRIUR3_22102	78	75	1
OS10G0519600	TRIUR3_28243	86	91	1
OS10G0520400	TRIUR3_20166	56	42	0
OS10G0520600	TRIUR3_23016	44	77	1
OS10G0520700	TRIUR3_30861	79	80	1
OS10G0520950	TRIUR3_34511	57	15	1
OS10G0521000	TRIUR3_33217	48	75	1
OS10G0521100	TRIUR3_31227	87	76	0
OS10G0521300	TRIUR3_09719	45	47	1
OS10G0521300	TRIUR3_34947	25	47	1
OS10G0521900	TRIUR3_21945	54	81	0
OS10G0522400	TRIUR3_28016	55	34	1
OS10G0522500	TRIUR3_22053	51	37	1
OS10G0522601	TRIUR3_22052	15	90	1
OS10G0522700	TRIUR3_30660	64	54	1
OS10G0522800	TRIUR3_30660	62	54	1
OS10G0522900	TRIUR3_33585	55	53	1
OS10G0523100	TRIUR3_33585	57	57	1
OS10G0523700	TRIUR3_34056	55	68	1
OS10G0524000	TRIUR3_28628	29	28	1
OS10G0524100	TRIUR3_14941	76	76	0
OS10G0524400	TRIUR3_17957	66	80	0
OS10G0524500	TRIUR3_17959	44	88	1
OS10G0524600	TRIUR3_24218	54	80	1
OS10G0524700	TRIUR3_30737	49	76	1
OS10G0524700	TRIUR3_32086	45	63	1
OS10G0525000	TRIUR3_30737	50	78	1
OS10G0525000	TRIUR3_32086	47	67	1
OS10G0525200	TRIUR3_30737	47	75	1
OS10G0525200	TRIUR3_32086	43	63	1
OS10G0525400	TRIUR3_14281	52	55	1
OS10G0525500	TRIUR3_18964	31	47	0
OS10G0525800	TRIUR3_14281	57	53	1
OS10G0527800	TRIUR3_01354	60	39	1
OS10G0527800	TRIUR3_04105	54	49	1
OS10G0527800	TRIUR3_04106	60	39	1
OS10G0527800	TRIUR3_08153	51	52	1
OS10G0527800	TRIUR3_28920	65	64	1
OS10G0527900	TRIUR3_19753	28	39	1
OS10G0528100	TRIUR3_01354	60	39	1
OS10G0528100	TRIUR3_04105	53	49	1
OS10G0528100	TRIUR3_04106	60	38	1
OS10G0528100	TRIUR3_08153	52	53	1
OS10G0528100	TRIUR3_28920	65	63	1
OS10G0528150	TRIUR3_07440	40	50	1
OS10G0528300	TRIUR3_08150	42	62	1
OS10G0528300	TRIUR3_08151	68	37	1
OS10G0528300	TRIUR3_22181	65	55	1
OS10G0528300	TRIUR3_29737	43	75	1
OS10G0528651	TRIUR3_07440	21	51	1
OS10G0529400	TRIUR3_08327	38	47	1
OS10G0529400	TRIUR3_25966	61	54	1
OS10G0529500	TRIUR3_08327	42	53	1
OS10G0529500	TRIUR3_25966	60	53	1
OS10G0529600	TRIUR3_19343	36	35	1
OS10G0529700	TRIUR3_08327	41	50	1
OS10G0529700	TRIUR3_25966	62	53	1
OS10G0529800	TRIUR3_08117	63	65	1
OS10G0529800	TRIUR3_10257	54	42	1
OS10G0529800	TRIUR3_17350	58	54	1
OS10G0529800	TRIUR3_19228	61	61	1
OS10G0530400	TRIUR3_04257	59	61	0
OS10G0530400	TRIUR3_08147	56	57	0
OS10G0530400	TRIUR3_08148	58	59	0
OS10G0530400	TRIUR3_15327	55	57	0
OS10G0530400	TRIUR3_24514	57	59	0
OS10G0530400	TRIUR3_33428	60	54	0
OS10G0530600	TRIUR3_29626	49	55	1
OS10G0530750	TRIUR3_19343	46	48	1
OS10G0530800	TRIUR3_19343	47	24	1
OS10G0530900	TRIUR3_19342	64	58	0
OS10G0531300	TRIUR3_19343	54	54	1
OS10G0531400	TRIUR3_19342	60	54	0
OS10G0531900	TRIUR3_15472	41	73	1
OS10G0532100	TRIUR3_32275	70	45	1
OS10G0532150	TRIUR3_32275	74	10	1
OS10G0532200	TRIUR3_34813	27	45	1
OS10G0532300	TRIUR3_34300	51	57	1
OS10G0532600	TRIUR3_26453	69	70	1
OS10G0533000	TRIUR3_22864	61	73	1
OS10G0533150	TRIUR3_22865	41	73	0
OS10G0533500	TRIUR3_26636	53	76	0
OS10G0533900	TRIUR3_07091	85	74	1
OS10G0534700	TRIUR3_15653	41	58	0
OS10G0535800	TRIUR3_12222	76	68	1
OS10G0535800	TRIUR3_25674	43	31	1
OS10G0535900	TRIUR3_10472	74	76	1
OS10G0535900	TRIUR3_10474	41	75	1
OS10G0536000	TRIUR3_10475	79	91	1
OS10G0536100	TRIUR3_32699	70	71	1
OS10G0536500	TRIUR3_32150	39	68	1
OS10G0536600	TRIUR3_12704	64	8	0
OS10G0537300	TRIUR3_30499	14	26	1
OS10G0537400	TRIUR3_28190	32	55	1
OS10G0537500	TRIUR3_29242	59	50	1
OS10G0537600	TRIUR3_30958	64	40	1
OS10G0539500	TRIUR3_10170	100	100	1
OS10G0539500	TRIUR3_11861	100	100	1
OS10G0539700	TRIUR3_32211	40	61	1
OS10G0539900	TRIUR3_33138	91	91	1
OS10G0540100	TRIUR3_13821	59	76	1
OS10G0540200	TRIUR3_13820	64	67	1
OS10G0541000	TRIUR3_13822	61	63	1
OS10G0541200	TRIUR3_09117	68	37	1
OS10G0541600	TRIUR3_09116	65	44	1
OS10G0541600	TRIUR3_09119	55	43	1
OS10G0542100	TRIUR3_13125	67	72	1
OS10G0542200	TRIUR3_22834	79	80	0
OS10G0542700	TRIUR3_09355	15	40	0
OS10G0542700	TRIUR3_30708	37	46	0
OS10G0542700	TRIUR3_31244	36	44	0
OS10G0542700	TRIUR3_34793	36	37	0
OS10G0542800	TRIUR3_30643	93	20	1
OS10G0542900	TRIUR3_09601	80	82	1
OS10G0542900	TRIUR3_09602	75	41	1
OS10G0543400	TRIUR3_09601	71	49	1
OS10G0543400	TRIUR3_09602	62	23	1
OS10G0543500	TRIUR3_09600	72	71	1
OS10G0543800	TRIUR3_34881	74	81	1
OS10G0544500	TRIUR3_06707	73	72	1
OS10G0544600	TRIUR3_25619	69	57	1
OS10G0544900	TRIUR3_10681	86	88	1
OS10G0544950	TRIUR3_10680	60	59	1
OS10G0545100	TRIUR3_27920	49	80	1
OS10G0545200	TRIUR3_17653	79	83	1
OS10G0545600	TRIUR3_17652	56	43	1
OS10G0545700	TRIUR3_17651	27	68	1
OS10G0545800	TRIUR3_04219	40	76	0
OS10G0546100	TRIUR3_04223	63	62	1
OS10G0546200	TRIUR3_04224	0	1	1
OS10G0546600	TRIUR3_31308	76	80	1
OS10G0547000	TRIUR3_32478	35	25	0
OS10G0547500	TRIUR3_35444	82	76	1
OS10G0547900	TRIUR3_05711	58	58	0
OS10G0548000	TRIUR3_05711	58	58	0
OS10G0548200	TRIUR3_05708	3	59	1
OS10G0548200	TRIUR3_05709	68	81	1
OS10G0548400	TRIUR3_29765	62	81	1
OS10G0548600	TRIUR3_09766	59	63	1
OS10G0548600	TRIUR3_22549	56	62	1
OS10G0548700	TRIUR3_09764	46	58	0
OS10G0548800	TRIUR3_28001	66	59	1
OS10G0548850	TRIUR3_05707	28	28	1
OS10G0548850	TRIUR3_32532	38	37	1
OS10G0548900	TRIUR3_09767	59	50	1
OS10G0549100	TRIUR3_13326	54	67	0
OS10G0549500	TRIUR3_16486	91	51	1
OS10G0549550	TRIUR3_09128	9	9	1
OS10G0549550	TRIUR3_12901	13	10	1
OS10G0549550	TRIUR3_15829	13	13	1
OS10G0549550	TRIUR3_25043	9	8	1
OS10G0549550	TRIUR3_28593	9	6	1
OS10G0549700	TRIUR3_12900	23	22	0
OS10G0549700	TRIUR3_15828	14	24	0
OS10G0549700	TRIUR3_21592	29	23	0
OS10G0549700	TRIUR3_25042	29	22	0
OS10G0549700	TRIUR3_33188	18	24	0
OS10G0550000	TRIUR3_16485	64	64	1
OS10G0550300	TRIUR3_16484	39	75	1
OS10G0550400	TRIUR3_15340	28	59	1
OS10G0550500	TRIUR3_05435	34	19	1
OS10G0550500	TRIUR3_15339	25	20	1
OS10G0550750	TRIUR3_15338	64	64	1
OS10G0551600	TRIUR3_08862	66	90	1
OS10G0551800	TRIUR3_00504	55	58	1
OS10G0551800	TRIUR3_00505	58	60	1
OS10G0551800	TRIUR3_08860	57	58	1
OS10G0551800	TRIUR3_08861	57	58	1
OS10G0551800	TRIUR3_15474	47	48	1
OS10G0551900	TRIUR3_00504	54	55	1
OS10G0551900	TRIUR3_00505	57	57	1
OS10G0551900	TRIUR3_08860	56	56	1
OS10G0551900	TRIUR3_08861	57	56	1
OS10G0551900	TRIUR3_15474	43	43	1
OS10G0552200	TRIUR3_00504	55	53	1
OS10G0552200	TRIUR3_00505	55	51	1
OS10G0552200	TRIUR3_08860	54	49	1
OS10G0552200	TRIUR3_08861	55	50	1
OS10G0552200	TRIUR3_15474	55	51	1
OS10G0552400	TRIUR3_05707	33	35	1
OS10G0552400	TRIUR3_32532	45	47	1
OS10G0552600	TRIUR3_20215	50	59	1
OS10G0552600	TRIUR3_23367	48	57	1
OS10G0552600	TRIUR3_33215	68	76	1
OS10G0552600	TRIUR3_35409	52	61	1
OS10G0552700	TRIUR3_20215	56	61	1
OS10G0552700	TRIUR3_23367	54	60	1
OS10G0552700	TRIUR3_33215	69	72	1
OS10G0552700	TRIUR3_35409	56	61	1
OS10G0552800	TRIUR3_20215	50	58	1
OS10G0552800	TRIUR3_23367	48	57	1
OS10G0552800	TRIUR3_33215	67	74	1
OS10G0552800	TRIUR3_35409	52	60	1
OS10G0552900	TRIUR3_17525	74	77	1
OS10G0553300	TRIUR3_17527	87	75	1
OS10G0553800	TRIUR3_28406	62	83	1
OS10G0553900	TRIUR3_24301	39	25	0
OS10G0554100	TRIUR3_30704	89	50	1
OS10G0554200	TRIUR3_15581	68	85	1
OS10G0554200	TRIUR3_15583	51	84	1
OS10G0554300	TRIUR3_35143	28	40	1
OS10G0554900	TRIUR3_33724	45	56	0
OS10G0555100	TRIUR3_16744	75	87	1
OS10G0555200	TRIUR3_16743	51	53	1
OS10G0555300	TRIUR3_29692	28	57	0
OS10G0555600	TRIUR3_30772	71	49	1
OS10G0555651	TRIUR3_23122	42	55	1
