Gene stable ID	Amborella trichopoda gene stable ID	% identity	Amborella trichopoda % identity	Orthology confidence [0 low, 1 high]
OS08G0440200	AMTR_s00163p00015730	2	2	1
OS08G0440300	AMTR_s00065p00182000	59	62	0
OS08G0440800	AMTR_s00065p00176540	84	83	1
OS08G0440900	AMTR_s00065p00204450	76	32	0
OS08G0441100	AMTR_s00065p00197200	55	38	1
OS08G0441400	AMTR_s00065p00188220	60	67	1
OS08G0441500	AMTR_s00065p00187410	66	72	1
OS08G0441600	AMTR_s00065p00207880	46	45	1
OS08G0442000	AMTR_s00137p00052220	31	19	1
OS08G0442300	AMTR_s00065p00044340	67	68	1
OS08G0442350	AMTR_s00065p00027430	17	16	1
OS08G0442400	AMTR_s00019p00086450	44	52	1
OS08G0442700	AMTR_s00019p00103320	59	63	1
OS08G0443800	AMTR_s00019p00136590	39	60	0
OS08G0445000	AMTR_s00019p00149380	35	36	0
OS08G0446200	AMTR_s00019p00187900	50	50	1
OS08G0446800	AMTR_s00019p00190490	39	50	1
OS08G0447000	AMTR_s00019p00193890	53	78	1
OS08G0447200	AMTR_s00032p00160390	48	47	1
OS08G0447300	AMTR_s00019p00198460	57	59	1
OS08G0448000	AMTR_s00019p00213640	64	64	0
OS08G0448100	AMTR_s00019p00215150	25	37	1
OS08G0450100	AMTR_s00129p00047530	52	54	1
OS08G0450200	AMTR_s00129p00028250	42	47	1
OS08G0450700	AMTR_s00129p00092160	54	18	1
OS08G0450800	AMTR_s00129p00092160	60	26	1
OS08G0450900	AMTR_s00007p00169630	32	24	1
OS08G0451000	AMTR_s00129p00085100	72	72	1
OS08G0451200	AMTR_s00129p00107910	27	35	1
OS08G0451400	AMTR_s00129p00111730	57	54	1
OS08G0451500	AMTR_s00129p00111730	25	5	1
OS08G0451700	AMTR_s00129p00111730	47	27	1
OS08G0451800	AMTR_s00129p00115010	30	11	1
OS08G0451800	AMTR_s00129p00115880	23	19	1
OS08G0451800	AMTR_s00129p00116540	33	34	1
OS08G0451800	AMTR_s00129p00117090	26	30	1
OS08G0451800	AMTR_s00129p00118770	32	35	1
OS08G0452100	AMTR_s00129p00121180	53	59	1
OS08G0452500	AMTR_s00007p00264610	41	45	1
OS08G0453700	AMTR_s00007p00262640	44	45	1
OS08G0455600	AMTR_s00077p00182860	81	80	1
OS08G0455800	AMTR_s00131p00109110	59	60	1
OS08G0455900	AMTR_s00024p00245390	38	46	1
OS08G0456200	AMTR_s00024p00242390	36	62	0
OS08G0457400	AMTR_s00024p00242070	51	58	1
OS08G0457600	AMTR_s00024p00240620	57	55	1
OS08G0458200	AMTR_s00024p00234750	24	23	1
OS08G0459100	AMTR_s00024p00232480	28	30	1
OS08G0459300	AMTR_s00024p00232320	48	51	1
OS08G0459600	AMTR_s00036p00209710	56	54	0
OS08G0459700	AMTR_s00024p00231430	44	46	1
OS08G0459700	AMTR_s00110p00020470	41	42	1
OS08G0460000	AMTR_s00024p00231430	55	56	1
OS08G0460000	AMTR_s00110p00020470	49	50	1
OS08G0460600	AMTR_s00024p00226830	48	9	1
OS08G0462700	AMTR_s00024p00206190	49	48	0
OS08G0462800	AMTR_s00024p00182360	50	51	1
OS08G0463500	AMTR_s00024p00186840	27	31	1
OS08G0463900	AMTR_s00088p00137250	44	85	1
OS08G0464000	AMTR_s00024p00171890	63	64	1
OS08G0465800	AMTR_s00024p00151670	75	74	1
OS08G0466200	AMTR_s00024p00135620	64	60	1
OS08G0467100	AMTR_s00024p00098860	41	49	1
OS08G0467300	AMTR_s00024p00086960	37	31	1
OS08G0467400	AMTR_s00024p00076160	53	56	1
OS08G0467500	AMTR_s00016p00231510	58	56	1
OS08G0467600	AMTR_s00069p00195010	13	16	1
OS08G0467600	AMTR_s00082p00169320	11	15	1
OS08G0467600	AMTR_s00125p00070010	12	15	1
OS08G0468100	AMTR_s00008p00058550	68	69	0
OS08G0468400	AMTR_s00005p00253530	10	38	1
OS08G0468400	AMTR_s00157p00050850	23	29	1
OS08G0468700	AMTR_s00008p00058550	67	68	0
OS08G0469200	AMTR_s00173p00054160	8	7	1
OS08G0469400	AMTR_s00157p00041730	43	27	1
OS08G0469500	AMTR_s00157p00048060	52	49	1
OS08G0469700	AMTR_s00157p00072470	64	43	1
OS08G0471000	AMTR_s00073p00033500	37	41	1
OS08G0471800	AMTR_s00132p00050360	22	23	1
OS08G0471900	AMTR_s00055p00045090	18	52	1
OS08G0471900	AMTR_s00066p00190020	66	67	1
OS08G0471950	AMTR_s00132p00065700	49	28	1
OS08G0472400	AMTR_s00132p00031640	30	44	1
OS08G0472600	AMTR_s00132p00113370	61	62	1
OS08G0472800	AMTR_s00091p00146660	56	59	1
OS08G0473600	AMTR_s00010p00102390	54	56	1
OS08G0473900	AMTR_s00010p00102390	53	59	1
OS08G0474000	AMTR_s00010p00095120	28	21	0
OS08G0474000	AMTR_s00010p00098700	28	22	0
OS08G0474000	AMTR_s00010p00099690	28	22	0
OS08G0474500	AMTR_s00126p00109290	19	30	1
OS08G0474600	AMTR_s00022p00175580	43	44	1
OS08G0474700	AMTR_s00048p00165750	76	76	1
OS08G0475400	AMTR_s00160p00061390	8	20	1
OS08G0475400	AMTR_s00160p00062470	24	25	1
OS08G0476000	AMTR_s00138p00069300	34	19	1
OS08G0476100	AMTR_s00138p00069300	52	12	1
OS08G0476300	AMTR_s00128p00079640	60	60	1
OS08G0476400	AMTR_s00073p00173240	44	40	1
OS08G0476600	AMTR_s00073p00132390	42	47	1
OS08G0476900	AMTR_s00126p00046910	13	24	1
OS08G0477100	AMTR_s00126p00046910	13	25	1
OS08G0477800	AMTR_s00002p00020080	9	22	1
OS08G0477900	AMTR_s00002p00019320	31	28	1
OS08G0478100	AMTR_s00135p00013800	52	57	1
OS08G0478200	AMTR_s00003p00269280	76	76	1
OS08G0478200	AMTR_s00082p00088490	75	76	1
OS08G0478466	AMTR_s00135p00017880	30	38	1
OS08G0478500	AMTR_s00135p00021060	34	31	1
OS08G0478800	AMTR_s00135p00052570	74	73	1
OS08G0479400	AMTR_s00038p00027320	45	55	1
OS08G0479400	AMTR_s00135p00085840	47	58	1
OS08G0480000	AMTR_s00008p00178100	55	61	1
OS08G0480100	AMTR_s00030p00198000	69	70	1
OS08G0480100	AMTR_s00175p00060280	70	72	1
OS08G0480200	AMTR_s00008p00181360	45	41	1
OS08G0480500	AMTR_s00137p00031080	57	52	1
OS08G0480800	AMTR_s00006p00051740	24	29	0
OS08G0480800	AMTR_s00008p00259210	48	49	0
OS08G0480800	AMTR_s00008p00261670	19	38	0
OS08G0480800	AMTR_s00008p00261760	19	33	0
OS08G0480800	AMTR_s00008p00261810	25	30	0
OS08G0480800	AMTR_s00073p00140710	31	32	0
OS08G0480800	AMTR_s00090p00118750	23	22	0
OS08G0480800	AMTR_s00349p00015060	23	18	0
OS08G0481000	AMTR_s00008p00241920	48	44	1
OS08G0481200	AMTR_s00001p00030110	57	56	1
OS08G0481400	AMTR_s00008p00214750	33	27	1
OS08G0481800	AMTR_s00008p00213760	82	35	1
OS08G0481950	AMTR_s00008p00210700	67	65	1
OS08G0482100	AMTR_s00114p00128980	51	47	0
OS08G0482600	AMTR_s00008p00175510	35	33	1
OS08G0482700	AMTR_s00008p00175510	40	39	1
OS08G0483200	AMTR_s00008p00202090	36	32	1
OS08G0483900	AMTR_s00008p00198780	35	49	1
OS08G0484200	AMTR_s00008p00185200	36	38	0
OS08G0484400	AMTR_s00008p00028880	47	44	1
OS08G0484500	AMTR_s00008p00262380	78	75	1
OS08G0484600	AMTR_s00101p00097020	73	73	1
OS08G0484700	AMTR_s00002p00164190	27	30	1
OS08G0484700	AMTR_s00008p00268530	28	32	1
OS08G0484800	AMTR_s00073p00104680	25	50	1
OS08G0485300	AMTR_s00065p00114990	27	27	1
OS08G0485400	AMTR_s00038p00234870	68	59	1
OS08G0485600	AMTR_s00038p00204530	21	18	1
OS08G0485700	AMTR_s00038p00204530	18	19	1
OS08G0485800	AMTR_s00019p00151500	31	53	0
OS08G0485800	AMTR_s00019p00152080	31	51	0
OS08G0485800	AMTR_s00052p00109070	29	32	0
OS08G0485800	AMTR_s00052p00111370	31	32	0
OS08G0485800	AMTR_s00104p00129530	28	30	0
OS08G0485900	AMTR_s00038p00234220	59	60	1
OS08G0486100	AMTR_s00176p00057350	65	14	1
OS08G0486200	AMTR_s00002p00145180	56	64	1
OS08G0486200	AMTR_s00176p00054790	52	58	1
OS08G0486300	AMTR_s00038p00183620	38	43	1
OS08G0487100	AMTR_s00006p00259200	23	27	1
OS08G0487500	AMTR_s00006p00258330	22	9	0
OS08G0487800	AMTR_s00006p00252810	78	75	1
OS08G0487900	AMTR_s00006p00252650	56	63	1
OS08G0488800	AMTR_s00006p00252490	28	10	1
OS08G0488800	AMTR_s00061p00180340	1	2	1
OS08G0488800	AMTR_s00061p00180500	3	2	1
OS08G0488800	AMTR_s00061p00180700	31	14	1
OS08G0489100	AMTR_s00006p00252490	24	27	1
OS08G0489100	AMTR_s00061p00180340	10	38	1
OS08G0489100	AMTR_s00061p00180500	15	42	1
OS08G0489100	AMTR_s00061p00180700	19	28	1
OS08G0489300	AMTR_s00006p00251960	30	53	1
OS08G0489800	AMTR_s00006p00251240	57	52	1
OS08G0490000	AMTR_s00006p00250310	28	26	1
OS08G0490100	AMTR_s00036p00232310	19	29	0
OS08G0490100	AMTR_s00059p00213350	20	27	0
OS08G0490300	AMTR_s00006p00246160	31	28	1
OS08G0490600	AMTR_s00006p00245830	41	19	1
OS08G0491000	AMTR_s00055p00192130	1	2	1
OS08G0491100	AMTR_s00055p00192130	8	5	1
OS08G0491200	AMTR_s00049p00198350	65	50	0
OS08G0491400	AMTR_s00164p00030820	27	27	1
OS08G0492000	AMTR_s00061p00190940	69	69	1
OS08G0492100	AMTR_s00061p00188860	32	39	1
OS08G0492400	AMTR_s00061p00181260	49	45	1
OS08G0492500	AMTR_s00061p00174460	30	35	1
OS08G0493800	AMTR_s00032p00237810	54	46	1
OS08G0493900	AMTR_s00034p00138310	58	59	1
OS08G0494000	AMTR_s00061p00158170	36	34	1
OS08G0494100	AMTR_s00010p00214260	19	58	1
OS08G0494300	AMTR_s00166p00070360	64	58	1
OS08G0494375	AMTR_s00010p00257650	16	12	1
OS08G0495500	AMTR_s00061p00142810	58	58	1
OS08G0495800	AMTR_s00061p00129230	72	72	1
OS08G0496000	AMTR_s00061p00128330	62	61	1
OS08G0496000	AMTR_s00190p00021850	14	55	1
OS08G0496000	AMTR_s00190p00021950	7	57	1
OS08G0496200	AMTR_s00061p00126570	55	44	1
OS08G0496400	AMTR_s00147p00098270	20	32	1
OS08G0496500	AMTR_s00039p00040000	55	41	1
OS08G0496600	AMTR_s00147p00098270	44	47	1
OS08G0496800	AMTR_s00059p00075680	17	17	0
OS08G0496800	AMTR_s00059p00081630	19	25	0
OS08G0496800	AMTR_s00059p00082380	12	30	0
OS08G0496800	AMTR_s00059p00084450	23	27	0
OS08G0496800	AMTR_s00059p00088650	24	22	0
OS08G0496800	AMTR_s00059p00096660	23	23	0
OS08G0496800	AMTR_s00059p00097920	20	28	0
OS08G0496800	AMTR_s00076p00166240	8	29	0
OS08G0496800	AMTR_s00076p00180150	11	34	0
OS08G0496800	AMTR_s00087p00102660	15	23	0
OS08G0496900	AMTR_s00061p00090590	77	78	1
OS08G0497300	AMTR_s00061p00081360	42	61	1
OS08G0497600	AMTR_s00061p00064900	63	61	1
OS08G0497900	AMTR_s00061p00070160	9	31	1
OS08G0499000	AMTR_s00061p00071760	24	23	1
OS08G0499100	AMTR_s00061p00073800	55	55	1
OS08G0499200	AMTR_s00024p00175870	67	69	1
OS08G0499300	AMTR_s00061p00050690	33	30	1
OS08G0499700	AMTR_s00117p00013620	12	14	0
OS08G0499800	AMTR_s00104p00121350	38	44	1
OS08G0500000	AMTR_s00061p00048280	63	76	1
OS08G0500100	AMTR_s00061p00043210	57	58	1
OS08G0500200	AMTR_s00061p00046260	24	38	0
OS08G0500200	AMTR_s00061p00048040	12	51	0
OS08G0500300	AMTR_s00061p00041440	55	55	1
OS08G0500500	AMTR_s00071p00082570	17	19	1
OS08G0500600	AMTR_s00002p00267090	30	27	1
OS08G0500700	AMTR_s00054p00176730	7	46	1
OS08G0500800	AMTR_s00074p00152100	52	45	1
OS08G0500800	AMTR_s00202p00037600	42	40	1
OS08G0500900	AMTR_s00013p00036200	54	64	1
OS08G0501088	AMTR_s00022p00034530	2	2	1
OS08G0501132	AMTR_s00013p00036200	58	44	1
OS08G0501700	AMTR_s00022p00034530	6	12	1
OS08G0502000	AMTR_s00055p00185620	8	58	0
OS08G0502000	AMTR_s00055p00187070	29	17	0
OS08G0502400	AMTR_s00001p00224100	46	47	1
OS08G0502600	AMTR_s00024p00192660	50	49	1
OS08G0502700	AMTR_s00053p00093890	85	85	0
OS08G0502800	AMTR_s00055p00180320	32	44	1
OS08G0503200	AMTR_s00055p00174750	48	48	1
OS08G0503800	AMTR_s00055p00165140	53	56	1
OS08G0504000	AMTR_s00022p00243980	41	58	1
OS08G0504400	AMTR_s00014p00249590	17	57	1
OS08G0504400	AMTR_s00061p00195350	61	64	1
OS08G0504500	AMTR_s00022p00242510	58	55	0
OS08G0504600	AMTR_s00022p00238840	34	34	1
OS08G0504700	AMTR_s00022p00236720	35	41	1
OS08G0504800	AMTR_s00022p00236150	43	49	1
OS08G0505001	AMTR_s00022p00224350	58	48	1
OS08G0505001	AMTR_s00022p00232810	58	48	1
OS08G0505200	AMTR_s00022p00233300	52	45	1
OS08G0505300	AMTR_s00022p00233860	86	48	1
OS08G0505300	AMTR_s00036p00185940	86	48	1
OS08G0505900	AMTR_s00022p00230910	53	55	1
OS08G0506000	AMTR_s00022p00229870	39	52	1
OS08G0506400	AMTR_s00022p00229730	41	46	1
OS08G0506500	AMTR_s00022p00229500	44	40	1
OS08G0506700	AMTR_s00022p00228970	33	35	1
OS08G0508100	AMTR_s00022p00222930	47	52	1
OS08G0508500	AMTR_s00022p00222130	44	47	1
OS08G0508600	AMTR_s00004p00031260	42	39	1
OS08G0508600	AMTR_s00058p00106430	43	41	1
OS08G0508700	AMTR_s00022p00216890	37	37	1
OS08G0508800	AMTR_s00022p00205270	51	52	1
OS08G0508800	AMTR_s00022p00207070	20	61	1
OS08G0508800	AMTR_s00022p00208630	52	53	1
OS08G0509100	AMTR_s00022p00205270	51	53	1
OS08G0509100	AMTR_s00022p00207070	20	61	1
OS08G0509100	AMTR_s00022p00208630	52	54	1
OS08G0509500	AMTR_s00022p00198640	37	45	1
OS08G0509600	AMTR_s00022p00198330	29	34	0
OS08G0510101	AMTR_s00022p00219620	31	17	1
OS08G0510101	AMTR_s00022p00220000	31	17	1
OS08G0510300	AMTR_s00022p00094080	60	62	1
OS08G0510300	AMTR_s00034p00241160	12	45	1
OS08G0510300	AMTR_s00034p00241900	15	51	1
OS08G0510300	AMTR_s00034p00242030	17	52	1
OS08G0510300	AMTR_s00049p00178770	17	59	1
OS08G0510400	AMTR_s00022p00187970	58	57	1
OS08G0510400	AMTR_s00022p00188500	20	62	1
OS08G0510500	AMTR_s00022p00184660	41	27	1
OS08G0510700	AMTR_s00022p00180990	9	17	0
OS08G0510700	AMTR_s00022p00181220	15	25	0
OS08G0510800	AMTR_s00022p00182240	29	31	1
OS08G0511200	AMTR_s00022p00160350	32	63	1
OS08G0511400	AMTR_s00022p00161350	33	39	1
OS08G0511500	AMTR_s00016p00260190	54	11	1
OS08G0511700	AMTR_s00022p00162750	52	54	1
OS08G0511900	AMTR_s00022p00154990	34	36	0
OS08G0511900	AMTR_s00351p00009890	62	44	0
OS08G0512100	AMTR_s00032p00213500	20	48	1
OS08G0512300	AMTR_s00050p00182520	65	75	1
OS08G0512400	AMTR_s00022p00149810	50	53	1
OS08G0512500	AMTR_s00133p00054340	45	41	1
OS08G0512600	AMTR_s00978p00000980	70	75	1
OS08G0512700	AMTR_s00022p00133290	59	56	1
OS08G0512900	AMTR_s00022p00136750	71	73	1
OS08G0513000	AMTR_s00022p00138420	58	19	0
OS08G0513100	AMTR_s00022p00115740	52	24	1
OS08G0513300	AMTR_s00069p00155290	61	54	1
OS08G0513700	AMTR_s00022p00106940	53	27	1
OS08G0514600	AMTR_s00065p00160860	10	12	1
OS08G0514600	AMTR_s00065p00162050	16	11	1
OS08G0514600	AMTR_s00065p00162460	19	14	1
OS08G0514600	AMTR_s00065p00163610	15	13	1
OS08G0514600	AMTR_s02674p00003980	16	15	1
OS08G0515000	AMTR_s00065p00160860	21	38	1
OS08G0515000	AMTR_s00065p00162050	27	29	1
OS08G0515000	AMTR_s00065p00162460	32	36	1
OS08G0515000	AMTR_s00065p00163610	29	36	1
OS08G0515000	AMTR_s02674p00003980	27	37	1
OS08G0515700	AMTR_s00022p00048210	30	27	1
OS08G0515800	AMTR_s00022p00050580	51	50	0
OS08G0515900	AMTR_s00022p00057010	58	53	1
OS08G0516900	AMTR_s00019p00249670	29	27	1
OS08G0517200	AMTR_s00019p00251600	66	32	1
OS08G0517300	AMTR_s00029p00219930	55	48	1
OS08G0517500	AMTR_s00025p00151540	61	54	1
OS08G0517600	AMTR_s00045p00050880	58	58	1
OS08G0517700	AMTR_s00025p00171220	16	32	1
OS08G0517800	AMTR_s00025p00166890	36	43	1
OS08G0517900	AMTR_s00025p00166650	69	71	0
OS08G0517900	AMTR_s00051p00226050	34	59	0
OS08G0518100	AMTR_s00025p00165460	46	47	1
OS08G0518200	AMTR_s00027p00242620	34	38	1
OS08G0518200	AMTR_s00029p00163040	34	34	1
OS08G0518200	AMTR_s00029p00164640	37	42	1
OS08G0518200	AMTR_s00033p00200750	33	36	1
OS08G0518400	AMTR_s00056p00191070	0	0	1
OS08G0519100	AMTR_s00018p00252240	51	45	1
OS08G0519400	AMTR_s00025p00174890	48	50	1
OS08G0519600	AMTR_s00025p00178950	42	44	1
OS08G0519700	AMTR_s00025p00180200	32	15	1
OS08G0519800	AMTR_s00025p00181800	44	44	1
OS08G0519900	AMTR_s00065p00165810	30	12	1
OS08G0520000	AMTR_s00025p00187440	52	65	1
OS08G0520100	AMTR_s00146p00072100	57	59	1
OS08G0520200	AMTR_s00025p00206120	44	49	0
OS08G0520400	AMTR_s00040p00205160	41	38	1
OS08G0520550	AMTR_s00025p00198750	59	32	1
OS08G0520900	AMTR_s00025p00193210	72	70	1
OS08G0521000	AMTR_s00025p00190370	48	50	1
OS08G0521200	AMTR_s00025p00206890	40	44	1
OS08G0521400	AMTR_s00025p00213220	48	49	1
OS08G0521800	AMTR_s00025p00222570	43	39	1
OS08G0522400	AMTR_s00078p00035540	50	52	1
OS08G0522500	AMTR_s00022p00097040	59	52	1
OS08G0522600	AMTR_s00022p00097490	71	71	1
OS08G0523600	AMTR_s00005p00231920	26	20	1
OS08G0523600	AMTR_s00005p00232220	28	20	1
OS08G0523600	AMTR_s00089p00000590	30	27	1
OS08G0523600	AMTR_s00166p00012380	15	18	1
OS08G0523600	AMTR_s00166p00015600	30	17	1
OS08G0523600	AMTR_s01901p00003250	32	41	1
OS08G0523600	AMTR_s03383p00004070	25	32	1
OS08G0524000	AMTR_s00032p00150820	62	65	1
OS08G0524000	AMTR_s00166p00020060	62	65	1
OS08G0524100	AMTR_s00014p00237760	57	43	1
OS08G0524100	AMTR_s00141p00060960	15	58	1
OS08G0524200	AMTR_s00020p00030660	48	48	0
OS08G0524400	AMTR_s00020p00030660	33	22	0
OS08G0524800	AMTR_s00013p00245920	32	23	1
OS08G0525000	AMTR_s00055p00167390	81	81	0
OS08G0525500	AMTR_s00210p00017530	60	25	1
OS08G0525600	AMTR_s00087p00078190	75	73	1
OS08G0525800	AMTR_s00117p00097230	50	50	1
OS08G0525800	AMTR_s00117p00104410	47	46	1
OS08G0526100	AMTR_s00013p00257170	58	62	1
OS08G0526300	AMTR_s00001p00191890	64	59	1
OS08G0526400	AMTR_s00117p00057980	24	28	1
OS08G0526500	AMTR_s00020p00228220	35	39	1
OS08G0526700	AMTR_s00020p00231490	37	18	1
OS08G0527100	AMTR_s00020p00108940	19	18	0
OS08G0527300	AMTR_s00020p00108940	17	9	0
OS08G0527400	AMTR_s00020p00108940	21	9	0
OS08G0527600	AMTR_s00020p00108940	24	10	0
OS08G0527800	AMTR_s00020p00108940	28	4	0
OS08G0527900	AMTR_s00020p00108940	24	17	0
OS08G0528000	AMTR_s00020p00108940	23	17	0
OS08G0528100	AMTR_s00020p00108940	20	18	0
OS08G0528800	AMTR_s00013p00251150	43	42	1
OS08G0529000	AMTR_s00013p00241000	48	49	1
OS08G0529100	AMTR_s00055p00220020	78	74	1
OS08G0529800	AMTR_s00074p00116330	49	53	0
OS08G0529800	AMTR_s00074p00126160	42	48	0
OS08G0529800	AMTR_s00074p00132990	18	48	0
OS08G0529800	AMTR_s00074p00133240	26	41	0
OS08G0530000	AMTR_s00013p00237060	77	79	1
OS08G0530200	AMTR_s00007p00159640	79	75	0
OS08G0530200	AMTR_s00013p00211990	83	78	0
OS08G0530200	AMTR_s00013p00223470	84	78	0
OS08G0530200	AMTR_s00013p00224030	83	78	0
OS08G0530200	AMTR_s00013p00224050	54	86	0
OS08G0530200	AMTR_s00013p00225150	84	78	0
OS08G0530300	AMTR_s00013p00198120	38	34	1
OS08G0530400	AMTR_s00013p00204220	76	60	1
OS08G0530500	AMTR_s00013p00200170	55	57	1
OS08G0530500	AMTR_s00103p00111950	53	56	1
OS08G0531100	AMTR_s00013p00194760	55	44	1
OS08G0531200	AMTR_s00013p00192790	47	48	0
OS08G0531300	AMTR_s00013p00184350	54	65	1
OS08G0531600	AMTR_s00013p00150040	31	35	1
OS08G0531700	AMTR_s00013p00103080	58	60	1
OS08G0532200	AMTR_s00016p00208490	75	73	1
OS08G0532300	AMTR_s00013p00078860	61	60	0
OS08G0532400	AMTR_s00013p00058430	69	69	1
OS08G0532400	AMTR_s00013p00060560	14	73	1
OS08G0532400	AMTR_s00013p00061170	18	58	1
OS08G0532400	AMTR_s00013p00061220	46	71	1
OS08G0532400	AMTR_s00013p00062140	21	66	1
OS08G0532400	AMTR_s01570p00000230	32	73	1
OS08G0532500	AMTR_s00037p00187320	31	29	1
OS08G0532700	AMTR_s00013p00052590	53	56	1
OS08G0532800	AMTR_s00013p00038620	26	26	1
OS08G0532900	AMTR_s00061p00199890	69	64	0
OS08G0533300	AMTR_s00016p00226520	35	54	1
OS08G0533700	AMTR_s00019p00248300	55	56	1
OS08G0534200	AMTR_s00006p00267780	42	19	1
OS08G0534300	AMTR_s00016p00212020	31	28	1
OS08G0534350	AMTR_s00019p00248300	46	22	1
OS08G0534400	AMTR_s00021p00216250	53	35	1
OS08G0534400	AMTR_s00077p00195260	56	37	1
OS08G0534900	AMTR_s00006p00267780	53	56	1
OS08G0534950	AMTR_s00016p00212020	31	28	1
OS08G0535000	AMTR_s00019p00248300	46	22	1
OS08G0535200	AMTR_s00016p00202420	39	43	1
OS08G0535400	AMTR_s00016p00200180	64	62	1
OS08G0535600	AMTR_s00016p00198440	70	66	1
OS08G0535700	AMTR_s00016p00197460	43	48	0
OS08G0536000	AMTR_s00016p00190930	84	84	1
OS08G0536100	AMTR_s00016p00184960	42	36	0
OS08G0536300	AMTR_s00016p00175210	13	22	1
OS08G0536800	AMTR_s00079p00137860	25	28	0
OS08G0537600	AMTR_s00016p00165790	63	63	1
OS08G0537800	AMTR_s00016p00097180	65	41	1
OS08G0537900	AMTR_s00044p00021380	55	60	1
OS08G0538000	AMTR_s00044p00082740	73	74	1
OS08G0538000	AMTR_s00057p00219540	74	74	1
OS08G0538300	AMTR_s00028p00239040	41	69	1
OS08G0538600	AMTR_s00016p00235580	45	46	0
OS08G0538600	AMTR_s00016p00235830	12	32	0
OS08G0538600	AMTR_s00016p00236100	54	50	0
OS08G0538600	AMTR_s00016p00236400	46	50	0
OS08G0538700	AMTR_s00016p00239570	62	62	1
OS08G0539100	AMTR_s00016p00244610	59	59	0
OS08G0539300	AMTR_s00016p00257220	38	36	1
OS08G0539600	AMTR_s00045p00049310	44	27	1
OS08G0540000	AMTR_s00066p00039320	64	61	1
OS08G0540100	AMTR_s00066p00060150	80	78	1
OS08G0540500	AMTR_s00109p00138160	31	49	1
OS08G0541300	AMTR_s00002p00208650	32	30	0
OS08G0541300	AMTR_s00022p00150430	24	32	0
OS08G0541300	AMTR_s00023p00238870	23	34	0
OS08G0541300	AMTR_s00023p00239540	16	33	0
OS08G0541300	AMTR_s00023p00240410	24	34	0
OS08G0541300	AMTR_s00054p00157050	31	34	0
OS08G0541300	AMTR_s00103p00029870	30	29	0
OS08G0541400	AMTR_s00066p00197970	53	60	1
OS08G0541500	AMTR_s00066p00185630	39	38	1
OS08G0542000	AMTR_s00023p00252370	65	67	1
OS08G0542100	AMTR_s00086p00164400	41	45	1
OS08G0542600	AMTR_s00066p00167290	70	64	1
OS08G0542700	AMTR_s00039p00181370	57	59	1
OS08G0542900	AMTR_s00066p00125170	40	40	1
OS08G0543400	AMTR_s00086p00181730	21	22	0
OS08G0543400	AMTR_s00138p00058230	9	25	0
OS08G0543600	AMTR_s00019p00174630	42	39	1
OS08G0543700	AMTR_s00121p00026620	37	21	1
OS08G0543900	AMTR_s00185p00050380	47	39	0
OS08G0544500	AMTR_s00062p00192260	64	64	1
OS08G0544800	AMTR_s00069p00171910	29	26	1
OS08G0544900	AMTR_s00069p00168650	74	78	0
OS08G0545000	AMTR_s00069p00166870	36	44	1
OS08G0545200	AMTR_s00069p00154180	14	72	0
OS08G0545200	AMTR_s00069p00154200	48	67	0
OS08G0545700	AMTR_s00069p00137820	39	34	1
OS08G0545900	AMTR_s00069p00129640	47	48	1
OS08G0546100	AMTR_s00069p00126080	42	49	1
OS08G0546100	AMTR_s00174p00056430	25	49	1
OS08G0546400	AMTR_s00069p00109170	47	47	1
OS08G0546700	AMTR_s00104p00044730	31	47	1
OS08G0546800	AMTR_s00069p00068180	40	48	0
OS08G0546900	AMTR_s00069p00037980	55	53	1
OS08G0547000	AMTR_s00041p00116460	37	44	0
OS08G0547100	AMTR_s00027p00087930	52	63	1
OS08G0547200	AMTR_s00027p00080950	49	49	1
OS08G0547300	AMTR_s00027p00127290	53	56	1
OS08G0547500	AMTR_s00182p00038530	42	45	1
OS08G0547900	AMTR_s00069p00176890	55	41	1
OS08G0548200	AMTR_s00017p00013220	82	81	1
OS08G0548200	AMTR_s00041p00232290	83	85	1
OS08G0548300	AMTR_s00041p00192380	43	47	0
OS08G0548400	AMTR_s00017p00209650	36	39	1
OS08G0548400	AMTR_s00041p00168770	36	36	1
OS08G0548400	AMTR_s00041p00169040	32	32	1
OS08G0548500	AMTR_s00032p00203450	61	61	1
OS08G0548500	AMTR_s00119p00063490	59	63	1
OS08G0548900	AMTR_s00062p00097510	88	89	1
OS08G0549100	AMTR_s00055p00061980	80	80	1
OS08G0549200	AMTR_s00138p00054750	54	54	1
OS08G0549300	AMTR_s00057p00148340	51	50	1
OS08G0550100	AMTR_s00057p00205760	77	77	1
OS08G0550400	AMTR_s00001p00161410	29	40	1
OS08G0550600	AMTR_s00003p00097080	1	1	1
OS08G0550600	AMTR_s00021p00052630	0	1	1
OS08G0550600	AMTR_s00021p00100960	0	0	1
OS08G0550600	AMTR_s00021p00101120	17	22	1
OS08G0550600	AMTR_s00021p00101650	3	3	1
OS08G0550600	AMTR_s00021p00101880	17	17	1
OS08G0550600	AMTR_s00057p00181590	19	10	1
OS08G0550600	AMTR_s00068p00106280	15	8	1
OS08G0550600	AMTR_s00068p00108060	0	0	1
OS08G0550600	AMTR_s00068p00109780	16	9	1
OS08G0550600	AMTR_s00068p00110210	1	2	1
OS08G0550600	AMTR_s00068p00110730	19	20	1
OS08G0550600	AMTR_s00068p00111100	2	2	1
OS08G0550600	AMTR_s00068p00111870	19	21	1
