Gene stable ID	Oryza sativa Indica gene stable ID	% identity	Oryza sativa Indica % identity	Orthology confidence [0 low, 1 high]
OS10G0510500	BGIOSGA031572	95	98	1
OS10G0510700	BGIOSGA031571	52	83	0
OS10G0511200	BGIOSGA033264	65	47	1
OS10G0511300	BGIOSGA031569	42	22	1
OS10G0511400	BGIOSGA033265	96	93	1
OS10G0511600	BGIOSGA033266	99	72	1
OS10G0511800	BGIOSGA033267	88	11	1
OS10G0512100	BGIOSGA031567	100	100	1
OS10G0512400	BGIOSGA031565	60	94	1
OS10G0512400	BGIOSGA031566	36	97	1
OS10G0512500	BGIOSGA031564	99	99	1
OS10G0512700	BGIOSGA031563	100	100	1
OS10G0512800	BGIOSGA031562	91	90	1
OS10G0513300	BGIOSGA033268	97	96	0
OS10G0513900	BGIOSGA033271	98	97	0
OS10G0514450	BGIOSGA033272	70	66	0
OS10G0514500	BGIOSGA033273	64	65	1
OS10G0514600	BGIOSGA031559	90	94	0
OS10G0514700	BGIOSGA033274	81	70	0
OS10G0514901	BGIOSGA031558	99	99	1
OS10G0515200	BGIOSGA033275	98	98	0
OS10G0515400	BGIOSGA031557	59	66	0
OS10G0515400	BGIOSGA033566	10	28	0
OS10G0515900	BGIOSGA033277	84	84	0
OS10G0516100	BGIOSGA033278	100	100	1
OS10G0516200	BGIOSGA031556	79	97	0
OS10G0516300	BGIOSGA033279	72	21	1
OS10G0516400	BGIOSGA031554	99	98	1
OS10G0516600	BGIOSGA031552	82	27	0
OS10G0516701	BGIOSGA031552	98	57	0
OS10G0516800	BGIOSGA033281	100	100	1
OS10G0516900	BGIOSGA031551	99	96	1
OS10G0517400	BGIOSGA033282	100	100	1
OS10G0517500	BGIOSGA031550	100	99	1
OS10G0518100	BGIOSGA033283	100	100	1
OS10G0518200	BGIOSGA031548	100	53	1
OS10G0518300	BGIOSGA033284	100	100	1
OS10G0518800	BGIOSGA033285	100	100	1
OS10G0518900	BGIOSGA031545	99	90	1
OS10G0519300	BGIOSGA031544	78	82	1
OS10G0519600	BGIOSGA033286	100	100	1
OS10G0519700	BGIOSGA031543	100	100	1
OS10G0519800	BGIOSGA033287	99	99	1
OS10G0520100	BGIOSGA033288	83	99	1
OS10G0520400	BGIOSGA033290	93	97	0
OS10G0520600	BGIOSGA031538	95	95	0
OS10G0520700	BGIOSGA031537	99	99	1
OS10G0520900	BGIOSGA033291	100	100	1
OS10G0520950	BGIOSGA031536	63	63	1
OS10G0520950	BGIOSGA033292	70	85	1
OS10G0521000	BGIOSGA031535	100	100	1
OS10G0521400	BGIOSGA033294	100	100	1
OS10G0521500	BGIOSGA033295	99	99	1
OS10G0521600	BGIOSGA031533	86	40	1
OS10G0521700	BGIOSGA031532	92	82	1
OS10G0521900	BGIOSGA033296	100	100	1
OS10G0522000	BGIOSGA031531	60	36	0
OS10G0522400	BGIOSGA033298	100	53	1
OS10G0522500	BGIOSGA033299	99	58	0
OS10G0522601	BGIOSGA033300	100	100	1
OS10G0522700	BGIOSGA031529	100	100	0
OS10G0522800	BGIOSGA031528	98	98	1
OS10G0522900	BGIOSGA033301	88	47	0
OS10G0523100	BGIOSGA033302	97	97	0
OS10G0523700	BGIOSGA031527	100	100	1
OS10G0524000	BGIOSGA033307	98	99	1
OS10G0524100	BGIOSGA031525	99	99	1
OS10G0524300	BGIOSGA033308	98	100	1
OS10G0524400	BGIOSGA031524	100	100	1
OS10G0524500	BGIOSGA033309	100	99	1
OS10G0524600	BGIOSGA031523	100	100	1
OS10G0524700	BGIOSGA031522	92	95	0
OS10G0524900	BGIOSGA038384	40	84	1
OS10G0525000	BGIOSGA016717	77	99	1
OS10G0525200	BGIOSGA031520	99	99	1
OS10G0525400	BGIOSGA031519	94	94	0
OS10G0525500	BGIOSGA031679	53	64	1
OS10G0525800	BGIOSGA031515	85	88	0
OS10G0527400	BGIOSGA033314	98	98	0
OS10G0527601	BGIOSGA033315	97	67	1
OS10G0527800	BGIOSGA033316	96	95	0
OS10G0527900	BGIOSGA031511	90	75	0
OS10G0528100	BGIOSGA033319	97	97	0
OS10G0528200	BGIOSGA033326	97	97	0
OS10G0528300	BGIOSGA033328	100	100	1
OS10G0528400	BGIOSGA033329	99	99	1
OS10G0528900	BGIOSGA033321	100	100	1
OS10G0529300	BGIOSGA033322	100	100	1
OS10G0529400	BGIOSGA033330	100	100	1
OS10G0529500	BGIOSGA033331	99	99	1
OS10G0529800	BGIOSGA033333	76	76	0
OS10G0530200	BGIOSGA033339	100	100	1
OS10G0530300	BGIOSGA032778	39	42	0
OS10G0530300	BGIOSGA033323	39	42	0
OS10G0530300	BGIOSGA033324	38	21	0
OS10G0530300	BGIOSGA033332	50	31	0
OS10G0530400	BGIOSGA031510	100	100	1
OS10G0530600	BGIOSGA033336	95	95	0
OS10G0530900	BGIOSGA033338	100	100	1
OS10G0531400	BGIOSGA033341	90	100	1
OS10G0531700	BGIOSGA031507	98	98	0
OS10G0531900	BGIOSGA031505	78	99	1
OS10G0532000	BGIOSGA033343	42	88	1
OS10G0532000	BGIOSGA033344	56	94	1
OS10G0532100	BGIOSGA033345	97	64	0
OS10G0532150	BGIOSGA033345	93	12	0
OS10G0532200	BGIOSGA031504	96	96	1
OS10G0532300	BGIOSGA031503	100	100	0
OS10G0532600	BGIOSGA033346	98	98	1
OS10G0532800	BGIOSGA031502	64	66	1
OS10G0533000	BGIOSGA033347	87	98	1
OS10G0533100	BGIOSGA031501	100	100	1
OS10G0533150	BGIOSGA031500	87	96	1
OS10G0533200	BGIOSGA033348	100	100	1
OS10G0533500	BGIOSGA033349	100	100	1
OS10G0533600	BGIOSGA033350	100	97	1
OS10G0533800	BGIOSGA033351	95	98	1
OS10G0533900	BGIOSGA033352	100	94	1
OS10G0534100	BGIOSGA031499	91	92	0
OS10G0534400	BGIOSGA031498	100	100	1
OS10G0534500	BGIOSGA031496	99	99	1
OS10G0534700	BGIOSGA031495	71	94	0
OS10G0534900	BGIOSGA031494	99	99	1
OS10G0535600	BGIOSGA031490	17	67	0
OS10G0535800	BGIOSGA031491	100	100	1
OS10G0535900	BGIOSGA031492	100	100	1
OS10G0536000	BGIOSGA033355	100	100	1
OS10G0536100	BGIOSGA033356	99	99	1
OS10G0536500	BGIOSGA033358	99	99	1
OS10G0536600	BGIOSGA033359	97	23	0
OS10G0536700	BGIOSGA033360	89	90	1
OS10G0537100	BGIOSGA031489	99	99	1
OS10G0537300	BGIOSGA031488	99	99	0
OS10G0537400	BGIOSGA033361	98	98	1
OS10G0537500	BGIOSGA033362	100	100	1
OS10G0537600	BGIOSGA031487	100	68	1
OS10G0538200	BGIOSGA033364	99	99	0
OS10G0539200	BGIOSGA033370	83	99	0
OS10G0539400	BGIOSGA031486	100	100	1
OS10G0539500	BGIOSGA025915	100	100	0
OS10G0539500	BGIOSGA030813	100	100	0
OS10G0539600	BGIOSGA033373	100	100	0
OS10G0539700	BGIOSGA033374	86	98	1
OS10G0539900	BGIOSGA033375	96	98	1
OS10G0540100	BGIOSGA031483	99	99	1
OS10G0540300	BGIOSGA033376	65	100	1
OS10G0540800	BGIOSGA033378	94	99	1
OS10G0540900	BGIOSGA033379	16	43	0
OS10G0541000	BGIOSGA031480	97	90	0
OS10G0541200	BGIOSGA033380	100	50	1
OS10G0541600	BGIOSGA031478	92	67	1
OS10G0542100	BGIOSGA033383	100	100	0
OS10G0542200	BGIOSGA031477	100	100	1
OS10G0542400	BGIOSGA033384	93	96	0
OS10G0542700	BGIOSGA033385	99	99	1
OS10G0542800	BGIOSGA033386	100	20	1
OS10G0542900	BGIOSGA033387	99	99	0
OS10G0543500	BGIOSGA033388	96	87	1
OS10G0543800	BGIOSGA031475	100	100	1
OS10G0544200	BGIOSGA031474	99	99	1
OS10G0544500	BGIOSGA033391	96	78	0
OS10G0544600	BGIOSGA033392	100	100	0
OS10G0544900	BGIOSGA033393	100	100	1
OS10G0545100	BGIOSGA033394	100	100	1
OS10G0545200	BGIOSGA033395	97	98	1
OS10G0545300	BGIOSGA031472	100	97	1
OS10G0545500	BGIOSGA033397	88	74	1
OS10G0545600	BGIOSGA031471	82	93	1
OS10G0545700	BGIOSGA033398	85	99	0
OS10G0545800	BGIOSGA033399	100	100	0
OS10G0546100	BGIOSGA033401	100	100	1
OS10G0546200	BGIOSGA033402	99	60	1
OS10G0546300	BGIOSGA033403	99	99	1
OS10G0546400	BGIOSGA031468	99	100	1
OS10G0546600	BGIOSGA033404	95	96	1
OS10G0546900	BGIOSGA033400	54	86	1
OS10G0546900	BGIOSGA033405	80	99	1
OS10G0547000	BGIOSGA031467	82	66	0
OS10G0547200	BGIOSGA031466	99	99	1
OS10G0547500	BGIOSGA033406	100	100	1
OS10G0547900	BGIOSGA031464	99	96	1
OS10G0548000	BGIOSGA031463	100	77	1
OS10G0548100	BGIOSGA031462	99	99	1
OS10G0548200	BGIOSGA031461	84	100	1
OS10G0548300	BGIOSGA031460	99	100	1
OS10G0548400	BGIOSGA033407	75	100	1
OS10G0548600	BGIOSGA033408	95	95	1
OS10G0548700	BGIOSGA031459	99	99	1
OS10G0548800	BGIOSGA031458	96	96	1
OS10G0548850	BGIOSGA031457	77	76	1
OS10G0548900	BGIOSGA031456	29	87	1
OS10G0549100	BGIOSGA031453	98	98	1
OS10G0549500	BGIOSGA033410	99	66	1
OS10G0549550	BGIOSGA033411	4	5	1
OS10G0549550	BGIOSGA033412	9	2	1
OS10G0549700	BGIOSGA017585	29	19	0
OS10G0550000	BGIOSGA033413	100	100	1
OS10G0550300	BGIOSGA031450	100	100	1
OS10G0550400	BGIOSGA033414	96	99	1
OS10G0550500	BGIOSGA031449	74	36	0
OS10G0550750	BGIOSGA033415	100	84	1
OS10G0550900	BGIOSGA033417	100	100	1
OS10G0551200	BGIOSGA031446	99	49	1
OS10G0551600	BGIOSGA033419	99	99	1
OS10G0551700	BGIOSGA031445	99	99	1
OS10G0551800	BGIOSGA031444	83	79	1
OS10G0551900	BGIOSGA031443	86	90	1
OS10G0552200	BGIOSGA031441	100	100	1
OS10G0552400	BGIOSGA033421	100	100	1
OS10G0552600	BGIOSGA038159	99	99	0
OS10G0552800	BGIOSGA031439	100	100	1
OS10G0552900	BGIOSGA031438	100	100	1
OS10G0553300	BGIOSGA031437	100	92	1
OS10G0553800	BGIOSGA031436	61	91	1
OS10G0553900	BGIOSGA033422	85	97	1
OS10G0554001	BGIOSGA031435	66	32	0
OS10G0554100	BGIOSGA033423	100	49	1
OS10G0554200	BGIOSGA031434	95	100	1
OS10G0554300	BGIOSGA031433	53	55	0
OS10G0554900	BGIOSGA031432	99	99	1
OS10G0555100	BGIOSGA033425	100	100	1
OS10G0555200	BGIOSGA031431	99	99	1
OS10G0555300	BGIOSGA031430	100	100	1
OS10G0555600	BGIOSGA031429	99	100	1
OS10G0555700	BGIOSGA031428	100	100	1
OS10G0555900	BGIOSGA031427	100	100	1
OS10G0556100	BGIOSGA033426	100	100	1
OS10G0556200	BGIOSGA031426	100	100	1
OS10G0556600	BGIOSGA031425	94	15	1
OS10G0556700	BGIOSGA031425	97	18	1
OS10G0557133	BGIOSGA009150	18	18	1
OS10G0557600	BGIOSGA033429	69	34	0
OS10G0557800	BGIOSGA033430	88	67	1
OS10G0557900	BGIOSGA031424	93	98	1
OS10G0558100	BGIOSGA031423	81	89	1
OS10G0558125	BGIOSGA031422	91	99	1
OS10G0558200	BGIOSGA031420	100	100	1
OS10G0558400	BGIOSGA031419	93	100	1
OS10G0558600	BGIOSGA033431	83	94	1
OS10G0558700	BGIOSGA031418	87	100	1
OS10G0558750	BGIOSGA031417	98	77	1
OS10G0558900	BGIOSGA031416	98	50	1
OS10G0559200	BGIOSGA031415	75	46	1
OS10G0559500	BGIOSGA031413	100	100	1
OS10G0559550	BGIOSGA033433	100	86	1
OS10G0559600	BGIOSGA031412	98	23	1
OS10G0559700	BGIOSGA031412	100	58	1
OS10G0559800	BGIOSGA031411	99	100	1
OS10G0559900	BGIOSGA033434	100	100	0
OS10G0560000	BGIOSGA033435	58	97	0
OS10G0560200	BGIOSGA031409	100	100	1
OS10G0560400	BGIOSGA031408	100	100	1
OS10G0560450	BGIOSGA031410	43	93	1
OS10G0560500	BGIOSGA033437	91	33	1
OS10G0560900	BGIOSGA033438	99	99	1
OS10G0561000	BGIOSGA031405	34	36	0
OS10G0561100	BGIOSGA033439	100	83	1
OS10G0561200	BGIOSGA031404	96	100	0
OS10G0561300	BGIOSGA033440	100	100	1
OS10G0561400	BGIOSGA031403	79	82	1
OS10G0561500	BGIOSGA033441	100	100	1
OS10G0561600	BGIOSGA033442	98	87	1
OS10G0561800	BGIOSGA033443	100	100	1
OS10G0561900	BGIOSGA031400	100	100	1
OS10G0562000	BGIOSGA031399	100	100	1
OS10G0562100	BGIOSGA031396	56	88	1
OS10G0562200	BGIOSGA033445	91	99	1
OS10G0562500	BGIOSGA033446	87	59	1
OS10G0562600	BGIOSGA031395	43	84	1
OS10G0562700	BGIOSGA031394	100	100	1
OS10G0563000	BGIOSGA033448	100	100	1
OS10G0563200	BGIOSGA031393	96	100	1
OS10G0563300	BGIOSGA031392	100	100	1
OS10G0563400	BGIOSGA033450	100	100	1
OS10G0563500	BGIOSGA033451	100	80	1
OS10G0563550	BGIOSGA033451	96	11	1
OS10G0563600	BGIOSGA033452	78	100	1
OS10G0563700	BGIOSGA031391	100	100	1
OS10G0563900	BGIOSGA033453	100	100	1
OS10G0564000	BGIOSGA033454	100	100	1
OS10G0564100	BGIOSGA031389	99	99	1
OS10G0564200	BGIOSGA033455	100	100	1
OS10G0564300	BGIOSGA031388	100	100	1
OS10G0564400	BGIOSGA031387	99	100	1
OS10G0564500	BGIOSGA031386	99	99	0
OS10G0564800	BGIOSGA033456	100	100	1
OS10G0564900	BGIOSGA033457	97	97	1
OS10G0565200	BGIOSGA031385	0	0	0
OS10G0565300	BGIOSGA031384	98	22	1
OS10G0565500	BGIOSGA031382	100	100	1
OS10G0565600	BGIOSGA033459	100	100	1
OS10G0565700	BGIOSGA033460	18	3	0
OS10G0566050	BGIOSGA033460	10	1	0
OS10G0566200	BGIOSGA033461	94	83	1
OS10G0566300	BGIOSGA033462	44	88	1
OS10G0566400	BGIOSGA033464	62	65	0
OS10G0566700	BGIOSGA033465	100	100	1
OS10G0566800	BGIOSGA031381	100	100	1
OS10G0566900	BGIOSGA033466	100	100	1
OS10G0567000	BGIOSGA031380	100	100	1
OS10G0567100	BGIOSGA031379	100	100	1
OS10G0567300	BGIOSGA033468	100	53	0
OS10G0567400	BGIOSGA031378	100	100	1
OS10G0567500	BGIOSGA033469	100	100	1
OS10G0567600	BGIOSGA031377	100	100	1
OS10G0567800	BGIOSGA031375	100	100	1
OS10G0567900	BGIOSGA033470	88	69	1
OS10G0568000	BGIOSGA031373	80	75	1
OS10G0568100	BGIOSGA031372	82	29	0
OS10G0568300	BGIOSGA031371	45	24	1
OS10G0568600	BGIOSGA031370	91	73	1
OS10G0568900	BGIOSGA033472	64	33	0
OS10G0569000	BGIOSGA033473	91	44	1
OS10G0569100	BGIOSGA031369	96	65	1
OS10G0569200	BGIOSGA031366	22	98	1
OS10G0569200	BGIOSGA031368	100	99	1
OS10G0569300	BGIOSGA033474	97	100	1
OS10G0569400	BGIOSGA033475	97	97	1
OS10G0569800	BGIOSGA033476	87	99	0
OS10G0570200	BGIOSGA007476	99	99	1
OS10G0570700	BGIOSGA033478	95	100	1
OS10G0570800	BGIOSGA031364	88	84	1
OS10G0571100	BGIOSGA033479	51	100	1
OS10G0571200	BGIOSGA033480	90	95	1
OS10G0571300	BGIOSGA033481	96	100	1
OS10G0571600	BGIOSGA033482	100	81	1
OS10G0571900	BGIOSGA031362	92	48	1
OS10G0572000	BGIOSGA033485	100	100	1
OS10G0572100	BGIOSGA031361	100	100	1
OS10G0572300	BGIOSGA033486	100	100	1
OS10G0572500	BGIOSGA031358	66	31	0
OS10G0572900	BGIOSGA031356	96	59	0
OS10G0573000	BGIOSGA033487	52	97	1
OS10G0573000	BGIOSGA033488	100	100	1
OS10G0573100	BGIOSGA033489	100	100	1
OS10G0573300	BGIOSGA031354	97	97	1
OS10G0573400	BGIOSGA033490	100	100	0
OS10G0573700	BGIOSGA031353	100	100	1
OS10G0573800	BGIOSGA031352	100	100	1
OS10G0573900	BGIOSGA031351	100	100	1
OS10G0574400	BGIOSGA033492	51	89	0
OS10G0574500	BGIOSGA031348	82	65	0
OS10G0574700	BGIOSGA031347	100	100	1
OS10G0574800	BGIOSGA031346	100	95	1
OS10G0575000	BGIOSGA033493	93	98	1
OS10G0575200	BGIOSGA031345	100	64	1
OS10G0575401	BGIOSGA031344	98	100	1
OS10G0575600	BGIOSGA031343	98	100	1
OS10G0575700	BGIOSGA033494	46	68	1
OS10G0575800	BGIOSGA031342	94	17	0
OS10G0575950	BGIOSGA031341	100	100	1
OS10G0576000	BGIOSGA033496	100	57	0
OS10G0576100	BGIOSGA031340	98	99	1
OS10G0576600	BGIOSGA031338	100	100	1
OS10G0576900	BGIOSGA033497	54	83	1
OS10G0576900	BGIOSGA033498	39	100	1
OS10G0577000	BGIOSGA031336	100	100	1
OS10G0577100	BGIOSGA033499	95	97	0
OS10G0577200	BGIOSGA031335	68	80	1
OS10G0577400	BGIOSGA031334	91	90	0
OS10G0577500	BGIOSGA031333	99	99	1
OS10G0577600	BGIOSGA033500	87	91	1
OS10G0577700	BGIOSGA033501	100	100	1
OS10G0577800	BGIOSGA031332	99	99	1
OS10G0577900	BGIOSGA033502	100	100	1
OS10G0578000	BGIOSGA033503	98	61	1
OS10G0578500	BGIOSGA031331	100	100	1
OS10G0578600	BGIOSGA031330	95	96	1
OS10G0578800	BGIOSGA031329	99	99	1
OS10G0578900	BGIOSGA031328	100	100	1
OS10G0578950	BGIOSGA031327	78	98	1
OS10G0579100	BGIOSGA031326	93	93	0
OS10G0579200	BGIOSGA031325	100	100	1
OS10G0579300	BGIOSGA031322	59	34	1
OS10G0579300	BGIOSGA031324	100	100	1
OS10G0579500	BGIOSGA031323	98	59	1
OS10G0579600	BGIOSGA033506	96	96	0
OS10G0579800	BGIOSGA037902	99	99	1
OS10G0580200	BGIOSGA037903	100	100	1
OS10G0580300	BGIOSGA037909	100	100	1
OS10G0580400	BGIOSGA037904	100	100	1
OS10G0580700	BGIOSGA037905	100	100	1
OS10G0580800	BGIOSGA037906	99	99	1
OS10G0580900	BGIOSGA037907	48	99	1
OS10G0581000	BGIOSGA001622	0	0	0
OS11G0100200	BGIOSGA008351	96	94	1
OS11G0100300	BGIOSGA006322	100	100	1
OS11G0100300	BGIOSGA006324	88	97	1
OS11G0100600	BGIOSGA006323	99	99	0
OS11G0100800	BGIOSGA036826	100	100	1
OS11G0102200	BGIOSGA036832	100	100	1
OS11G0102600	BGIOSGA036834	100	91	1
OS11G0102700	BGIOSGA036819	100	100	1
OS11G0102900	BGIOSGA036818	100	100	1
OS11G0103000	BGIOSGA036841	100	78	1
OS11G0103400	BGIOSGA037880	89	58	1
OS11G0103550	BGIOSGA037881	97	81	0
OS11G0103700	BGIOSGA037891	100	100	1
OS11G0103800	BGIOSGA037882	86	57	0
OS11G0103800	BGIOSGA037883	1	1	0
OS11G0104050	BGIOSGA037890	100	100	1
OS11G0104220	BGIOSGA037885	67	18	1
OS11G0104300	BGIOSGA036847	93	36	1
OS11G0104400	BGIOSGA037887	100	100	1
OS11G0104800	BGIOSGA036851	98	98	1
OS11G0104866	BGIOSGA036849	97	37	0
OS11G0104900	BGIOSGA036849	87	40	0
OS11G0105000	BGIOSGA036812	100	100	1
OS11G0105400	BGIOSGA036800	100	100	1
OS11G0105750	BGIOSGA036799	100	100	1
OS11G0105800	BGIOSGA036798	100	100	1
OS11G0106000	BGIOSGA036797	100	100	1
OS11G0106100	BGIOSGA036796	54	36	0
OS11G0106200	BGIOSGA036795	100	100	1
OS11G0106400	BGIOSGA034645	74	71	0
OS11G0106700	BGIOSGA034644	95	69	0
OS11G0106800	BGIOSGA034652	71	86	0
OS11G0106800	BGIOSGA036856	66	81	0
OS11G0106900	BGIOSGA034653	100	100	1
OS11G0106900	BGIOSGA036857	100	99	1
OS11G0107000	BGIOSGA034654	100	100	1
OS11G0107266	BGIOSGA034643	69	100	1
OS11G0107400	BGIOSGA034655	47	97	1
OS11G0107450	BGIOSGA034646	100	100	1
OS11G0107600	BGIOSGA034650	99	99	1
OS11G0108650	BGIOSGA034657	100	100	1
OS11G0108700	BGIOSGA034657	1	1	1
OS11G0109000	BGIOSGA034659	95	95	0
OS11G0109200	BGIOSGA023721	65	23	1
OS11G0109200	BGIOSGA034660	88	31	1
OS11G0109400	BGIOSGA034661	98	98	1
OS11G0109500	BGIOSGA034662	94	83	0
OS11G0109600	BGIOSGA034639	26	19	0
OS11G0109600	BGIOSGA036784	30	46	0
OS11G0109633	BGIOSGA036780	92	93	1
OS11G0109700	BGIOSGA034638	100	100	1
OS11G0109800	BGIOSGA034663	93	99	1
OS11G0109933	BGIOSGA036781	100	75	0
OS11G0110000	BGIOSGA033600	96	64	1
OS11G0110100	BGIOSGA035652	98	69	1
OS11G0110200	BGIOSGA033599	36	28	0
OS11G0110901	BGIOSGA034664	70	65	1
OS11G0111000	BGIOSGA034635	100	100	1
OS11G0111200	BGIOSGA034634	99	94	0
OS11G0111800	BGIOSGA036872	100	100	1
OS11G0111900	BGIOSGA036774	100	100	1
OS11G0112100	BGIOSGA036873	81	71	1
OS11G0112200	BGIOSGA036874	92	100	1
OS11G0112300	BGIOSGA036772	100	100	1
OS11G0112400	BGIOSGA021446	100	100	1
OS11G0112800	BGIOSGA036728	93	56	1
OS11G0112900	BGIOSGA036729	80	40	1
OS11G0113100	BGIOSGA036910	100	100	1
OS11G0113200	BGIOSGA036731	98	100	1
OS11G0113300	BGIOSGA034674	100	100	1
OS11G0113700	BGIOSGA034624	100	100	1
OS11G0113900	BGIOSGA034623	97	86	1
OS11G0114000	BGIOSGA034675	100	100	1
OS11G0114150	BGIOSGA034676	100	100	1
OS11G0114600	BGIOSGA034622	100	100	1
OS11G0114700	BGIOSGA034621	100	100	1
OS11G0114800	BGIOSGA034678	100	100	1
OS11G0114900	BGIOSGA034679	89	100	1
OS11G0115350	BGIOSGA034682	100	100	1
OS11G0115350	BGIOSGA036881	100	100	1
OS11G0115400	BGIOSGA034684	100	100	1
OS11G0115800	BGIOSGA034685	74	90	1
OS11G0116000	BGIOSGA034686	99	99	1
OS11G0116200	BGIOSGA034688	70	98	1
OS11G0116300	BGIOSGA034619	100	97	1
OS11G0116400	BGIOSGA034689	100	100	1
OS11G0116500	BGIOSGA036762	81	71	0
OS11G0116550	BGIOSGA034617	100	100	1
OS11G0116600	BGIOSGA025645	7	4	0
OS11G0116900	BGIOSGA034615	100	100	0
OS11G0117300	BGIOSGA034690	42	21	1
OS11G0117400	BGIOSGA034613	97	100	1
OS11G0117500	BGIOSGA034612	99	99	0
OS11G0117600	BGIOSGA036755	88	33	1
OS11G0117700	BGIOSGA034610	97	98	0
OS11G0117900	BGIOSGA034691	99	99	1
OS11G0118000	BGIOSGA034692	99	100	1
OS11G0118300	BGIOSGA034607	91	99	1
OS11G0118500	BGIOSGA034606	100	100	1
OS11G0118600	BGIOSGA034605	100	100	1
OS11G0118800	BGIOSGA034604	100	100	1
OS11G0119100	BGIOSGA034693	97	29	1
OS11G0119200	BGIOSGA036896	40	85	0
OS11G0119700	BGIOSGA034695	25	70	1
OS11G0119900	BGIOSGA034696	92	75	1
OS11G0120100	BGIOSGA034603	98	98	0
OS11G0120200	BGIOSGA034602	78	91	1
OS11G0120300	BGIOSGA034601	86	86	1
OS11G0120600	BGIOSGA034697	71	99	1
OS11G0121000	BGIOSGA034599	71	75	1
OS11G0121300	BGIOSGA034598	100	100	1
OS11G0121400	BGIOSGA034597	100	100	1
OS11G0123400	BGIOSGA034595	100	100	0
OS11G0123500	BGIOSGA034594	100	100	1
OS11G0123600	BGIOSGA034701	69	99	0
OS11G0124300	BGIOSGA034703	91	98	1
OS11G0124500	BGIOSGA034704	100	100	1
OS11G0124900	BGIOSGA034592	99	99	1
OS11G0125500	BGIOSGA034587	99	99	1
OS11G0125700	BGIOSGA034586	66	22	0
OS11G0125700	BGIOSGA036722	69	31	0
OS11G0125900	BGIOSGA034710	54	98	1
OS11G0126100	BGIOSGA036710	96	95	1
OS11G0126400	BGIOSGA034711	97	86	1
OS11G0126500	BGIOSGA003597	97	85	0
OS11G0126800	BGIOSGA034712	100	45	1
OS11G0126900	BGIOSGA034713	90	40	0
OS11G0126900	BGIOSGA036918	89	27	0
OS11G0126900	BGIOSGA036920	89	39	0
OS11G0127000	BGIOSGA034714	85	71	0
OS11G0127600	BGIOSGA034716	96	96	1
OS11G0127700	BGIOSGA034585	99	99	1
OS11G0127800	BGIOSGA034717	88	100	1
OS11G0127900	BGIOSGA034584	100	100	1
OS11G0128000	BGIOSGA034583	99	98	1
OS11G0128300	BGIOSGA034718	100	100	1
OS11G0128500	BGIOSGA034582	100	100	1
OS11G0128700	BGIOSGA006118	23	99	0
OS11G0128800	BGIOSGA006117	99	99	1
OS11G0129000	BGIOSGA036710	100	93	1
OS11G0129200	BGIOSGA036708	100	100	1
OS11G0129600	BGIOSGA034720	95	64	1
OS11G0129800	BGIOSGA034579	99	99	1
OS11G0130100	BGIOSGA034578	100	80	0
OS11G0130200	BGIOSGA034577	100	100	1
OS11G0130300	BGIOSGA034722	99	99	1
OS11G0130700	BGIOSGA034724	98	96	1
OS11G0130800	BGIOSGA034574	87	55	0
OS11G0130900	BGIOSGA034573	72	99	1
OS11G0131100	BGIOSGA034725	97	98	0
OS11G0131200	BGIOSGA034572	100	95	1
OS11G0131400	BGIOSGA034726	78	54	1
OS11G0131600	BGIOSGA034571	100	100	1
OS11G0131700	BGIOSGA034570	100	100	1
OS11G0131800	BGIOSGA034727	98	33	1
OS11G0131900	BGIOSGA034728	100	100	1
OS11G0132100	BGIOSGA034569	98	97	1
OS11G0132600	BGIOSGA034730	95	99	1
OS11G0133001	BGIOSGA034733	100	97	1
OS11G0133100	BGIOSGA034555	98	78	1
OS11G0133200	BGIOSGA032980	97	100	1
OS11G0133300	BGIOSGA034734	100	100	1
OS11G0133500	BGIOSGA034564	100	100	1
OS11G0133600	BGIOSGA034736	90	99	1
OS11G0133800	BGIOSGA034737	96	99	1
OS11G0133900	BGIOSGA034562	49	98	1
OS11G0134100	BGIOSGA034561	80	48	1
OS11G0134300	BGIOSGA034739	96	89	1
OS11G0134400	BGIOSGA034560	68	75	0
OS11G0134500	BGIOSGA034559	97	99	1
OS11G0134600	BGIOSGA034740	95	88	1
OS11G0134700	BGIOSGA034558	99	99	1
OS11G0134900	BGIOSGA034557	97	100	1
OS11G0135000	BGIOSGA034556	100	100	1
OS11G0135400	BGIOSGA034553	100	100	1
OS11G0135900	BGIOSGA034552	100	100	1
OS11G0136300	BGIOSGA034741	64	38	1
OS11G0136400	BGIOSGA034544	35	30	1
OS11G0136500	BGIOSGA034742	84	91	0
OS11G0136800	BGIOSGA034547	100	100	1
OS11G0137000	BGIOSGA034541	95	94	1
OS11G0137000	BGIOSGA034546	100	100	1
OS11G0137100	BGIOSGA034540	99	99	1
OS11G0137200	BGIOSGA034747	100	100	1
OS11G0137300	BGIOSGA034539	93	53	1
OS11G0137500	BGIOSGA034749	98	50	0
OS11G0138400	BGIOSGA034537	73	27	0
OS11G0138600	BGIOSGA034535	98	92	1
OS11G0138700	BGIOSGA034753	100	100	1
OS11G0138900	BGIOSGA034755	100	100	1
OS11G0139100	BGIOSGA034534	100	100	0
OS11G0139500	BGIOSGA034759	93	41	1
OS11G0139600	BGIOSGA034760	61	63	0
OS11G0139900	BGIOSGA034532	59	76	0
OS11G0140100	BGIOSGA034531	100	100	1
